problem,status,score,relative_score,%test passed,time,memory,pass_rate,subtask_0,subtask_1,subtask_10,subtask_11,subtask_12,subtask_13,subtask_14,subtask_15,subtask_16,subtask_17,subtask_18,subtask_19,subtask_2,subtask_20,subtask_3,subtask_4,subtask_5,subtask_6,subtask_7,subtask_8,subtask_9
bronze_Watching_Mooloo,ACCEPTED,333,100.91%,100.00%,0.130,2.015625,,0,33.33333333333333,33.33333333333333,0,0,0,0,0,0,0,0,0,33.33333333333333,0,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333
platinum_Cowntact_Tracing,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
platinum_A_Graph_Problem,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
platinum_Train_Scheduling,RUNTIME_ERROR,0,0.00%,8.33%,0.120,1.55078125,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gold_Flight_Routes,ACCEPTED,333,104.06%,100.00%,0.410,10.0625,,0,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664
gold_Minimum_Longest_Trip,RUNTIME_ERROR,104,32.50%,30.00%,0.270,20.45703125,,0,20.833333333333332,0,0,20.833333333333332,20.833333333333332,20.833333333333332,0,0,0,0,0,20.833333333333332,0,0,0,0,0,0,0,0
gold_Haybale_Distribution,ACCEPTED,333,100.91%,100.00%,0.410,5.99609375,,0,22.22222222222222,22.22222222222222,22.22222222222222,22.22222222222222,22.22222222222222,22.22222222222222,22.22222222222222,0,0,0,0,22.22222222222222,0,22.22222222222222,22.22222222222222,22.22222222222222,22.22222222222222,22.22222222222222,22.22222222222222,22.22222222222222
silver_Bovine_Acrobatics,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
silver_Cycle_Correspondence,WRONG_ANSWER,0,0.00%,20.00%,0.230,30.80859375,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
silver_Target_Practice,TIME_LIMIT_EXCEEDED,83,25.62%,40.00%,2.430,12.7734375,,0,27.777777777777775,0,0,0,0,0,0,0,0,0,0,27.777777777777775,0,27.777777777777775,0,0,0,0,0,0
bronze_Candy_Cane_Feast,WRONG_ANSWER,51,15.69%,14.29%,0.140,4.39453125,,0,25.64102564102564,25.64102564102564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bronze_Cowntact_Tracing_2,WRONG_ANSWER,100,30.30%,33.33%,0.130,1.5546875,,0,33.33333333333333,0,0,0,0,0,0,0,0,0,0,33.33333333333333,0,0,33.33333333333333,0,0,0,0,0
bronze_Farmer_John_Actually_Farms,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TOTAL,,3787,,25.76%,,,14.58%,,,,,,,,,,,,,,,,,,,,,
