problem_id,model,solution_file,status,score,relative_score,tests_passed,execution_time,memory_usage
APIO-2023-contest-sequence,Qwen3-32B-Non-Thinking,sequence_Qwen3-32B-Non-Thinking_7.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,7.06%,1.850,8.50390625
APIO-2024-contest-september,Qwen3-32B-Non-Thinking,september_Qwen3-32B-Non-Thinking_0.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
APIO-2024-contest-september,Qwen3-32B-Non-Thinking,september_Qwen3-32B-Non-Thinking_1.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.860,18.7421875
APIO-2024-contest-september,Qwen3-32B-Non-Thinking,september_Qwen3-32B-Non-Thinking_2.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,0.00%,1.210,34.84765625
APIO-2024-contest-september,Qwen3-32B-Non-Thinking,september_Qwen3-32B-Non-Thinking_3.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,0.00%,1.280,36.4453125
APIO-2024-contest-september,Qwen3-32B-Non-Thinking,september_Qwen3-32B-Non-Thinking_4.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,0.00%,1.230,20.14453125
APIO-2024-contest-september,Qwen3-32B-Non-Thinking,september_Qwen3-32B-Non-Thinking_5.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
APIO-2024-contest-september,Qwen3-32B-Non-Thinking,september_Qwen3-32B-Non-Thinking_6.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
APIO-2024-contest-september,Qwen3-32B-Non-Thinking,september_Qwen3-32B-Non-Thinking_7.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
APIO-2024-contest-show,Qwen3-32B-Non-Thinking,show_Qwen3-32B-Non-Thinking_0.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
APIO-2024-contest-show,Qwen3-32B-Non-Thinking,show_Qwen3-32B-Non-Thinking_1.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
APIO-2024-contest-show,Qwen3-32B-Non-Thinking,show_Qwen3-32B-Non-Thinking_2.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
APIO-2024-contest-show,Qwen3-32B-Non-Thinking,show_Qwen3-32B-Non-Thinking_3.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
APIO-2024-contest-show,Qwen3-32B-Non-Thinking,show_Qwen3-32B-Non-Thinking_4.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
APIO-2024-contest-show,Qwen3-32B-Non-Thinking,show_Qwen3-32B-Non-Thinking_5.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
APIO-2024-contest-show,Qwen3-32B-Non-Thinking,show_Qwen3-32B-Non-Thinking_6.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
APIO-2024-contest-show,Qwen3-32B-Non-Thinking,show_Qwen3-32B-Non-Thinking_7.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
APIO-2024-contest-train,Qwen3-32B-Non-Thinking,train_Qwen3-32B-Non-Thinking_0.cpp,MEMORY_LIMIT_EXCEEDED,5,5.00%,17.86%,0.590,1213.58203125
APIO-2024-contest-train,Qwen3-32B-Non-Thinking,train_Qwen3-32B-Non-Thinking_1.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.210,12.28125
APIO-2024-contest-train,Qwen3-32B-Non-Thinking,train_Qwen3-32B-Non-Thinking_2.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,0.00%,1.300,23.04296875
APIO-2024-contest-train,Qwen3-32B-Non-Thinking,train_Qwen3-32B-Non-Thinking_3.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.210,9.0859375
APIO-2024-contest-train,Qwen3-32B-Non-Thinking,train_Qwen3-32B-Non-Thinking_4.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,0.00%,1.230,17.16015625
APIO-2024-contest-train,Qwen3-32B-Non-Thinking,train_Qwen3-32B-Non-Thinking_5.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,0.00%,1.260,12.3359375
APIO-2024-contest-train,Qwen3-32B-Non-Thinking,train_Qwen3-32B-Non-Thinking_6.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
APIO-2024-contest-train,Qwen3-32B-Non-Thinking,train_Qwen3-32B-Non-Thinking_7.cpp,MEMORY_LIMIT_EXCEEDED,5,5.00%,17.86%,0.600,1162.5390625
BOI-2023-contest-astronomer,Qwen3-32B-Non-Thinking,astronomer_Qwen3-32B-Non-Thinking_0.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
BOI-2023-contest-astronomer,Qwen3-32B-Non-Thinking,astronomer_Qwen3-32B-Non-Thinking_1.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,0.00%,5.970,0.00390625
BOI-2023-contest-astronomer,Qwen3-32B-Non-Thinking,astronomer_Qwen3-32B-Non-Thinking_2.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.260,0.00390625
BOI-2023-contest-astronomer,Qwen3-32B-Non-Thinking,astronomer_Qwen3-32B-Non-Thinking_3.cpp,RUNTIME_ERROR,0,0.00%,0.70%,0.600,0.00390625
BOI-2023-contest-astronomer,Qwen3-32B-Non-Thinking,astronomer_Qwen3-32B-Non-Thinking_4.cpp,RUNTIME_ERROR,0,0.00%,0.70%,0.020,0.00390625
BOI-2023-contest-astronomer,Qwen3-32B-Non-Thinking,astronomer_Qwen3-32B-Non-Thinking_5.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.290,0.00390625
BOI-2023-contest-astronomer,Qwen3-32B-Non-Thinking,astronomer_Qwen3-32B-Non-Thinking_6.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.020,0.00390625
BOI-2023-contest-astronomer,Qwen3-32B-Non-Thinking,astronomer_Qwen3-32B-Non-Thinking_7.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.020,0.00390625
BOI-2023-contest-minequake,Qwen3-32B-Non-Thinking,minequake_Qwen3-32B-Non-Thinking_0.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.000,0
BOI-2023-contest-minequake,Qwen3-32B-Non-Thinking,minequake_Qwen3-32B-Non-Thinking_1.cpp,RUNTIME_ERROR,0,0.00%,2.22%,0.000,0
BOI-2023-contest-minequake,Qwen3-32B-Non-Thinking,minequake_Qwen3-32B-Non-Thinking_2.cpp,RUNTIME_ERROR,0,0.00%,2.22%,0.020,3.5625
BOI-2023-contest-minequake,Qwen3-32B-Non-Thinking,minequake_Qwen3-32B-Non-Thinking_3.cpp,RUNTIME_ERROR,0,0.00%,2.22%,0.000,0
BOI-2023-contest-minequake,Qwen3-32B-Non-Thinking,minequake_Qwen3-32B-Non-Thinking_4.cpp,RUNTIME_ERROR,0,0.00%,2.22%,0.020,0
BOI-2023-contest-minequake,Qwen3-32B-Non-Thinking,minequake_Qwen3-32B-Non-Thinking_5.cpp,RUNTIME_ERROR,0,0.00%,2.96%,0.000,0
BOI-2023-contest-minequake,Qwen3-32B-Non-Thinking,minequake_Qwen3-32B-Non-Thinking_6.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.020,3.62109375
BOI-2023-contest-mineraldeposits,Qwen3-32B-Non-Thinking,mineraldeposits_Qwen3-32B-Non-Thinking_0.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,0.00%,0.020,1.55078125
BOI-2023-contest-mineraldeposits,Qwen3-32B-Non-Thinking,mineraldeposits_Qwen3-32B-Non-Thinking_1.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.020,1.484375
BOI-2023-contest-mineraldeposits,Qwen3-32B-Non-Thinking,mineraldeposits_Qwen3-32B-Non-Thinking_2.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.020,1.546875
BOI-2023-contest-mineraldeposits,Qwen3-32B-Non-Thinking,mineraldeposits_Qwen3-32B-Non-Thinking_3.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
BOI-2023-contest-mineraldeposits,Qwen3-32B-Non-Thinking,mineraldeposits_Qwen3-32B-Non-Thinking_4.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.020,1.48828125
BOI-2023-contest-mineraldeposits,Qwen3-32B-Non-Thinking,mineraldeposits_Qwen3-32B-Non-Thinking_5.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,37.27%,0.730,515.23828125
BOI-2023-contest-mineraldeposits,Qwen3-32B-Non-Thinking,mineraldeposits_Qwen3-32B-Non-Thinking_6.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
BOI-2023-contest-mineraldeposits,Qwen3-32B-Non-Thinking,mineraldeposits_Qwen3-32B-Non-Thinking_7.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
BOI-2023-contest-sequence,Qwen3-32B-Non-Thinking,sequence_Qwen3-32B-Non-Thinking_0.cpp,RUNTIME_ERROR,0,0.00%,8.00%,0.000,0
BOI-2023-contest-sequence,Qwen3-32B-Non-Thinking,sequence_Qwen3-32B-Non-Thinking_1.cpp,RUNTIME_ERROR,0,0.00%,6.00%,0.000,0
BOI-2023-contest-sequence,Qwen3-32B-Non-Thinking,sequence_Qwen3-32B-Non-Thinking_2.cpp,RUNTIME_ERROR,0,0.00%,13.46%,0.000,0
BOI-2023-contest-sequence,Qwen3-32B-Non-Thinking,sequence_Qwen3-32B-Non-Thinking_3.cpp,RUNTIME_ERROR,0,0.00%,6.00%,0.000,0
BOI-2023-contest-sequence,Qwen3-32B-Non-Thinking,sequence_Qwen3-32B-Non-Thinking_4.cpp,RUNTIME_ERROR,0,0.00%,8.00%,0.000,0
BOI-2023-contest-sequence,Qwen3-32B-Non-Thinking,sequence_Qwen3-32B-Non-Thinking_5.cpp,RUNTIME_ERROR,0,0.00%,13.46%,0.000,0
BOI-2023-contest-sequence,Qwen3-32B-Non-Thinking,sequence_Qwen3-32B-Non-Thinking_6.cpp,RUNTIME_ERROR,0,0.00%,8.00%,0.000,0
BOI-2023-contest-sequence,Qwen3-32B-Non-Thinking,sequence_Qwen3-32B-Non-Thinking_7.cpp,RUNTIME_ERROR,0,0.00%,13.46%,0.000,0
BOI-2023-contest-staringcontest,Qwen3-32B-Non-Thinking,staringcontest_Qwen3-32B-Non-Thinking_0.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.030,1.55078125
BOI-2023-contest-staringcontest,Qwen3-32B-Non-Thinking,staringcontest_Qwen3-32B-Non-Thinking_1.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,0.00%,1.210,1.48828125
BOI-2023-contest-staringcontest,Qwen3-32B-Non-Thinking,staringcontest_Qwen3-32B-Non-Thinking_2.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.030,1.48828125
BOI-2023-contest-staringcontest,Qwen3-32B-Non-Thinking,staringcontest_Qwen3-32B-Non-Thinking_3.cpp,RUNTIME_ERROR,0,0.00%,2.56%,0.030,1.55078125
BOI-2023-contest-staringcontest,Qwen3-32B-Non-Thinking,staringcontest_Qwen3-32B-Non-Thinking_4.cpp,RUNTIME_ERROR,0,0.00%,2.56%,0.030,1.48828125
BOI-2023-contest-staringcontest,Qwen3-32B-Non-Thinking,staringcontest_Qwen3-32B-Non-Thinking_5.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.030,1.48828125
BOI-2023-contest-staringcontest,Qwen3-32B-Non-Thinking,staringcontest_Qwen3-32B-Non-Thinking_6.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.030,1.48828125
BOI-2023-contest-staringcontest,Qwen3-32B-Non-Thinking,staringcontest_Qwen3-32B-Non-Thinking_7.cpp,RUNTIME_ERROR,0,0.00%,2.56%,0.030,1.48828125
BOI-2023-contest-tycho,Qwen3-32B-Non-Thinking,tycho_Qwen3-32B-Non-Thinking_0.cpp,RUNTIME_ERROR,0,0.00%,4.50%,0.000,0
BOI-2023-contest-tycho,Qwen3-32B-Non-Thinking,tycho_Qwen3-32B-Non-Thinking_1.cpp,RUNTIME_ERROR,0,0.00%,4.50%,0.000,0
BOI-2023-contest-tycho,Qwen3-32B-Non-Thinking,tycho_Qwen3-32B-Non-Thinking_2.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.020,0
BOI-2023-contest-tycho,Qwen3-32B-Non-Thinking,tycho_Qwen3-32B-Non-Thinking_3.cpp,RUNTIME_ERROR,0,0.00%,4.50%,0.020,0
BOI-2023-contest-tycho,Qwen3-32B-Non-Thinking,tycho_Qwen3-32B-Non-Thinking_4.cpp,RUNTIME_ERROR,0,0.00%,4.50%,0.020,0
BOI-2023-contest-tycho,Qwen3-32B-Non-Thinking,tycho_Qwen3-32B-Non-Thinking_5.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.000,0
BOI-2023-contest-tycho,Qwen3-32B-Non-Thinking,tycho_Qwen3-32B-Non-Thinking_6.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.000,0
BOI-2023-contest-tycho,Qwen3-32B-Non-Thinking,tycho_Qwen3-32B-Non-Thinking_7.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.000,0
BOI-2024-contest-fire,Qwen3-32B-Non-Thinking,fire_Qwen3-32B-Non-Thinking_0.cpp,RUNTIME_ERROR,0,0.00%,1.35%,0.050,3.12890625
BOI-2024-contest-fire,Qwen3-32B-Non-Thinking,fire_Qwen3-32B-Non-Thinking_1.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
BOI-2024-contest-fire,Qwen3-32B-Non-Thinking,fire_Qwen3-32B-Non-Thinking_2.cpp,RUNTIME_ERROR,0,0.00%,44.64%,0.050,3.6171875
BOI-2024-contest-fire,Qwen3-32B-Non-Thinking,fire_Qwen3-32B-Non-Thinking_3.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
BOI-2024-contest-fire,Qwen3-32B-Non-Thinking,fire_Qwen3-32B-Non-Thinking_4.cpp,RUNTIME_ERROR,0,0.00%,44.64%,0.080,2.84765625
BOI-2024-contest-fire,Qwen3-32B-Non-Thinking,fire_Qwen3-32B-Non-Thinking_5.cpp,RUNTIME_ERROR,0,0.00%,44.64%,0.080,3.0078125
BOI-2024-contest-fire,Qwen3-32B-Non-Thinking,fire_Qwen3-32B-Non-Thinking_6.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
BOI-2024-contest-fire,Qwen3-32B-Non-Thinking,fire_Qwen3-32B-Non-Thinking_7.cpp,RUNTIME_ERROR,0,0.00%,44.64%,0.060,3.6171875
BOI-2024-contest-jobs,Qwen3-32B-Non-Thinking,jobs_Qwen3-32B-Non-Thinking_0.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.070,31.4609375
BOI-2024-contest-jobs,Qwen3-32B-Non-Thinking,jobs_Qwen3-32B-Non-Thinking_1.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,0.00%,1.210,30.171875
BOI-2024-contest-jobs,Qwen3-32B-Non-Thinking,jobs_Qwen3-32B-Non-Thinking_2.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
BOI-2024-contest-jobs,Qwen3-32B-Non-Thinking,jobs_Qwen3-32B-Non-Thinking_3.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.080,26.0703125
BOI-2024-contest-jobs,Qwen3-32B-Non-Thinking,jobs_Qwen3-32B-Non-Thinking_4.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,0.72%,1.210,19.4375
BOI-2024-contest-jobs,Qwen3-32B-Non-Thinking,jobs_Qwen3-32B-Non-Thinking_5.cpp,RUNTIME_ERROR,0,0.00%,0.72%,0.100,23.796875
BOI-2024-contest-jobs,Qwen3-32B-Non-Thinking,jobs_Qwen3-32B-Non-Thinking_6.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.100,20.58203125
BOI-2024-contest-jobs,Qwen3-32B-Non-Thinking,jobs_Qwen3-32B-Non-Thinking_7.cpp,RUNTIME_ERROR,0,0.00%,0.72%,0.090,19.46875
BOI-2024-contest-portal,Qwen3-32B-Non-Thinking,portal_Qwen3-32B-Non-Thinking_0.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
BOI-2024-contest-portal,Qwen3-32B-Non-Thinking,portal_Qwen3-32B-Non-Thinking_3.cpp,RUNTIME_ERROR,1,1.00%,10.53%,0.090,5.421875
BOI-2024-contest-portal,Qwen3-32B-Non-Thinking,portal_Qwen3-32B-Non-Thinking_4.cpp,RUNTIME_ERROR,1,1.00%,10.53%,0.040,2.07421875
BOI-2024-contest-portal,Qwen3-32B-Non-Thinking,portal_Qwen3-32B-Non-Thinking_5.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
BOI-2024-contest-portal,Qwen3-32B-Non-Thinking,portal_Qwen3-32B-Non-Thinking_6.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
BOI-2024-contest-portal,Qwen3-32B-Non-Thinking,portal_Qwen3-32B-Non-Thinking_7.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,0.00%,1.220,14.05859375
BOI-2024-contest-tiles,Qwen3-32B-Non-Thinking,tiles_Qwen3-32B-Non-Thinking_0.cpp,RUNTIME_ERROR,0,0.00%,0.66%,0.020,2.84375
BOI-2024-contest-tiles,Qwen3-32B-Non-Thinking,tiles_Qwen3-32B-Non-Thinking_1.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
BOI-2024-contest-tiles,Qwen3-32B-Non-Thinking,tiles_Qwen3-32B-Non-Thinking_2.cpp,RUNTIME_ERROR,0,0.00%,0.66%,0.060,6.48828125
BOI-2024-contest-tiles,Qwen3-32B-Non-Thinking,tiles_Qwen3-32B-Non-Thinking_3.cpp,RUNTIME_ERROR,0,0.00%,0.66%,0.070,7.49609375
BOI-2024-contest-tiles,Qwen3-32B-Non-Thinking,tiles_Qwen3-32B-Non-Thinking_5.cpp,RUNTIME_ERROR,0,0.00%,1.33%,0.060,3.1796875
BOI-2024-contest-tiles,Qwen3-32B-Non-Thinking,tiles_Qwen3-32B-Non-Thinking_6.cpp,RUNTIME_ERROR,0,0.00%,0.67%,0.070,2.84765625
BOI-2024-contest-tiles,Qwen3-32B-Non-Thinking,tiles_Qwen3-32B-Non-Thinking_7.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,0.00%,1.220,12.89453125
BOI-2024-contest-trains,Qwen3-32B-Non-Thinking,trains_Qwen3-32B-Non-Thinking_0.cpp,TIME_LIMIT_EXCEEDED,21,21.00%,78.26%,1.210,2.84765625
BOI-2024-contest-trains,Qwen3-32B-Non-Thinking,trains_Qwen3-32B-Non-Thinking_1.cpp,TIME_LIMIT_EXCEEDED,21,21.00%,79.35%,1.220,3.62109375
BOI-2024-contest-trains,Qwen3-32B-Non-Thinking,trains_Qwen3-32B-Non-Thinking_2.cpp,TIME_LIMIT_EXCEEDED,21,21.00%,78.26%,1.230,3.62109375
BOI-2024-contest-trains,Qwen3-32B-Non-Thinking,trains_Qwen3-32B-Non-Thinking_3.cpp,RUNTIME_ERROR,0,0.00%,6.25%,0.070,1.69921875
BOI-2024-contest-trains,Qwen3-32B-Non-Thinking,trains_Qwen3-32B-Non-Thinking_4.cpp,TIME_LIMIT_EXCEEDED,21,21.00%,78.26%,1.240,2.84765625
BOI-2024-contest-trains,Qwen3-32B-Non-Thinking,trains_Qwen3-32B-Non-Thinking_5.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.000,0
BOI-2024-contest-trains,Qwen3-32B-Non-Thinking,trains_Qwen3-32B-Non-Thinking_6.cpp,TIME_LIMIT_EXCEEDED,21,21.00%,78.26%,1.220,2.84765625
BOI-2024-contest-trains,Qwen3-32B-Non-Thinking,trains_Qwen3-32B-Non-Thinking_7.cpp,TIME_LIMIT_EXCEEDED,21,21.00%,78.26%,1.210,2.58984375
BOI-2024-contest-wall,Qwen3-32B-Non-Thinking,wall_Qwen3-32B-Non-Thinking_0.cpp,MEMORY_LIMIT_EXCEEDED,0,0.00%,0.00%,0.030,1.69921875
BOI-2024-contest-wall,Qwen3-32B-Non-Thinking,wall_Qwen3-32B-Non-Thinking_1.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.000,0
BOI-2024-contest-wall,Qwen3-32B-Non-Thinking,wall_Qwen3-32B-Non-Thinking_2.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
BOI-2024-contest-wall,Qwen3-32B-Non-Thinking,wall_Qwen3-32B-Non-Thinking_3.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.000,0
BOI-2024-contest-wall,Qwen3-32B-Non-Thinking,wall_Qwen3-32B-Non-Thinking_4.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.000,0
BOI-2024-contest-wall,Qwen3-32B-Non-Thinking,wall_Qwen3-32B-Non-Thinking_5.cpp,RUNTIME_ERROR,0,0.00%,13.25%,0.020,0
BOI-2024-contest-wall,Qwen3-32B-Non-Thinking,wall_Qwen3-32B-Non-Thinking_6.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.000,0
BOI-2024-contest-wall,Qwen3-32B-Non-Thinking,wall_Qwen3-32B-Non-Thinking_7.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.000,0
BOI-2025-contest-boi,Qwen3-32B-Non-Thinking,boi_Qwen3-32B-Non-Thinking_0.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.030,3.5625
BOI-2025-contest-boi,Qwen3-32B-Non-Thinking,boi_Qwen3-32B-Non-Thinking_1.cpp,RUNTIME_ERROR,0,0.00%,3.57%,0.030,1.5546875
BOI-2025-contest-boi,Qwen3-32B-Non-Thinking,boi_Qwen3-32B-Non-Thinking_2.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.030,0.00390625
BOI-2025-contest-boi,Qwen3-32B-Non-Thinking,boi_Qwen3-32B-Non-Thinking_3.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.030,1.5546875
BOI-2025-contest-boi,Qwen3-32B-Non-Thinking,boi_Qwen3-32B-Non-Thinking_5.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.020,1.55859375
BOI-2025-contest-boi,Qwen3-32B-Non-Thinking,boi_Qwen3-32B-Non-Thinking_6.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.000,0
BOI-2025-contest-boi,Qwen3-32B-Non-Thinking,boi_Qwen3-32B-Non-Thinking_7.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.030,0.00390625
BOI-2025-contest-dev,Qwen3-32B-Non-Thinking,dev_Qwen3-32B-Non-Thinking_0.cpp,RUNTIME_ERROR,0,0.00%,1.10%,0.030,0.00390625
BOI-2025-contest-dev,Qwen3-32B-Non-Thinking,dev_Qwen3-32B-Non-Thinking_1.cpp,RUNTIME_ERROR,0,0.00%,1.10%,0.040,0.00390625
BOI-2025-contest-dev,Qwen3-32B-Non-Thinking,dev_Qwen3-32B-Non-Thinking_2.cpp,RUNTIME_ERROR,0,0.00%,1.10%,0.030,0.00390625
BOI-2025-contest-dev,Qwen3-32B-Non-Thinking,dev_Qwen3-32B-Non-Thinking_4.cpp,RUNTIME_ERROR,0,0.00%,1.10%,0.030,1.5546875
BOI-2025-contest-dev,Qwen3-32B-Non-Thinking,dev_Qwen3-32B-Non-Thinking_5.cpp,RUNTIME_ERROR,0,0.00%,1.10%,0.040,0.00390625
BOI-2025-contest-dev,Qwen3-32B-Non-Thinking,dev_Qwen3-32B-Non-Thinking_6.cpp,RUNTIME_ERROR,0,0.00%,1.10%,0.030,0.00390625
