problem_id,model,solution_file,status,score,relative_score,tests_passed,execution_time,memory_usage
APIO-2023-contest-cyberland,seed-oss_-1,cyberland_seed-oss_6.cpp,UNKNOWN,0,0.00%,0.00%,0.000,0
APIO-2023-contest-cyberland,seed-oss_-1,cyberland_seed-oss_7.cpp,RUNTIME_ERROR,15,15.00%,20.73%,0.480,35.06640625
APIO-2023-contest-sequence,seed-oss_-1,sequence_seed-oss_0.cpp,TIME_LIMIT_EXCEEDED,23,23.00%,61.94%,1.840,201.1328125
APIO-2023-contest-sequence,seed-oss_-1,sequence_seed-oss_1.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
APIO-2023-contest-sequence,seed-oss_-1,sequence_seed-oss_2.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,22.11%,1.830,50.42578125
APIO-2023-contest-sequence,seed-oss_-1,sequence_seed-oss_3.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,22.11%,1.870,33.203125
APIO-2023-contest-sequence,seed-oss_-1,sequence_seed-oss_4.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,24.21%,1.820,45.26171875
APIO-2023-contest-sequence,seed-oss_-1,sequence_seed-oss_5.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
APIO-2023-contest-sequence,seed-oss_-1,sequence_seed-oss_6.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
APIO-2023-contest-sequence,seed-oss_-1,sequence_seed-oss_7.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,22.11%,1.820,9.25
APIO-2024-contest-september,seed-oss_-1,september_seed-oss_0.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.280,16.7421875
APIO-2024-contest-september,seed-oss_-1,september_seed-oss_1.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
APIO-2024-contest-september,seed-oss_-1,september_seed-oss_2.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,0.00%,1.330,251.37109375
APIO-2024-contest-september,seed-oss_-1,september_seed-oss_3.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.400,17.37890625
APIO-2024-contest-september,seed-oss_-1,september_seed-oss_4.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.330,13.9609375
APIO-2024-contest-september,seed-oss_-1,september_seed-oss_5.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
APIO-2024-contest-september,seed-oss_-1,september_seed-oss_6.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.250,12.30078125
APIO-2024-contest-september,seed-oss_-1,september_seed-oss_7.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.230,8.89453125
APIO-2024-contest-show,seed-oss_-1,show_seed-oss_0.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
APIO-2024-contest-show,seed-oss_-1,show_seed-oss_1.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
APIO-2024-contest-show,seed-oss_-1,show_seed-oss_2.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
APIO-2024-contest-show,seed-oss_-1,show_seed-oss_3.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
APIO-2024-contest-show,seed-oss_-1,show_seed-oss_4.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
APIO-2024-contest-show,seed-oss_-1,show_seed-oss_5.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
APIO-2024-contest-show,seed-oss_-1,show_seed-oss_7.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
APIO-2024-contest-train,seed-oss_-1,train_seed-oss_0.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,42.86%,1.240,61.2578125
APIO-2024-contest-train,seed-oss_-1,train_seed-oss_1.cpp,RUNTIME_ERROR,5,5.00%,17.86%,0.220,23.09765625
APIO-2024-contest-train,seed-oss_-1,train_seed-oss_2.cpp,RUNTIME_ERROR,0,0.00%,8.93%,0.230,49.8046875
APIO-2024-contest-train,seed-oss_-1,train_seed-oss_3.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,42.86%,1.220,62.37890625
APIO-2024-contest-train,seed-oss_-1,train_seed-oss_4.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
APIO-2024-contest-train,seed-oss_-1,train_seed-oss_5.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
APIO-2024-contest-train,seed-oss_-1,train_seed-oss_6.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,12.50%,1.260,86.52734375
APIO-2024-contest-train,seed-oss_-1,train_seed-oss_7.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.270,43.859375
BOI-2023-contest-astronomer,seed-oss_-1,astronomer_seed-oss_0.cpp,RUNTIME_ERROR,8,8.00%,23.72%,0.020,0.00390625
BOI-2023-contest-astronomer,seed-oss_-1,astronomer_seed-oss_1.cpp,RUNTIME_ERROR,0,0.00%,4.83%,0.250,0.00390625
BOI-2023-contest-astronomer,seed-oss_-1,astronomer_seed-oss_2.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,19.61%,5.980,3.390625
BOI-2023-contest-astronomer,seed-oss_-1,astronomer_seed-oss_3.cpp,RUNTIME_ERROR,8,8.00%,55.00%,0.040,0.00390625
BOI-2023-contest-astronomer,seed-oss_-1,astronomer_seed-oss_4.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,31.36%,5.980,0.00390625
BOI-2023-contest-astronomer,seed-oss_-1,astronomer_seed-oss_5.cpp,RUNTIME_ERROR,8,8.00%,28.66%,2.130,6.671875
BOI-2023-contest-astronomer,seed-oss_-1,astronomer_seed-oss_6.cpp,RUNTIME_ERROR,8,8.00%,23.72%,0.020,0.00390625
BOI-2023-contest-astronomer,seed-oss_-1,astronomer_seed-oss_7.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
BOI-2023-contest-minequake,seed-oss_-1,minequake_seed-oss_0.cpp,RUNTIME_ERROR,37,37.00%,88.46%,0.080,14.64453125
BOI-2023-contest-minequake,seed-oss_-1,minequake_seed-oss_1.cpp,ACCEPTED,100,100.00%,100.00%,0.050,9.68359375
BOI-2023-contest-minequake,seed-oss_-1,minequake_seed-oss_2.cpp,RUNTIME_ERROR,37,37.00%,39.66%,0.060,10.171875
BOI-2023-contest-minequake,seed-oss_-1,minequake_seed-oss_3.cpp,RUNTIME_ERROR,0,0.00%,7.30%,0.000,0
BOI-2023-contest-minequake,seed-oss_-1,minequake_seed-oss_4.cpp,RUNTIME_ERROR,18,18.00%,28.03%,0.070,14.8125
BOI-2023-contest-minequake,seed-oss_-1,minequake_seed-oss_5.cpp,RUNTIME_ERROR,0,0.00%,2.96%,0.000,0
BOI-2023-contest-minequake,seed-oss_-1,minequake_seed-oss_6.cpp,RUNTIME_ERROR,0,0.00%,2.96%,0.020,0
BOI-2023-contest-minequake,seed-oss_-1,minequake_seed-oss_7.cpp,RUNTIME_ERROR,0,0.00%,2.96%,0.000,0
BOI-2023-contest-mineraldeposits,seed-oss_-1,mineraldeposits_seed-oss_0.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,0.00%,0.020,1.48828125
BOI-2023-contest-mineraldeposits,seed-oss_-1,mineraldeposits_seed-oss_1.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,37.27%,0.020,1.55078125
BOI-2023-contest-mineraldeposits,seed-oss_-1,mineraldeposits_seed-oss_2.cpp,RUNTIME_ERROR,9,9.00%,53.38%,0.020,1.55078125
BOI-2023-contest-mineraldeposits,seed-oss_-1,mineraldeposits_seed-oss_3.cpp,RUNTIME_ERROR,9,9.00%,53.38%,0.020,1.546875
BOI-2023-contest-mineraldeposits,seed-oss_-1,mineraldeposits_seed-oss_4.cpp,RUNTIME_ERROR,0,0.00%,37.27%,0.020,1.55078125
BOI-2023-contest-mineraldeposits,seed-oss_-1,mineraldeposits_seed-oss_5.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,0.00%,0.020,1.48828125
BOI-2023-contest-mineraldeposits,seed-oss_-1,mineraldeposits_seed-oss_6.cpp,RUNTIME_ERROR,9,9.00%,53.38%,0.020,1.5546875
BOI-2023-contest-mineraldeposits,seed-oss_-1,mineraldeposits_seed-oss_7.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.020,1.546875
BOI-2023-contest-sequence,seed-oss_-1,sequence_seed-oss_0.cpp,RUNTIME_ERROR,0,0.00%,8.00%,0.000,0
BOI-2023-contest-sequence,seed-oss_-1,sequence_seed-oss_1.cpp,RUNTIME_ERROR,11,11.00%,54.55%,0.020,2.07421875
BOI-2023-contest-sequence,seed-oss_-1,sequence_seed-oss_2.cpp,RUNTIME_ERROR,11,11.00%,54.55%,0.000,0
BOI-2023-contest-sequence,seed-oss_-1,sequence_seed-oss_3.cpp,RUNTIME_ERROR,0,0.00%,13.46%,0.020,0
BOI-2023-contest-sequence,seed-oss_-1,sequence_seed-oss_4.cpp,RUNTIME_ERROR,0,0.00%,13.46%,0.020,0
BOI-2023-contest-sequence,seed-oss_-1,sequence_seed-oss_5.cpp,RUNTIME_ERROR,11,11.00%,54.55%,0.000,0
BOI-2023-contest-sequence,seed-oss_-1,sequence_seed-oss_6.cpp,RUNTIME_ERROR,11,11.00%,54.55%,0.020,0.00390625
BOI-2023-contest-sequence,seed-oss_-1,sequence_seed-oss_7.cpp,RUNTIME_ERROR,11,11.00%,54.55%,0.030,0
BOI-2023-contest-staringcontest,seed-oss_-1,staringcontest_seed-oss_0.cpp,RUNTIME_ERROR,0,0.00%,2.56%,0.030,1.484375
BOI-2023-contest-staringcontest,seed-oss_-1,staringcontest_seed-oss_1.cpp,RUNTIME_ERROR,0,0.00%,5.98%,0.030,1.55078125
BOI-2023-contest-staringcontest,seed-oss_-1,staringcontest_seed-oss_2.cpp,RUNTIME_ERROR,9,9.00%,48.72%,0.030,1.55078125
BOI-2023-contest-staringcontest,seed-oss_-1,staringcontest_seed-oss_3.cpp,RUNTIME_ERROR,0,0.00%,2.56%,0.030,1.48828125
BOI-2023-contest-staringcontest,seed-oss_-1,staringcontest_seed-oss_4.cpp,RUNTIME_ERROR,0,0.00%,5.13%,0.030,1.55078125
BOI-2023-contest-staringcontest,seed-oss_-1,staringcontest_seed-oss_5.cpp,RUNTIME_ERROR,0,0.00%,12.82%,0.030,1.55078125
BOI-2023-contest-staringcontest,seed-oss_-1,staringcontest_seed-oss_6.cpp,RUNTIME_ERROR,0,0.00%,2.56%,0.020,1.55078125
BOI-2023-contest-staringcontest,seed-oss_-1,staringcontest_seed-oss_7.cpp,RUNTIME_ERROR,0,0.00%,2.56%,0.030,1.55078125
BOI-2023-contest-tycho,seed-oss_-1,tycho_seed-oss_0.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,73.91%,2.420,25.8828125
BOI-2023-contest-tycho,seed-oss_-1,tycho_seed-oss_1.cpp,RUNTIME_ERROR,0,0.00%,4.50%,0.000,0
BOI-2023-contest-tycho,seed-oss_-1,tycho_seed-oss_2.cpp,TIME_LIMIT_EXCEEDED,32,32.00%,87.94%,2.420,42.0625
BOI-2023-contest-tycho,seed-oss_-1,tycho_seed-oss_3.cpp,RUNTIME_ERROR,0,0.00%,4.50%,0.020,0
BOI-2023-contest-tycho,seed-oss_-1,tycho_seed-oss_4.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,73.91%,2.410,27.3671875
BOI-2023-contest-tycho,seed-oss_-1,tycho_seed-oss_5.cpp,RUNTIME_ERROR,0,0.00%,63.24%,0.020,0.00390625
BOI-2023-contest-tycho,seed-oss_-1,tycho_seed-oss_6.cpp,RUNTIME_ERROR,0,0.00%,12.07%,0.000,0
BOI-2023-contest-tycho,seed-oss_-1,tycho_seed-oss_7.cpp,TIME_LIMIT_EXCEEDED,32,32.00%,87.94%,2.410,41.00390625
BOI-2024-contest-fire,seed-oss_-1,fire_seed-oss_0.cpp,RUNTIME_ERROR,0,0.00%,44.64%,0.070,4.671875
BOI-2024-contest-fire,seed-oss_-1,fire_seed-oss_1.cpp,ACCEPTED,100,100.00%,100.00%,0.450,103.703125
BOI-2024-contest-fire,seed-oss_-1,fire_seed-oss_2.cpp,TIME_LIMIT_EXCEEDED,40,40.00%,84.44%,1.210,9.03125
BOI-2024-contest-fire,seed-oss_-1,fire_seed-oss_3.cpp,TIME_LIMIT_EXCEEDED,40,40.00%,92.93%,1.230,4.55078125
BOI-2024-contest-fire,seed-oss_-1,fire_seed-oss_4.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,0.00%,1.230,77.7578125
BOI-2024-contest-fire,seed-oss_-1,fire_seed-oss_5.cpp,RUNTIME_ERROR,0,0.00%,4.05%,0.090,10.73046875
BOI-2024-contest-fire,seed-oss_-1,fire_seed-oss_6.cpp,TIME_LIMIT_EXCEEDED,40,40.00%,84.44%,1.210,5.94140625
BOI-2024-contest-fire,seed-oss_-1,fire_seed-oss_7.cpp,TIME_LIMIT_EXCEEDED,40,40.00%,92.93%,1.210,11.82421875
BOI-2024-contest-jobs,seed-oss_-1,jobs_seed-oss_0.cpp,RUNTIME_ERROR,11,11.00%,9.42%,0.130,24.2421875
BOI-2024-contest-jobs,seed-oss_-1,jobs_seed-oss_1.cpp,RUNTIME_ERROR,11,11.00%,9.42%,0.110,24.2421875
BOI-2024-contest-jobs,seed-oss_-1,jobs_seed-oss_2.cpp,RUNTIME_ERROR,11,11.00%,9.42%,0.100,24.23828125
BOI-2024-contest-jobs,seed-oss_-1,jobs_seed-oss_3.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.060,9.2890625
BOI-2024-contest-jobs,seed-oss_-1,jobs_seed-oss_4.cpp,RUNTIME_ERROR,11,11.00%,10.14%,0.090,20.89453125
BOI-2024-contest-jobs,seed-oss_-1,jobs_seed-oss_5.cpp,RUNTIME_ERROR,11,11.00%,9.42%,0.100,24.23828125
BOI-2024-contest-jobs,seed-oss_-1,jobs_seed-oss_6.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.080,25.78515625
BOI-2024-contest-jobs,seed-oss_-1,jobs_seed-oss_7.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.050,4.91015625
BOI-2024-contest-portal,seed-oss_-1,portal_seed-oss_0.cpp,TIME_LIMIT_EXCEEDED,1,1.00%,10.53%,1.230,4.65625
BOI-2024-contest-portal,seed-oss_-1,portal_seed-oss_1.cpp,RUNTIME_ERROR,11,11.00%,32.11%,0.030,2.7890625
BOI-2024-contest-portal,seed-oss_-1,portal_seed-oss_2.cpp,RUNTIME_ERROR,21,21.00%,45.55%,0.040,4.9296875
BOI-2024-contest-portal,seed-oss_-1,portal_seed-oss_3.cpp,TIME_LIMIT_EXCEEDED,1,1.00%,10.53%,1.220,2.7890625
BOI-2024-contest-portal,seed-oss_-1,portal_seed-oss_4.cpp,RUNTIME_ERROR,11,11.00%,32.11%,0.020,2.7890625
BOI-2024-contest-portal,seed-oss_-1,portal_seed-oss_5.cpp,RUNTIME_ERROR,21,21.00%,45.55%,0.040,2.84765625
BOI-2024-contest-portal,seed-oss_-1,portal_seed-oss_6.cpp,RUNTIME_ERROR,11,11.00%,33.51%,0.030,2.84765625
BOI-2024-contest-portal,seed-oss_-1,portal_seed-oss_7.cpp,RUNTIME_ERROR,21,21.00%,45.55%,0.040,4.65625
BOI-2024-contest-tiles,seed-oss_-1,tiles_seed-oss_0.cpp,RUNTIME_ERROR,0,0.00%,7.28%,0.070,12.5546875
BOI-2024-contest-tiles,seed-oss_-1,tiles_seed-oss_1.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,3.33%,1.230,7.703125
BOI-2024-contest-tiles,seed-oss_-1,tiles_seed-oss_2.cpp,RUNTIME_ERROR,4,4.00%,8.61%,0.050,4.390625
BOI-2024-contest-tiles,seed-oss_-1,tiles_seed-oss_3.cpp,RUNTIME_ERROR,0,0.00%,1.99%,0.060,10.8515625
BOI-2024-contest-tiles,seed-oss_-1,tiles_seed-oss_4.cpp,RUNTIME_ERROR,0,0.00%,0.66%,0.040,6.1640625
BOI-2024-contest-tiles,seed-oss_-1,tiles_seed-oss_5.cpp,RUNTIME_ERROR,0,0.00%,0.67%,0.040,6.66796875
BOI-2024-contest-tiles,seed-oss_-1,tiles_seed-oss_6.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,1.96%,1.220,18.70703125
BOI-2024-contest-tiles,seed-oss_-1,tiles_seed-oss_7.cpp,RUNTIME_ERROR,0,0.00%,7.28%,0.890,11.37109375
BOI-2024-contest-trains,seed-oss_-1,trains_seed-oss_0.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
BOI-2024-contest-trains,seed-oss_-1,trains_seed-oss_1.cpp,TIME_LIMIT_EXCEEDED,37,37.00%,85.11%,1.210,4.39453125
BOI-2024-contest-trains,seed-oss_-1,trains_seed-oss_2.cpp,TIME_LIMIT_EXCEEDED,37,37.00%,81.72%,1.240,3.62109375
BOI-2024-contest-trains,seed-oss_-1,trains_seed-oss_3.cpp,RUNTIME_ERROR,8,8.00%,61.73%,1.030,520.0078125
BOI-2024-contest-trains,seed-oss_-1,trains_seed-oss_4.cpp,ACCEPTED,100,100.00%,100.00%,0.180,12.125
BOI-2024-contest-trains,seed-oss_-1,trains_seed-oss_5.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
BOI-2024-contest-trains,seed-oss_-1,trains_seed-oss_6.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
BOI-2024-contest-trains,seed-oss_-1,trains_seed-oss_7.cpp,TIME_LIMIT_EXCEEDED,21,21.00%,78.26%,1.220,3.62109375
BOI-2024-contest-wall,seed-oss_-1,wall_seed-oss_0.cpp,ACCEPTED,100,100.00%,100.00%,4.340,176.0625
BOI-2024-contest-wall,seed-oss_-1,wall_seed-oss_1.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.030,0
BOI-2024-contest-wall,seed-oss_-1,wall_seed-oss_2.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.000,0
BOI-2024-contest-wall,seed-oss_-1,wall_seed-oss_3.cpp,TIME_LIMIT_EXCEEDED,70,70.00%,96.94%,5.990,47.19921875
BOI-2024-contest-wall,seed-oss_-1,wall_seed-oss_4.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,22.73%,5.980,39.62109375
BOI-2024-contest-wall,seed-oss_-1,wall_seed-oss_5.cpp,RUNTIME_ERROR,0,0.00%,23.60%,0.160,35.77734375
BOI-2024-contest-wall,seed-oss_-1,wall_seed-oss_6.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.000,0
BOI-2024-contest-wall,seed-oss_-1,wall_seed-oss_7.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.000,0
BOI-2025-contest-boi,seed-oss_-1,boi_seed-oss_0.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.020,0
BOI-2025-contest-boi,seed-oss_-1,boi_seed-oss_1.cpp,RUNTIME_ERROR,0,0.00%,26.19%,0.030,1.5546875
BOI-2025-contest-boi,seed-oss_-1,boi_seed-oss_2.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.030,0
BOI-2025-contest-boi,seed-oss_-1,boi_seed-oss_3.cpp,RUNTIME_ERROR,0,0.00%,11.90%,0.000,0
BOI-2025-contest-boi,seed-oss_-1,boi_seed-oss_4.cpp,RUNTIME_ERROR,12,12.00%,15.48%,0.120,16.765625
BOI-2025-contest-boi,seed-oss_-1,boi_seed-oss_5.cpp,RUNTIME_ERROR,0,0.00%,11.90%,0.030,0
BOI-2025-contest-boi,seed-oss_-1,boi_seed-oss_6.cpp,RUNTIME_ERROR,0,0.00%,26.19%,0.000,0
BOI-2025-contest-boi,seed-oss_-1,boi_seed-oss_7.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.020,0
BOI-2025-contest-dev,seed-oss_-1,dev_seed-oss_0.cpp,RUNTIME_ERROR,0,0.00%,1.10%,0.170,1.8125
BOI-2025-contest-dev,seed-oss_-1,dev_seed-oss_1.cpp,RUNTIME_ERROR,0,0.00%,1.10%,0.040,1.5546875
BOI-2025-contest-dev,seed-oss_-1,dev_seed-oss_2.cpp,RUNTIME_ERROR,0,0.00%,1.10%,0.030,1.55859375
BOI-2025-contest-dev,seed-oss_-1,dev_seed-oss_3.cpp,RUNTIME_ERROR,0,0.00%,1.10%,0.030,1.96875
BOI-2025-contest-dev,seed-oss_-1,dev_seed-oss_4.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,1.10%,2.410,2.36328125
BOI-2025-contest-dev,seed-oss_-1,dev_seed-oss_5.cpp,RUNTIME_ERROR,0,0.00%,1.10%,0.030,1.5546875
BOI-2025-contest-dev,seed-oss_-1,dev_seed-oss_6.cpp,RUNTIME_ERROR,0,0.00%,1.10%,0.030,1.5546875
BOI-2025-contest-dev,seed-oss_-1,dev_seed-oss_7.cpp,RUNTIME_ERROR,0,0.00%,1.10%,0.400,2.0703125
BOI-2025-contest-exp,seed-oss_-1,exp_seed-oss_0.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.000,0
BOI-2025-contest-exp,seed-oss_-1,exp_seed-oss_1.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.120,4.90625
BOI-2025-contest-exp,seed-oss_-1,exp_seed-oss_2.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,1.34%,1.220,54.5546875
BOI-2025-contest-exp,seed-oss_-1,exp_seed-oss_3.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,4.03%,1.210,43.37890625
BOI-2025-contest-exp,seed-oss_-1,exp_seed-oss_4.cpp,RUNTIME_ERROR,0,0.00%,1.34%,0.170,298.27734375
BOI-2025-contest-exp,seed-oss_-1,exp_seed-oss_5.cpp,RUNTIME_ERROR,0,0.00%,1.34%,0.120,7.07421875
BOI-2025-contest-exp,seed-oss_-1,exp_seed-oss_6.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.260,25.5234375
BOI-2025-contest-exp,seed-oss_-1,exp_seed-oss_7.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
BOI-2025-contest-gcd,seed-oss_-1,gcd_seed-oss_0.cpp,RUNTIME_ERROR,0,0.00%,3.28%,0.000,0
BOI-2025-contest-gcd,seed-oss_-1,gcd_seed-oss_1.cpp,RUNTIME_ERROR,0,0.00%,3.28%,0.040,0
BOI-2025-contest-gcd,seed-oss_-1,gcd_seed-oss_2.cpp,RUNTIME_ERROR,0,0.00%,3.28%,0.000,0
BOI-2025-contest-gcd,seed-oss_-1,gcd_seed-oss_3.cpp,RUNTIME_ERROR,0,0.00%,3.28%,0.000,0
BOI-2025-contest-gcd,seed-oss_-1,gcd_seed-oss_4.cpp,RUNTIME_ERROR,0,0.00%,3.28%,0.000,0
BOI-2025-contest-gcd,seed-oss_-1,gcd_seed-oss_5.cpp,RUNTIME_ERROR,0,0.00%,3.28%,0.000,0
BOI-2025-contest-gcd,seed-oss_-1,gcd_seed-oss_6.cpp,RUNTIME_ERROR,0,0.00%,3.28%,0.000,0
BOI-2025-contest-gcd,seed-oss_-1,gcd_seed-oss_7.cpp,RUNTIME_ERROR,0,0.00%,3.28%,0.000,0
BOI-2025-contest-tou,seed-oss_-1,tou_seed-oss_0.cpp,RUNTIME_ERROR,0,0.00%,6.47%,0.550,59.046875
BOI-2025-contest-tou,seed-oss_-1,tou_seed-oss_1.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,3.88%,2.410,220.171875
BOI-2025-contest-tou,seed-oss_-1,tou_seed-oss_2.cpp,RUNTIME_ERROR,0,0.00%,6.03%,1.450,165.77734375
BOI-2025-contest-tou,seed-oss_-1,tou_seed-oss_3.cpp,TIME_LIMIT_EXCEEDED,9,9.00%,36.21%,2.420,61.37890625
BOI-2025-contest-tou,seed-oss_-1,tou_seed-oss_4.cpp,TIME_LIMIT_EXCEEDED,9,9.00%,36.21%,2.410,61.375
BOI-2025-contest-tou,seed-oss_-1,tou_seed-oss_5.cpp,TIME_LIMIT_EXCEEDED,9,9.00%,32.76%,2.420,239.9453125
BOI-2025-contest-tou,seed-oss_-1,tou_seed-oss_6.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,2.59%,2.430,60.75390625
BOI-2025-contest-tou,seed-oss_-1,tou_seed-oss_7.cpp,RUNTIME_ERROR,0,0.00%,6.47%,0.400,89.46875
BOI-2025-contest-tow,seed-oss_-1,tow_seed-oss_0.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.050,3.265625
BOI-2025-contest-tow,seed-oss_-1,tow_seed-oss_1.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,0.00%,0.220,1.55078125
BOI-2025-contest-tow,seed-oss_-1,tow_seed-oss_2.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,0.00%,2.410,1.67578125
BOI-2025-contest-tow,seed-oss_-1,tow_seed-oss_3.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,0.00%,0.040,1.55078125
BOI-2025-contest-tow,seed-oss_-1,tow_seed-oss_4.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,16.67%,0.200,1.671875
BOI-2025-contest-tow,seed-oss_-1,tow_seed-oss_5.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,16.67%,0.290,1.48828125
BOI-2025-contest-tow,seed-oss_-1,tow_seed-oss_6.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,16.67%,2.410,1.546875
BOI-2025-contest-tow,seed-oss_-1,tow_seed-oss_7.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,16.67%,0.270,1.48828125
