problem,status,score,%test passed,time,memory,pass_rate,subtask_0,subtask_1,subtask_10,subtask_11,subtask_12,subtask_13,subtask_14,subtask_15,subtask_16,subtask_17,subtask_18,subtask_19,subtask_2,subtask_20,subtask_21,subtask_22,subtask_23,subtask_24,subtask_3,subtask_4,subtask_5,subtask_6,subtask_7,subtask_8,subtask_9
bronze_Walking_Along_a_Fence,ACCEPTED,333,100.00%,0.090,7.5390625,,0,33.33333333333333,33.33333333333333,0,0,0,0,0,0,0,0,0,33.33333333333333,0,0,0,0,0,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333
bronze_Farmer_Johns_Favorite_Permutation,ACCEPTED,333,100.00%,0.770,18.3125,,0,33.33333333333333,33.33333333333333,0,0,0,0,0,0,0,0,0,33.33333333333333,0,0,0,0,0,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333
platinum_Island_Vacation,TIME_LIMIT_EXCEEDED,17,4.35%,2.250,4.12890625,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.666666666666664,0,0,0,0,0
platinum_Merging_Cells,TIME_LIMIT_EXCEEDED,100,36.36%,2.220,562.03515625,,0,16.666666666666664,0,0,0,0,0,0,0,0,0,0,16.666666666666664,0,0,0,0,0,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,0,0,0
platinum_Mooball_Teams_III,MEMORY_LIMIT_EXCEEDED,0,4.17%,0.160,271.2265625,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gold_Walking_in_Manhattan,TIME_LIMIT_EXCEEDED,140,45.00%,2.220,3.73046875,,0,17.543859649122805,0,0,0,0,0,0,0,0,0,0,17.543859649122805,0,0,0,0,0,17.543859649122805,17.543859649122805,17.543859649122805,17.543859649122805,17.543859649122805,17.543859649122805,0
gold_Cowmpetency,COMPILATION_ERROR,0,0.00%,0.000,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gold_Nap_Sort,MEMORY_LIMIT_EXCEEDED,200,54.55%,0.160,277.4140625,,0,33.33333333333333,0,0,0,0,0,0,0,0,0,0,33.33333333333333,0,0,0,0,0,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,0,0,0
silver_Cowmpetency,WRONG_ANSWER,0,8.33%,0.110,8.34375,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
silver_Potion_Farming,ACCEPTED,333,100.00%,0.080,13.73046875,,0,23.809523809523807,23.809523809523807,23.809523809523807,23.809523809523807,23.809523809523807,23.809523809523807,0,0,0,0,0,23.809523809523807,0,0,0,0,0,23.809523809523807,23.809523809523807,23.809523809523807,23.809523809523807,23.809523809523807,23.809523809523807,23.809523809523807
silver_Cowlendar,ACCEPTED,333,100.00%,0.050,3.359375,,0,27.777777777777775,27.777777777777775,27.777777777777775,27.777777777777775,0,0,0,0,0,0,0,27.777777777777775,0,0,0,0,0,27.777777777777775,27.777777777777775,27.777777777777775,27.777777777777775,27.777777777777775,27.777777777777775,27.777777777777775
bronze_Majority_Opinion,ACCEPTED,333,100.00%,0.050,2.453125,,0,23.809523809523807,23.809523809523807,23.809523809523807,23.809523809523807,23.809523809523807,23.809523809523807,0,0,0,0,0,23.809523809523807,0,0,0,0,0,23.809523809523807,23.809523809523807,23.809523809523807,23.809523809523807,23.809523809523807,23.809523809523807,23.809523809523807
bronze_Cannonball,ACCEPTED,333,100.00%,0.060,34.3984375,,0,18.51851851851852,18.51851851851852,18.51851851851852,18.51851851851852,18.51851851851852,18.51851851851852,18.51851851851852,18.51851851851852,18.51851851851852,18.51851851851852,0,18.51851851851852,0,0,0,0,0,18.51851851851852,18.51851851851852,18.51851851851852,18.51851851851852,18.51851851851852,18.51851851851852,18.51851851851852
bronze_Balancing_Bacteria,ACCEPTED,333,100.00%,0.060,4.39453125,,0,25.64102564102564,25.64102564102564,25.64102564102564,25.64102564102564,25.64102564102564,0,0,0,0,0,0,25.64102564102564,0,0,0,0,0,25.64102564102564,25.64102564102564,25.64102564102564,25.64102564102564,25.64102564102564,25.64102564102564,25.64102564102564
platinum_Lazy_Cow,COMPILATION_ERROR,0,0.00%,0.000,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
platinum_Minimum_Sum_of_Maximums,WRONG_ANSWER,17,20.83%,0.100,1.55078125,,0,16.666666666666664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
platinum_Infinite_Adventure,MEMORY_LIMIT_EXCEEDED,42,22.22%,0.280,562.296875,,0,0,0,0,0,0,0,0,0,0,0,0,20.833333333333332,0,0,0,0,0,20.833333333333332,0,0,0,0,0,0
gold_Bessla_Motors,ACCEPTED,333,100.00%,0.740,36.08984375,,0,27.777777777777775,27.777777777777775,27.777777777777775,27.777777777777775,0,0,0,0,0,0,0,27.777777777777775,0,0,0,0,0,27.777777777777775,27.777777777777775,27.777777777777775,27.777777777777775,27.777777777777775,27.777777777777775,27.777777777777775
gold_Milk_Exchange,TIME_LIMIT_EXCEEDED,33,21.74%,2.240,12.90234375,,0,16.666666666666664,0,0,0,0,0,0,0,0,0,0,16.666666666666664,0,0,0,0,0,0,0,0,0,0,0,0
gold_Quantum_Moochanics,ACCEPTED,333,100.00%,0.150,8.74609375,,0,33.33333333333333,33.33333333333333,0,0,0,0,0,0,0,0,0,33.33333333333333,0,0,0,0,0,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333
silver_Target_Practice_II,TIME_LIMIT_EXCEEDED,0,6.67%,2.770,133.02734375,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
silver_Test_Tubes,WRONG_ANSWER,50,14.29%,0.070,6.015625,,0,0,16.666666666666664,0,0,0,0,0,0,0,0,0,0,16.666666666666664,0,0,0,0,0,0,16.666666666666664,0,0,0,0
silver_Moorbles,ACCEPTED,333,100.00%,0.110,17.51171875,,0,33.33333333333333,33.33333333333333,0,0,0,0,0,0,0,0,0,33.33333333333333,0,0,0,0,0,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333
bronze_Palindrome_Game,ACCEPTED,333,100.00%,0.040,1.60546875,,0,27.777777777777775,27.777777777777775,27.777777777777775,27.777777777777775,0,0,0,0,0,0,0,27.777777777777775,0,0,0,0,0,27.777777777777775,27.777777777777775,27.777777777777775,27.777777777777775,27.777777777777775,27.777777777777775,27.777777777777775
bronze_Milk_Exchange,TIME_LIMIT_EXCEEDED,205,68.75%,2.240,7.68359375,,0,25.64102564102564,25.64102564102564,25.64102564102564,0,25.64102564102564,0,0,0,0,0,0,25.64102564102564,0,0,0,0,0,25.64102564102564,25.64102564102564,25.64102564102564,0,0,0,0
bronze_Maximizing_Productivity,ACCEPTED,333,100.00%,0.130,3.62109375,,0,20.833333333333332,20.833333333333332,20.833333333333332,20.833333333333332,20.833333333333332,20.833333333333332,20.833333333333332,20.833333333333332,0,0,0,20.833333333333332,0,0,0,0,0,20.833333333333332,20.833333333333332,20.833333333333332,20.833333333333332,20.833333333333332,20.833333333333332,20.833333333333332
platinum_All_Pairs_Similarity,COMPILATION_ERROR,0,0.00%,0.000,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
platinum_Its_Mooin_Time,TIME_LIMIT_EXCEEDED,48,33.33%,3.320,17.83984375,,0,23.809523809523807,0,0,0,0,0,0,0,0,0,0,23.809523809523807,0,0,0,0,0,0,0,0,0,0,0,0
platinum_Maximize_Minimum_Difference,TIME_LIMIT_EXCEEDED,21,20.00%,4.420,280.7578125,,0,0,0,0,0,0,0,0,0,0,0,0,20.833333333333332,0,0,0,0,0,0,0,0,0,0,0,0
gold_Cowdependence,MEMORY_LIMIT_EXCEEDED,193,60.00%,1.820,279.5625,,0,17.543859649122805,17.543859649122805,17.543859649122805,17.543859649122805,17.543859649122805,17.543859649122805,17.543859649122805,0,0,0,0,17.543859649122805,0,0,0,0,0,0,0,0,0,17.543859649122805,17.543859649122805,17.543859649122805
gold_Interstellar_Intervals,TIME_LIMIT_EXCEEDED,50,26.09%,2.220,21.05859375,,0,16.666666666666664,0,0,0,0,0,0,0,0,0,0,16.666666666666664,0,0,0,0,0,16.666666666666664,0,0,0,0,0,0
gold_Job_Completion,ACCEPTED,333,100.00%,0.150,6.54296875,,0,22.22222222222222,22.22222222222222,22.22222222222222,22.22222222222222,22.22222222222222,22.22222222222222,22.22222222222222,0,0,0,0,22.22222222222222,0,0,0,0,0,22.22222222222222,22.22222222222222,22.22222222222222,22.22222222222222,22.22222222222222,22.22222222222222,22.22222222222222
silver_Cake_Game,ACCEPTED,333,100.00%,0.130,11.01953125,,0,33.33333333333333,33.33333333333333,0,0,0,0,0,0,0,0,0,33.33333333333333,0,0,0,0,0,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333
silver_Deforestation,WRONG_ANSWER,67,27.27%,0.190,8.4375,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33333333333333,33.33333333333333,0,0,0
silver_2D_Conveyor_Belt,TIME_LIMIT_EXCEEDED,133,53.85%,2.230,2.58203125,,0,33.33333333333333,0,0,0,0,0,0,0,0,0,0,33.33333333333333,0,0,0,0,0,33.33333333333333,33.33333333333333,0,0,0,0,0
bronze_Roundabout_Rounding,ACCEPTED,333,100.00%,0.050,0.00390625,,0,27.777777777777775,27.777777777777775,27.777777777777775,27.777777777777775,0,0,0,0,0,0,0,27.777777777777775,0,0,0,0,0,27.777777777777775,27.777777777777775,27.777777777777775,27.777777777777775,27.777777777777775,27.777777777777775,27.777777777777775
bronze_Farmer_Johns_Cheese_Block,ACCEPTED,333,100.00%,0.090,12.9296875,,0,22.22222222222222,22.22222222222222,22.22222222222222,22.22222222222222,22.22222222222222,22.22222222222222,22.22222222222222,0,0,0,0,22.22222222222222,0,0,0,0,0,22.22222222222222,22.22222222222222,22.22222222222222,22.22222222222222,22.22222222222222,22.22222222222222,22.22222222222222
bronze_Its_Mooin_Time,ACCEPTED,333,100.00%,0.070,1.87890625,,0,33.33333333333333,33.33333333333333,0,0,0,0,0,0,0,0,0,33.33333333333333,0,0,0,0,0,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333
TOTAL,,8374,56.17%,,,39.58%,,,,,,,,,,,,,,,,,,,,,,,,,
