problem,status,score,relative_score,%test passed,time,memory,pass_rate,subtask_0,subtask_1,subtask_10,subtask_11,subtask_12,subtask_13,subtask_14,subtask_15,subtask_16,subtask_17,subtask_18,subtask_19,subtask_2,subtask_20,subtask_21,subtask_22,subtask_3,subtask_4,subtask_5,subtask_6,subtask_7,subtask_8,subtask_9
silver_Moo_Route_II,RUNTIME_ERROR,130,40.12%,35.00%,0.190,15.21875,,0,0,18.51851851851852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.51851851851852,18.51851851851852,18.51851851851852,18.51851851851852,18.51851851851852,18.51851851851852
bronze_Hungry_Cow,ACCEPTED,333,100.91%,100.00%,0.130,2.7890625,,0,33.33333333333333,33.33333333333333,0,0,0,0,0,0,0,0,0,33.33333333333333,0,0,0,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333
bronze_Stamp_Grid,ACCEPTED,333,102.46%,100.00%,0.120,0.00390625,,0,25.64102564102564,25.64102564102564,25.64102564102564,25.64102564102564,25.64102564102564,0,0,0,0,0,0,25.64102564102564,0,0,0,25.64102564102564,25.64102564102564,25.64102564102564,25.64102564102564,25.64102564102564,25.64102564102564,25.64102564102564
bronze_Watching_Mooloo,ACCEPTED,333,100.91%,100.00%,0.120,2.015625,,0,33.33333333333333,33.33333333333333,0,0,0,0,0,0,0,0,0,33.33333333333333,0,0,0,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333
platinum_Cowntact_Tracing,WRONG_ANSWER,33,10.31%,21.74%,0.170,22.9375,,0,16.666666666666664,0,0,0,0,0,0,0,0,0,0,16.666666666666664,0,0,0,0,0,0,0,0,0,0
platinum_A_Graph_Problem,TIME_LIMIT_EXCEEDED,17,5.31%,17.39%,2.420,23.64453125,,0,16.666666666666664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
platinum_Train_Scheduling,WRONG_ANSWER,300,93.75%,91.67%,0.320,575.1796875,,0,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,0,16.666666666666664,16.666666666666664,0,16.666666666666664,16.666666666666664,0,0,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664
gold_Flight_Routes,ACCEPTED,333,104.06%,100.00%,0.170,5.68359375,,0,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,0,0,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664
gold_Minimum_Longest_Trip,WRONG_ANSWER,83,25.94%,40.00%,0.410,60.5703125,,0,20.833333333333332,0,0,0,0,0,0,0,0,0,0,20.833333333333332,0,0,0,20.833333333333332,20.833333333333332,0,0,0,0,0
gold_Haybale_Distribution,ACCEPTED,333,100.91%,100.00%,0.170,3.62109375,,0,22.22222222222222,22.22222222222222,22.22222222222222,22.22222222222222,22.22222222222222,22.22222222222222,22.22222222222222,0,0,0,0,22.22222222222222,0,0,0,22.22222222222222,22.22222222222222,22.22222222222222,22.22222222222222,22.22222222222222,22.22222222222222,22.22222222222222
silver_Bovine_Acrobatics,TIME_LIMIT_EXCEEDED,156,47.27%,52.94%,2.470,11.65234375,,0,22.22222222222222,0,0,0,0,0,0,0,0,0,0,22.22222222222222,0,0,0,22.22222222222222,22.22222222222222,22.22222222222222,22.22222222222222,22.22222222222222,0,0
silver_Cycle_Correspondence,TIME_LIMIT_EXCEEDED,139,42.90%,53.33%,2.480,44.15625,,0,27.777777777777775,0,0,0,0,0,0,0,0,0,0,27.777777777777775,0,0,0,27.777777777777775,27.777777777777775,27.777777777777775,0,0,0,0
silver_Target_Practice,TIME_LIMIT_EXCEEDED,83,25.62%,40.00%,2.550,10.13671875,,0,27.777777777777775,0,0,0,0,0,0,0,0,0,0,27.777777777777775,0,0,0,27.777777777777775,0,0,0,0,0,0
bronze_Candy_Cane_Feast,TIME_LIMIT_EXCEEDED,231,71.08%,71.43%,2.410,7.35546875,,0,25.64102564102564,0,0,0,0,0,0,0,0,0,0,25.64102564102564,0,0,0,25.64102564102564,25.64102564102564,25.64102564102564,25.64102564102564,25.64102564102564,25.64102564102564,25.64102564102564
bronze_Cowntact_Tracing_2,WRONG_ANSWER,100,30.30%,33.33%,0.130,1.734375,,0,33.33333333333333,0,0,0,0,0,0,0,0,0,0,33.33333333333333,0,0,0,0,33.33333333333333,0,0,0,0,0
bronze_Farmer_John_Actually_Farms,RUNTIME_ERROR,0,0.00%,0.00%,0.160,11.8125,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TOTAL,,5804,,40.41%,,,22.92%,,,,,,,,,,,,,,,,,,,,,,,
