problem,status,score,%test passed,time,memory,pass_rate,subtask_0,subtask_1,subtask_10,subtask_11,subtask_12,subtask_13,subtask_14,subtask_15,subtask_16,subtask_17,subtask_18,subtask_19,subtask_2,subtask_20,subtask_21,subtask_22,subtask_3,subtask_4,subtask_5,subtask_6,subtask_7,subtask_8,subtask_9
bronze_Rotate_and_Shift,TIME_LIMIT_EXCEEDED,167,53.85%,4.460,4.40234375,,0,27.777777777777775,0,0,0,0,0,0,0,0,0,0,27.777777777777775,0,0,0,27.777777777777775,27.777777777777775,27.777777777777775,27.777777777777775,0,0,0
platinum_Tractor_Paths,COMPILATION_ERROR,0,0.00%,0.000,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
platinum_Mana_Collection,COMPILATION_ERROR,0,0.00%,0.000,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
platinum_Subtree_Activation,WRONG_ANSWER,0,4.76%,0.130,8.10546875,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gold_Find_and_Replace,TIME_LIMIT_EXCEEDED,0,6.67%,2.260,221.46484375,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gold_Lights_Off,TIME_LIMIT_EXCEEDED,37,20.00%,4.420,269.2421875,,0,18.51851851851852,0,0,0,0,0,0,0,0,0,0,18.51851851851852,0,0,0,0,0,0,0,0,0,0
gold_Moo_Route,RUNTIME_ERROR,0,4.76%,0.120,3.3671875,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
silver_Find_and_Replace,WRONG_ANSWER,71,20.00%,0.000,0,,0,23.809523809523807,0,0,0,0,0,0,0,0,0,0,23.809523809523807,0,0,0,0,23.809523809523807,0,0,0,0,0
silver_Following_Directions,TIME_LIMIT_EXCEEDED,214,66.67%,8.880,35.6953125,,0,23.809523809523807,0,0,0,0,0,0,0,0,0,0,23.809523809523807,0,0,0,23.809523809523807,23.809523809523807,23.809523809523807,23.809523809523807,23.809523809523807,23.809523809523807,23.809523809523807
silver_Moo_Route,RUNTIME_ERROR,56,15.00%,0.120,1.74609375,,0,18.51851851851852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.51851851851852,0,0,0,0,0,18.51851851851852
bronze_Leaders,ACCEPTED,333,100.00%,1.880,3.62109375,,0,22.22222222222222,22.22222222222222,22.22222222222222,22.22222222222222,22.22222222222222,22.22222222222222,22.22222222222222,0,0,0,0,22.22222222222222,0,0,0,22.22222222222222,22.22222222222222,22.22222222222222,22.22222222222222,22.22222222222222,22.22222222222222,22.22222222222222
bronze_Air_Cownditioning_II,ACCEPTED,333,100.00%,0.000,0,,0,33.33333333333333,33.33333333333333,0,0,0,0,0,0,0,0,0,33.33333333333333,0,0,0,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333
bronze_Moo_Operations,ACCEPTED,333,100.00%,0.000,0,,0,33.33333333333333,33.33333333333333,0,0,0,0,0,0,0,0,0,33.33333333333333,0,0,0,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333
platinum_Hungry_Cow,TIME_LIMIT_EXCEEDED,17,13.64%,6.610,4.828125,,0,16.666666666666664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
platinum_Problem_Setting,TIME_LIMIT_EXCEEDED,33,13.64%,2.280,37.82421875,,0,16.666666666666664,0,0,0,0,0,0,0,0,0,0,16.666666666666664,0,0,0,0,0,0,0,0,0,0
platinum_Watching_Cowflix,WRONG_ANSWER,0,4.17%,0.160,31.18359375,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gold_Equal_Sum_Subarrays,TIME_LIMIT_EXCEEDED,238,75.00%,3.310,5.3984375,,0,23.809523809523807,23.809523809523807,23.809523809523807,0,0,23.809523809523807,0,0,0,0,0,23.809523809523807,0,0,0,23.809523809523807,23.809523809523807,23.809523809523807,0,0,23.809523809523807,23.809523809523807
gold_Fertilizing_Pastures,WRONG_ANSWER,0,4.55%,0.180,17.16015625,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gold_Piling_Papers,TIME_LIMIT_EXCEEDED,0,7.69%,2.270,5.35546875,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
silver_Bakery,WRONG_ANSWER,100,36.36%,0.110,0.00390625,,0,33.33333333333333,0,0,0,0,0,0,0,0,0,0,33.33333333333333,0,0,0,33.33333333333333,0,0,0,0,0,0
silver_Cow-libi,WRONG_ANSWER,0,9.09%,0.160,10.578125,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
silver_Moo_Route_II,RUNTIME_ERROR,130,35.00%,0.210,14.37109375,,0,0,18.51851851851852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.51851851851852,18.51851851851852,18.51851851851852,18.51851851851852,18.51851851851852,18.51851851851852
bronze_Hungry_Cow,ACCEPTED,333,100.00%,0.120,2.7890625,,0,33.33333333333333,33.33333333333333,0,0,0,0,0,0,0,0,0,33.33333333333333,0,0,0,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333
bronze_Stamp_Grid,ACCEPTED,333,100.00%,0.110,0.00390625,,0,25.64102564102564,25.64102564102564,25.64102564102564,25.64102564102564,25.64102564102564,0,0,0,0,0,0,25.64102564102564,0,0,0,25.64102564102564,25.64102564102564,25.64102564102564,25.64102564102564,25.64102564102564,25.64102564102564,25.64102564102564
bronze_Watching_Mooloo,ACCEPTED,333,100.00%,0.120,2.015625,,0,33.33333333333333,33.33333333333333,0,0,0,0,0,0,0,0,0,33.33333333333333,0,0,0,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333
platinum_Cowntact_Tracing,WRONG_ANSWER,33,21.74%,0.160,22.9375,,0,16.666666666666664,0,0,0,0,0,0,0,0,0,0,16.666666666666664,0,0,0,0,0,0,0,0,0,0
platinum_A_Graph_Problem,TIME_LIMIT_EXCEEDED,17,17.39%,2.270,24.35546875,,0,16.666666666666664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
platinum_Train_Scheduling,MEMORY_LIMIT_EXCEEDED,233,75.00%,0.320,520.77734375,,0,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,0,0,0,0,0,16.666666666666664,0,0,0,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664
gold_Flight_Routes,ACCEPTED,333,100.00%,0.140,5.68359375,,0,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,0,0,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664
gold_Minimum_Longest_Trip,WRONG_ANSWER,83,40.00%,0.410,60.5703125,,0,20.833333333333332,0,0,0,0,0,0,0,0,0,0,20.833333333333332,0,0,0,20.833333333333332,20.833333333333332,0,0,0,0,0
gold_Haybale_Distribution,ACCEPTED,333,100.00%,0.180,3.62109375,,0,22.22222222222222,22.22222222222222,22.22222222222222,22.22222222222222,22.22222222222222,22.22222222222222,22.22222222222222,0,0,0,0,22.22222222222222,0,0,0,22.22222222222222,22.22222222222222,22.22222222222222,22.22222222222222,22.22222222222222,22.22222222222222,22.22222222222222
silver_Bovine_Acrobatics,TIME_LIMIT_EXCEEDED,156,52.94%,2.280,11.65234375,,0,22.22222222222222,0,0,0,0,0,0,0,0,0,0,22.22222222222222,0,0,0,22.22222222222222,22.22222222222222,22.22222222222222,22.22222222222222,22.22222222222222,0,0
silver_Cycle_Correspondence,TIME_LIMIT_EXCEEDED,139,53.33%,2.550,44.16015625,,0,27.777777777777775,0,0,0,0,0,0,0,0,0,0,27.777777777777775,0,0,0,27.777777777777775,27.777777777777775,27.777777777777775,0,0,0,0
silver_Target_Practice,TIME_LIMIT_EXCEEDED,83,40.00%,2.280,10.13671875,,0,27.777777777777775,0,0,0,0,0,0,0,0,0,0,27.777777777777775,0,0,0,27.777777777777775,0,0,0,0,0,0
bronze_Candy_Cane_Feast,TIME_LIMIT_EXCEEDED,231,71.43%,2.210,5.82421875,,0,25.64102564102564,0,0,0,0,0,0,0,0,0,0,25.64102564102564,0,0,0,25.64102564102564,25.64102564102564,25.64102564102564,25.64102564102564,25.64102564102564,25.64102564102564,25.64102564102564
bronze_Cowntact_Tracing_2,WRONG_ANSWER,100,33.33%,0.110,1.70703125,,0,33.33333333333333,0,0,0,0,0,0,0,0,0,0,33.33333333333333,0,0,0,0,33.33333333333333,0,0,0,0,0
bronze_Farmer_John_Actually_Farms,RUNTIME_ERROR,0,0.00%,0.150,11.8125,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TOTAL,,5642,39.54%,,,20.83%,,,,,,,,,,,,,,,,,,,,,,,
