problem,status,score,%test passed,time,memory,pass_rate,subtask_0,subtask_1,subtask_10,subtask_11,subtask_12,subtask_13,subtask_14,subtask_15,subtask_16,subtask_17,subtask_18,subtask_19,subtask_2,subtask_20,subtask_21,subtask_22,subtask_3,subtask_4,subtask_5,subtask_6,subtask_7,subtask_8,subtask_9
gold_Lights_Off,TIME_LIMIT_EXCEEDED,37,20.00%,4.420,279.23046875,,0,18.51851851851852,0,0,0,0,0,0,0,0,0,0,18.51851851851852,0,0,0,0,0,0,0,0,0,0
gold_Moo_Route,WRONG_ANSWER,0,4.76%,0.130,1.81640625,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
silver_Find_and_Replace,WRONG_ANSWER,71,20.00%,0.110,0,,0,23.809523809523807,0,0,0,0,0,0,0,0,0,0,23.809523809523807,0,0,0,0,23.809523809523807,0,0,0,0,0
silver_Following_Directions,ACCEPTED,333,100.00%,6.060,26.56640625,,0,23.809523809523807,23.809523809523807,23.809523809523807,23.809523809523807,23.809523809523807,23.809523809523807,0,0,0,0,0,23.809523809523807,0,0,0,23.809523809523807,23.809523809523807,23.809523809523807,23.809523809523807,23.809523809523807,23.809523809523807,23.809523809523807
silver_Moo_Route,TIME_LIMIT_EXCEEDED,56,15.00%,2.400,2.66015625,,0,18.51851851851852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.51851851851852,0,0,0,0,0,18.51851851851852
bronze_Leaders,WRONG_ANSWER,22,17.65%,0.150,22.5078125,,0,22.22222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bronze_Air_Cownditioning_II,ACCEPTED,333,100.00%,0.000,0,,0,33.33333333333333,33.33333333333333,0,0,0,0,0,0,0,0,0,33.33333333333333,0,0,0,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333
bronze_Moo_Operations,ACCEPTED,333,100.00%,0.000,0,,0,33.33333333333333,33.33333333333333,0,0,0,0,0,0,0,0,0,33.33333333333333,0,0,0,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333
platinum_Hungry_Cow,COMPILATION_ERROR,0,0.00%,0.000,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
platinum_Problem_Setting,WRONG_ANSWER,33,13.64%,0.140,4.8984375,,0,16.666666666666664,0,0,0,0,0,0,0,0,0,0,16.666666666666664,0,0,0,0,0,0,0,0,0,0
platinum_Watching_Cowflix,WRONG_ANSWER,0,4.17%,0.340,24.734375,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gold_Equal_Sum_Subarrays,ACCEPTED,333,100.00%,3.060,5.57421875,,0,23.809523809523807,23.809523809523807,23.809523809523807,23.809523809523807,23.809523809523807,23.809523809523807,0,0,0,0,0,23.809523809523807,0,0,0,23.809523809523807,23.809523809523807,23.809523809523807,23.809523809523807,23.809523809523807,23.809523809523807,23.809523809523807
gold_Fertilizing_Pastures,WRONG_ANSWER,0,4.55%,0.230,14.9609375,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gold_Piling_Papers,MEMORY_LIMIT_EXCEEDED,0,7.69%,1.050,280.765625,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
silver_Bakery,WRONG_ANSWER,33,18.18%,0.000,0,,0,33.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
silver_Cow-libi,ACCEPTED,333,100.00%,0.170,5.4296875,,0,33.33333333333333,33.33333333333333,0,0,0,0,0,0,0,0,0,33.33333333333333,0,0,0,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333
silver_Moo_Route_II,TIME_LIMIT_EXCEEDED,204,65.00%,4.480,11.8671875,,0,18.51851851851852,18.51851851851852,18.51851851851852,0,0,0,0,0,0,0,0,18.51851851851852,0,0,0,18.51851851851852,18.51851851851852,18.51851851851852,18.51851851851852,18.51851851851852,18.51851851851852,18.51851851851852
bronze_Hungry_Cow,ACCEPTED,333,100.00%,0.160,0.00390625,,0,33.33333333333333,33.33333333333333,0,0,0,0,0,0,0,0,0,33.33333333333333,0,0,0,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333
bronze_Stamp_Grid,ACCEPTED,333,100.00%,0.110,0.00390625,,0,25.64102564102564,25.64102564102564,25.64102564102564,25.64102564102564,25.64102564102564,0,0,0,0,0,0,25.64102564102564,0,0,0,25.64102564102564,25.64102564102564,25.64102564102564,25.64102564102564,25.64102564102564,25.64102564102564,25.64102564102564
bronze_Watching_Mooloo,ACCEPTED,333,100.00%,0.140,2.07421875,,0,33.33333333333333,33.33333333333333,0,0,0,0,0,0,0,0,0,33.33333333333333,0,0,0,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333
platinum_Cowntact_Tracing,WRONG_ANSWER,0,13.04%,0.210,9.02734375,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
platinum_A_Graph_Problem,COMPILATION_ERROR,0,0.00%,0.000,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
platinum_Train_Scheduling,WRONG_ANSWER,300,91.67%,0.190,192.8515625,,0,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,0,16.666666666666664,16.666666666666664,0,16.666666666666664,16.666666666666664,0,0,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664
gold_Flight_Routes,WRONG_ANSWER,17,9.09%,0.000,0,,0,16.666666666666664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gold_Minimum_Longest_Trip,TIME_LIMIT_EXCEEDED,83,40.00%,2.310,29.7578125,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.833333333333332,20.833333333333332,20.833333333333332,20.833333333333332,0,0,0
gold_Haybale_Distribution,ACCEPTED,333,100.00%,0.400,3.62109375,,0,22.22222222222222,22.22222222222222,22.22222222222222,22.22222222222222,22.22222222222222,22.22222222222222,22.22222222222222,0,0,0,0,22.22222222222222,0,0,0,22.22222222222222,22.22222222222222,22.22222222222222,22.22222222222222,22.22222222222222,22.22222222222222,22.22222222222222
silver_Bovine_Acrobatics,ACCEPTED,333,100.00%,0.220,6.1953125,,0,22.22222222222222,22.22222222222222,22.22222222222222,22.22222222222222,22.22222222222222,22.22222222222222,22.22222222222222,0,0,0,0,22.22222222222222,0,0,0,22.22222222222222,22.22222222222222,22.22222222222222,22.22222222222222,22.22222222222222,22.22222222222222,22.22222222222222
silver_Cycle_Correspondence,ACCEPTED,333,100.00%,0.250,32.53125,,0,27.777777777777775,27.777777777777775,27.777777777777775,27.777777777777775,0,0,0,0,0,0,0,27.777777777777775,0,0,0,27.777777777777775,27.777777777777775,27.777777777777775,27.777777777777775,27.777777777777775,27.777777777777775,27.777777777777775
silver_Target_Practice,MEMORY_LIMIT_EXCEEDED,83,40.00%,1.540,280.76171875,,0,27.777777777777775,0,0,0,0,0,0,0,0,0,0,27.777777777777775,0,0,0,27.777777777777775,0,0,0,0,0,0
bronze_Candy_Cane_Feast,ACCEPTED,333,100.00%,0.330,4.39453125,,0,25.64102564102564,25.64102564102564,25.64102564102564,25.64102564102564,25.64102564102564,0,0,0,0,0,0,25.64102564102564,0,0,0,25.64102564102564,25.64102564102564,25.64102564102564,25.64102564102564,25.64102564102564,25.64102564102564,25.64102564102564
bronze_Cowntact_Tracing_2,WRONG_ANSWER,100,41.67%,0.110,1.82421875,,0,33.33333333333333,33.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33333333333333,0
bronze_Farmer_John_Actually_Farms,ACCEPTED,333,100.00%,0.230,8.171875,,0,30.3030303030303,30.3030303030303,30.3030303030303,0,0,0,0,0,0,0,0,30.3030303030303,0,0,0,30.3030303030303,30.3030303030303,30.3030303030303,30.3030303030303,30.3030303030303,30.3030303030303,30.3030303030303
TOTAL,,6043,41.26%,,,27.08%,,,,,,,,,,,,,,,,,,,,,,,
