problem_id,model,solution_file,status,score,relative_score,tests_passed,execution_time,memory_usage
APIO-2023-contest-sequence,DeepSeek-Coder-V2-Lite-Instruct,sequence_DeepSeek-Coder-V2-Lite-Instruct_4.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,0.00%,1.850,4.6328125
APIO-2023-contest-sequence,DeepSeek-Coder-V2-Lite-Instruct,sequence_DeepSeek-Coder-V2-Lite-Instruct_5.cpp,TIME_LIMIT_EXCEEDED,11,11.00%,44.92%,1.870,4.89453125
APIO-2023-contest-sequence,DeepSeek-Coder-V2-Lite-Instruct,sequence_DeepSeek-Coder-V2-Lite-Instruct_6.cpp,TIME_LIMIT_EXCEEDED,11,11.00%,44.92%,1.890,4.75390625
APIO-2023-contest-sequence,DeepSeek-Coder-V2-Lite-Instruct,sequence_DeepSeek-Coder-V2-Lite-Instruct_7.cpp,TIME_LIMIT_EXCEEDED,11,11.00%,44.92%,1.890,4.77734375
APIO-2024-contest-september,DeepSeek-Coder-V2-Lite-Instruct,september_DeepSeek-Coder-V2-Lite-Instruct_0.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.250,10.26953125
APIO-2024-contest-september,DeepSeek-Coder-V2-Lite-Instruct,september_DeepSeek-Coder-V2-Lite-Instruct_1.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.270,10.15625
APIO-2024-contest-september,DeepSeek-Coder-V2-Lite-Instruct,september_DeepSeek-Coder-V2-Lite-Instruct_2.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,0.00%,1.360,8.40625
APIO-2024-contest-september,DeepSeek-Coder-V2-Lite-Instruct,september_DeepSeek-Coder-V2-Lite-Instruct_3.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.260,10.2734375
APIO-2024-contest-september,DeepSeek-Coder-V2-Lite-Instruct,september_DeepSeek-Coder-V2-Lite-Instruct_4.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
APIO-2024-contest-september,DeepSeek-Coder-V2-Lite-Instruct,september_DeepSeek-Coder-V2-Lite-Instruct_5.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
APIO-2024-contest-september,DeepSeek-Coder-V2-Lite-Instruct,september_DeepSeek-Coder-V2-Lite-Instruct_6.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.240,4.0078125
APIO-2024-contest-september,DeepSeek-Coder-V2-Lite-Instruct,september_DeepSeek-Coder-V2-Lite-Instruct_7.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
APIO-2024-contest-show,DeepSeek-Coder-V2-Lite-Instruct,show_DeepSeek-Coder-V2-Lite-Instruct_0.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
APIO-2024-contest-show,DeepSeek-Coder-V2-Lite-Instruct,show_DeepSeek-Coder-V2-Lite-Instruct_1.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
APIO-2024-contest-show,DeepSeek-Coder-V2-Lite-Instruct,show_DeepSeek-Coder-V2-Lite-Instruct_2.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
APIO-2024-contest-show,DeepSeek-Coder-V2-Lite-Instruct,show_DeepSeek-Coder-V2-Lite-Instruct_3.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
APIO-2024-contest-show,DeepSeek-Coder-V2-Lite-Instruct,show_DeepSeek-Coder-V2-Lite-Instruct_4.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
APIO-2024-contest-show,DeepSeek-Coder-V2-Lite-Instruct,show_DeepSeek-Coder-V2-Lite-Instruct_5.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
APIO-2024-contest-show,DeepSeek-Coder-V2-Lite-Instruct,show_DeepSeek-Coder-V2-Lite-Instruct_6.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
APIO-2024-contest-show,DeepSeek-Coder-V2-Lite-Instruct,show_DeepSeek-Coder-V2-Lite-Instruct_7.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
APIO-2024-contest-train,DeepSeek-Coder-V2-Lite-Instruct,train_DeepSeek-Coder-V2-Lite-Instruct_0.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
APIO-2024-contest-train,DeepSeek-Coder-V2-Lite-Instruct,train_DeepSeek-Coder-V2-Lite-Instruct_1.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
APIO-2024-contest-train,DeepSeek-Coder-V2-Lite-Instruct,train_DeepSeek-Coder-V2-Lite-Instruct_2.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
APIO-2024-contest-train,DeepSeek-Coder-V2-Lite-Instruct,train_DeepSeek-Coder-V2-Lite-Instruct_3.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
APIO-2024-contest-train,DeepSeek-Coder-V2-Lite-Instruct,train_DeepSeek-Coder-V2-Lite-Instruct_4.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
APIO-2024-contest-train,DeepSeek-Coder-V2-Lite-Instruct,train_DeepSeek-Coder-V2-Lite-Instruct_5.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
APIO-2024-contest-train,DeepSeek-Coder-V2-Lite-Instruct,train_DeepSeek-Coder-V2-Lite-Instruct_6.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
APIO-2024-contest-train,DeepSeek-Coder-V2-Lite-Instruct,train_DeepSeek-Coder-V2-Lite-Instruct_7.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
BOI-2023-contest-astronomer,DeepSeek-Coder-V2-Lite-Instruct,astronomer_DeepSeek-Coder-V2-Lite-Instruct_0.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.020,0
BOI-2023-contest-astronomer,DeepSeek-Coder-V2-Lite-Instruct,astronomer_DeepSeek-Coder-V2-Lite-Instruct_1.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.020,0.00390625
BOI-2023-contest-astronomer,DeepSeek-Coder-V2-Lite-Instruct,astronomer_DeepSeek-Coder-V2-Lite-Instruct_2.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.160,1.515625
BOI-2023-contest-astronomer,DeepSeek-Coder-V2-Lite-Instruct,astronomer_DeepSeek-Coder-V2-Lite-Instruct_3.cpp,RUNTIME_ERROR,0,0.00%,5.37%,0.020,0.00390625
BOI-2023-contest-astronomer,DeepSeek-Coder-V2-Lite-Instruct,astronomer_DeepSeek-Coder-V2-Lite-Instruct_4.cpp,RUNTIME_ERROR,0,0.00%,0.70%,0.050,0.00390625
BOI-2023-contest-astronomer,DeepSeek-Coder-V2-Lite-Instruct,astronomer_DeepSeek-Coder-V2-Lite-Instruct_5.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.020,0.00390625
BOI-2023-contest-astronomer,DeepSeek-Coder-V2-Lite-Instruct,astronomer_DeepSeek-Coder-V2-Lite-Instruct_6.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.040,0.00390625
BOI-2023-contest-astronomer,DeepSeek-Coder-V2-Lite-Instruct,astronomer_DeepSeek-Coder-V2-Lite-Instruct_7.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.020,0.00390625
BOI-2023-contest-minequake,DeepSeek-Coder-V2-Lite-Instruct,minequake_DeepSeek-Coder-V2-Lite-Instruct_0.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.000,0
BOI-2023-contest-minequake,DeepSeek-Coder-V2-Lite-Instruct,minequake_DeepSeek-Coder-V2-Lite-Instruct_1.cpp,RUNTIME_ERROR,0,0.00%,2.22%,0.020,3.5546875
BOI-2023-contest-minequake,DeepSeek-Coder-V2-Lite-Instruct,minequake_DeepSeek-Coder-V2-Lite-Instruct_2.cpp,RUNTIME_ERROR,0,0.00%,15.07%,0.050,6.71484375
BOI-2023-contest-minequake,DeepSeek-Coder-V2-Lite-Instruct,minequake_DeepSeek-Coder-V2-Lite-Instruct_3.cpp,RUNTIME_ERROR,0,0.00%,2.22%,0.020,0
BOI-2023-contest-minequake,DeepSeek-Coder-V2-Lite-Instruct,minequake_DeepSeek-Coder-V2-Lite-Instruct_4.cpp,RUNTIME_ERROR,0,0.00%,2.22%,0.000,0
BOI-2023-contest-minequake,DeepSeek-Coder-V2-Lite-Instruct,minequake_DeepSeek-Coder-V2-Lite-Instruct_5.cpp,RUNTIME_ERROR,0,0.00%,2.22%,0.020,3.55859375
BOI-2023-contest-minequake,DeepSeek-Coder-V2-Lite-Instruct,minequake_DeepSeek-Coder-V2-Lite-Instruct_6.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
BOI-2023-contest-minequake,DeepSeek-Coder-V2-Lite-Instruct,minequake_DeepSeek-Coder-V2-Lite-Instruct_7.cpp,RUNTIME_ERROR,0,0.00%,2.22%,0.020,3.55859375
BOI-2023-contest-mineraldeposits,DeepSeek-Coder-V2-Lite-Instruct,mineraldeposits_DeepSeek-Coder-V2-Lite-Instruct_0.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,0.00%,0.020,1.48828125
BOI-2023-contest-mineraldeposits,DeepSeek-Coder-V2-Lite-Instruct,mineraldeposits_DeepSeek-Coder-V2-Lite-Instruct_1.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.020,1.55078125
BOI-2023-contest-mineraldeposits,DeepSeek-Coder-V2-Lite-Instruct,mineraldeposits_DeepSeek-Coder-V2-Lite-Instruct_2.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.020,1.48828125
BOI-2023-contest-mineraldeposits,DeepSeek-Coder-V2-Lite-Instruct,mineraldeposits_DeepSeek-Coder-V2-Lite-Instruct_3.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,0.00%,0.020,1.484375
BOI-2023-contest-mineraldeposits,DeepSeek-Coder-V2-Lite-Instruct,mineraldeposits_DeepSeek-Coder-V2-Lite-Instruct_4.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.640,131.203125
BOI-2023-contest-mineraldeposits,DeepSeek-Coder-V2-Lite-Instruct,mineraldeposits_DeepSeek-Coder-V2-Lite-Instruct_5.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.020,1.48828125
BOI-2023-contest-mineraldeposits,DeepSeek-Coder-V2-Lite-Instruct,mineraldeposits_DeepSeek-Coder-V2-Lite-Instruct_6.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,0.00%,0.020,1.55078125
BOI-2023-contest-mineraldeposits,DeepSeek-Coder-V2-Lite-Instruct,mineraldeposits_DeepSeek-Coder-V2-Lite-Instruct_7.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,0.00%,0.020,1.55078125
BOI-2023-contest-sequence,DeepSeek-Coder-V2-Lite-Instruct,sequence_DeepSeek-Coder-V2-Lite-Instruct_0.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
BOI-2023-contest-sequence,DeepSeek-Coder-V2-Lite-Instruct,sequence_DeepSeek-Coder-V2-Lite-Instruct_1.cpp,MEMORY_LIMIT_EXCEEDED,0,0.00%,6.00%,0.010,0.00390625
BOI-2023-contest-sequence,DeepSeek-Coder-V2-Lite-Instruct,sequence_DeepSeek-Coder-V2-Lite-Instruct_2.cpp,RUNTIME_ERROR,0,0.00%,6.00%,0.000,0
BOI-2023-contest-sequence,DeepSeek-Coder-V2-Lite-Instruct,sequence_DeepSeek-Coder-V2-Lite-Instruct_3.cpp,RUNTIME_ERROR,0,0.00%,6.00%,0.020,0
BOI-2023-contest-sequence,DeepSeek-Coder-V2-Lite-Instruct,sequence_DeepSeek-Coder-V2-Lite-Instruct_4.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
BOI-2023-contest-sequence,DeepSeek-Coder-V2-Lite-Instruct,sequence_DeepSeek-Coder-V2-Lite-Instruct_5.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
BOI-2023-contest-sequence,DeepSeek-Coder-V2-Lite-Instruct,sequence_DeepSeek-Coder-V2-Lite-Instruct_6.cpp,RUNTIME_ERROR,0,0.00%,8.00%,0.020,0
BOI-2023-contest-sequence,DeepSeek-Coder-V2-Lite-Instruct,sequence_DeepSeek-Coder-V2-Lite-Instruct_7.cpp,RUNTIME_ERROR,0,0.00%,6.00%,0.020,0
BOI-2023-contest-staringcontest,DeepSeek-Coder-V2-Lite-Instruct,staringcontest_DeepSeek-Coder-V2-Lite-Instruct_0.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.040,15.84765625
BOI-2023-contest-staringcontest,DeepSeek-Coder-V2-Lite-Instruct,staringcontest_DeepSeek-Coder-V2-Lite-Instruct_1.cpp,RUNTIME_ERROR,0,0.00%,2.56%,0.030,1.48828125
BOI-2023-contest-staringcontest,DeepSeek-Coder-V2-Lite-Instruct,staringcontest_DeepSeek-Coder-V2-Lite-Instruct_2.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.040,1.55078125
BOI-2023-contest-staringcontest,DeepSeek-Coder-V2-Lite-Instruct,staringcontest_DeepSeek-Coder-V2-Lite-Instruct_3.cpp,RUNTIME_ERROR,9,9.00%,48.72%,0.040,1.55078125
BOI-2023-contest-staringcontest,DeepSeek-Coder-V2-Lite-Instruct,staringcontest_DeepSeek-Coder-V2-Lite-Instruct_4.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.020,1.546875
BOI-2023-contest-staringcontest,DeepSeek-Coder-V2-Lite-Instruct,staringcontest_DeepSeek-Coder-V2-Lite-Instruct_5.cpp,RUNTIME_ERROR,0,0.00%,2.56%,0.030,1.55078125
BOI-2023-contest-staringcontest,DeepSeek-Coder-V2-Lite-Instruct,staringcontest_DeepSeek-Coder-V2-Lite-Instruct_6.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.030,1.546875
BOI-2023-contest-staringcontest,DeepSeek-Coder-V2-Lite-Instruct,staringcontest_DeepSeek-Coder-V2-Lite-Instruct_7.cpp,RUNTIME_ERROR,0,0.00%,3.42%,0.040,3.29296875
BOI-2023-contest-tycho,DeepSeek-Coder-V2-Lite-Instruct,tycho_DeepSeek-Coder-V2-Lite-Instruct_0.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,0.00%,2.410,0.00390625
BOI-2023-contest-tycho,DeepSeek-Coder-V2-Lite-Instruct,tycho_DeepSeek-Coder-V2-Lite-Instruct_1.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.000,0
BOI-2023-contest-tycho,DeepSeek-Coder-V2-Lite-Instruct,tycho_DeepSeek-Coder-V2-Lite-Instruct_2.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
BOI-2023-contest-tycho,DeepSeek-Coder-V2-Lite-Instruct,tycho_DeepSeek-Coder-V2-Lite-Instruct_3.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.020,0
BOI-2023-contest-tycho,DeepSeek-Coder-V2-Lite-Instruct,tycho_DeepSeek-Coder-V2-Lite-Instruct_4.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
BOI-2023-contest-tycho,DeepSeek-Coder-V2-Lite-Instruct,tycho_DeepSeek-Coder-V2-Lite-Instruct_5.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,0.00%,2.420,0.00390625
BOI-2023-contest-tycho,DeepSeek-Coder-V2-Lite-Instruct,tycho_DeepSeek-Coder-V2-Lite-Instruct_6.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,0.00%,2.410,0.00390625
BOI-2023-contest-tycho,DeepSeek-Coder-V2-Lite-Instruct,tycho_DeepSeek-Coder-V2-Lite-Instruct_7.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.020,0
BOI-2024-contest-fire,DeepSeek-Coder-V2-Lite-Instruct,fire_DeepSeek-Coder-V2-Lite-Instruct_0.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.110,2.84375
BOI-2024-contest-fire,DeepSeek-Coder-V2-Lite-Instruct,fire_DeepSeek-Coder-V2-Lite-Instruct_1.cpp,MEMORY_LIMIT_EXCEEDED,0,0.00%,0.00%,0.110,5.07421875
BOI-2024-contest-fire,DeepSeek-Coder-V2-Lite-Instruct,fire_DeepSeek-Coder-V2-Lite-Instruct_2.cpp,RUNTIME_ERROR,0,0.00%,0.00%,1.060,2.84765625
BOI-2024-contest-fire,DeepSeek-Coder-V2-Lite-Instruct,fire_DeepSeek-Coder-V2-Lite-Instruct_3.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.390,3.62109375
BOI-2024-contest-fire,DeepSeek-Coder-V2-Lite-Instruct,fire_DeepSeek-Coder-V2-Lite-Instruct_4.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.160,4.62890625
BOI-2024-contest-fire,DeepSeek-Coder-V2-Lite-Instruct,fire_DeepSeek-Coder-V2-Lite-Instruct_5.cpp,MEMORY_LIMIT_EXCEEDED,0,0.00%,0.00%,0.130,5.16796875
BOI-2024-contest-fire,DeepSeek-Coder-V2-Lite-Instruct,fire_DeepSeek-Coder-V2-Lite-Instruct_6.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.100,2.84375
BOI-2024-contest-fire,DeepSeek-Coder-V2-Lite-Instruct,fire_DeepSeek-Coder-V2-Lite-Instruct_7.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.110,2.84375
BOI-2024-contest-jobs,DeepSeek-Coder-V2-Lite-Instruct,jobs_DeepSeek-Coder-V2-Lite-Instruct_0.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,0.00%,1.220,9.80859375
BOI-2024-contest-jobs,DeepSeek-Coder-V2-Lite-Instruct,jobs_DeepSeek-Coder-V2-Lite-Instruct_1.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.170,20.375
BOI-2024-contest-jobs,DeepSeek-Coder-V2-Lite-Instruct,jobs_DeepSeek-Coder-V2-Lite-Instruct_2.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,0.00%,1.210,9.80859375
BOI-2024-contest-jobs,DeepSeek-Coder-V2-Lite-Instruct,jobs_DeepSeek-Coder-V2-Lite-Instruct_3.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.130,16.3125
BOI-2024-contest-jobs,DeepSeek-Coder-V2-Lite-Instruct,jobs_DeepSeek-Coder-V2-Lite-Instruct_4.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.130,16.3125
BOI-2024-contest-jobs,DeepSeek-Coder-V2-Lite-Instruct,jobs_DeepSeek-Coder-V2-Lite-Instruct_5.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.140,9.29296875
BOI-2024-contest-jobs,DeepSeek-Coder-V2-Lite-Instruct,jobs_DeepSeek-Coder-V2-Lite-Instruct_6.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.120,21.40234375
BOI-2024-contest-jobs,DeepSeek-Coder-V2-Lite-Instruct,jobs_DeepSeek-Coder-V2-Lite-Instruct_7.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.140,16.30859375
BOI-2024-contest-portal,DeepSeek-Coder-V2-Lite-Instruct,portal_DeepSeek-Coder-V2-Lite-Instruct_0.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.110,10.765625
BOI-2024-contest-portal,DeepSeek-Coder-V2-Lite-Instruct,portal_DeepSeek-Coder-V2-Lite-Instruct_1.cpp,MEMORY_LIMIT_EXCEEDED,0,0.00%,0.00%,0.100,15.44921875
BOI-2024-contest-portal,DeepSeek-Coder-V2-Lite-Instruct,portal_DeepSeek-Coder-V2-Lite-Instruct_2.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,0.00%,1.210,2.84375
BOI-2024-contest-portal,DeepSeek-Coder-V2-Lite-Instruct,portal_DeepSeek-Coder-V2-Lite-Instruct_3.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,0.00%,1.230,20.625
BOI-2024-contest-portal,DeepSeek-Coder-V2-Lite-Instruct,portal_DeepSeek-Coder-V2-Lite-Instruct_4.cpp,MEMORY_LIMIT_EXCEEDED,0,0.00%,0.00%,0.100,14.83984375
BOI-2024-contest-portal,DeepSeek-Coder-V2-Lite-Instruct,portal_DeepSeek-Coder-V2-Lite-Instruct_5.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.090,8.53125
BOI-2024-contest-portal,DeepSeek-Coder-V2-Lite-Instruct,portal_DeepSeek-Coder-V2-Lite-Instruct_6.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,0.00%,1.220,9.62109375
BOI-2024-contest-portal,DeepSeek-Coder-V2-Lite-Instruct,portal_DeepSeek-Coder-V2-Lite-Instruct_7.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.080,8.1796875
BOI-2024-contest-tiles,DeepSeek-Coder-V2-Lite-Instruct,tiles_DeepSeek-Coder-V2-Lite-Instruct_0.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,1.33%,1.220,2.84765625
BOI-2024-contest-tiles,DeepSeek-Coder-V2-Lite-Instruct,tiles_DeepSeek-Coder-V2-Lite-Instruct_1.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,0.67%,1.210,2.84765625
BOI-2024-contest-tiles,DeepSeek-Coder-V2-Lite-Instruct,tiles_DeepSeek-Coder-V2-Lite-Instruct_2.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.060,2.84765625
BOI-2024-contest-tiles,DeepSeek-Coder-V2-Lite-Instruct,tiles_DeepSeek-Coder-V2-Lite-Instruct_3.cpp,RUNTIME_ERROR,0,0.00%,0.66%,0.070,2.84765625
BOI-2024-contest-tiles,DeepSeek-Coder-V2-Lite-Instruct,tiles_DeepSeek-Coder-V2-Lite-Instruct_4.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.070,2.84765625
BOI-2024-contest-tiles,DeepSeek-Coder-V2-Lite-Instruct,tiles_DeepSeek-Coder-V2-Lite-Instruct_5.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,0.00%,1.210,2.84765625
BOI-2024-contest-tiles,DeepSeek-Coder-V2-Lite-Instruct,tiles_DeepSeek-Coder-V2-Lite-Instruct_6.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,0.00%,1.210,2.84765625
BOI-2024-contest-tiles,DeepSeek-Coder-V2-Lite-Instruct,tiles_DeepSeek-Coder-V2-Lite-Instruct_7.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,0.67%,1.220,5.13671875
BOI-2024-contest-trains,DeepSeek-Coder-V2-Lite-Instruct,trains_DeepSeek-Coder-V2-Lite-Instruct_0.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.020,0
BOI-2024-contest-trains,DeepSeek-Coder-V2-Lite-Instruct,trains_DeepSeek-Coder-V2-Lite-Instruct_1.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.000,0
BOI-2024-contest-trains,DeepSeek-Coder-V2-Lite-Instruct,trains_DeepSeek-Coder-V2-Lite-Instruct_2.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.000,0
BOI-2024-contest-trains,DeepSeek-Coder-V2-Lite-Instruct,trains_DeepSeek-Coder-V2-Lite-Instruct_3.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.000,0
BOI-2024-contest-trains,DeepSeek-Coder-V2-Lite-Instruct,trains_DeepSeek-Coder-V2-Lite-Instruct_4.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.000,0
BOI-2024-contest-trains,DeepSeek-Coder-V2-Lite-Instruct,trains_DeepSeek-Coder-V2-Lite-Instruct_5.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.000,0
