problem_id,model,solution_file,status,score,relative_score,tests_passed,execution_time,memory_usage
APIO-2023-contest-sequence,gpt-oss-120b-high,sequence_gpt-oss-120b-high_2.cpp,RUNTIME_ERROR,12,12.00%,30.53%,0.600,75.1328125
APIO-2023-contest-sequence,gpt-oss-120b-high,sequence_gpt-oss-120b-high_3.cpp,TIME_LIMIT_EXCEEDED,11,11.00%,48.31%,1.810,6.96875
APIO-2023-contest-sequence,gpt-oss-120b-high,sequence_gpt-oss-120b-high_4.cpp,RUNTIME_ERROR,0,0.00%,26.53%,0.380,142.875
APIO-2023-contest-sequence,gpt-oss-120b-high,sequence_gpt-oss-120b-high_5.cpp,RUNTIME_ERROR,0,0.00%,25.26%,0.500,149.79296875
APIO-2023-contest-sequence,gpt-oss-120b-high,sequence_gpt-oss-120b-high_7.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,7.06%,1.850,69.93359375
APIO-2024-contest-september,gpt-oss-120b-high,september_gpt-oss-120b-high_0.cpp,ACCEPTED,100,100.00%,100.00%,0.480,22.09765625
APIO-2024-contest-september,gpt-oss-120b-high,september_gpt-oss-120b-high_1.cpp,ACCEPTED,100,100.00%,100.00%,0.400,21.38671875
APIO-2024-contest-september,gpt-oss-120b-high,september_gpt-oss-120b-high_2.cpp,ACCEPTED,100,100.00%,100.00%,0.420,21.66796875
APIO-2024-contest-september,gpt-oss-120b-high,september_gpt-oss-120b-high_3.cpp,RUNTIME_ERROR,45,45.00%,50.00%,0.250,8.2890625
APIO-2024-contest-september,gpt-oss-120b-high,september_gpt-oss-120b-high_7.cpp,RUNTIME_ERROR,14,14.00%,25.00%,0.290,11.5390625
APIO-2024-contest-show,gpt-oss-120b-high,show_gpt-oss-120b-high_0.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
APIO-2024-contest-show,gpt-oss-120b-high,show_gpt-oss-120b-high_1.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
APIO-2024-contest-show,gpt-oss-120b-high,show_gpt-oss-120b-high_2.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
APIO-2024-contest-show,gpt-oss-120b-high,show_gpt-oss-120b-high_3.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
APIO-2024-contest-show,gpt-oss-120b-high,show_gpt-oss-120b-high_4.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
APIO-2024-contest-show,gpt-oss-120b-high,show_gpt-oss-120b-high_5.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
APIO-2024-contest-show,gpt-oss-120b-high,show_gpt-oss-120b-high_7.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
APIO-2024-contest-train,gpt-oss-120b-high,train_gpt-oss-120b-high_1.cpp,RUNTIME_ERROR,5,5.00%,17.86%,0.210,16.73046875
APIO-2024-contest-train,gpt-oss-120b-high,train_gpt-oss-120b-high_3.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
APIO-2024-contest-train,gpt-oss-120b-high,train_gpt-oss-120b-high_4.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.220,34.2578125
APIO-2024-contest-train,gpt-oss-120b-high,train_gpt-oss-120b-high_7.cpp,RUNTIME_ERROR,5,5.00%,17.86%,0.230,32.34765625
BOI-2023-contest-astronomer,gpt-oss-120b-high,astronomer_gpt-oss-120b-high_0.cpp,RUNTIME_ERROR,8,8.00%,75.85%,5.130,1.88671875
BOI-2023-contest-astronomer,gpt-oss-120b-high,astronomer_gpt-oss-120b-high_2.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.030,0.00390625
BOI-2023-contest-astronomer,gpt-oss-120b-high,astronomer_gpt-oss-120b-high_3.cpp,RUNTIME_ERROR,8,8.00%,25.00%,2.000,0.00390625
BOI-2023-contest-astronomer,gpt-oss-120b-high,astronomer_gpt-oss-120b-high_4.cpp,RUNTIME_ERROR,8,8.00%,59.75%,0.310,0.00390625
BOI-2023-contest-astronomer,gpt-oss-120b-high,astronomer_gpt-oss-120b-high_5.cpp,RUNTIME_ERROR,8,8.00%,34.52%,0.510,0.00390625
BOI-2023-contest-astronomer,gpt-oss-120b-high,astronomer_gpt-oss-120b-high_6.cpp,RUNTIME_ERROR,8,8.00%,34.52%,0.820,0.00390625
BOI-2023-contest-astronomer,gpt-oss-120b-high,astronomer_gpt-oss-120b-high_7.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,24.03%,5.980,0.00390625
BOI-2023-contest-minequake,gpt-oss-120b-high,minequake_gpt-oss-120b-high_0.cpp,ACCEPTED,100,100.00%,100.00%,0.070,21.1484375
BOI-2023-contest-minequake,gpt-oss-120b-high,minequake_gpt-oss-120b-high_1.cpp,ACCEPTED,100,100.00%,100.00%,0.090,12.6796875
BOI-2023-contest-minequake,gpt-oss-120b-high,minequake_gpt-oss-120b-high_2.cpp,ACCEPTED,100,100.00%,100.00%,0.060,12.125
BOI-2023-contest-minequake,gpt-oss-120b-high,minequake_gpt-oss-120b-high_3.cpp,ACCEPTED,100,100.00%,100.00%,0.110,49.24609375
BOI-2023-contest-minequake,gpt-oss-120b-high,minequake_gpt-oss-120b-high_4.cpp,ACCEPTED,100,100.00%,100.00%,0.070,18.828125
BOI-2023-contest-minequake,gpt-oss-120b-high,minequake_gpt-oss-120b-high_5.cpp,ACCEPTED,100,100.00%,100.00%,0.070,12.67578125
BOI-2023-contest-minequake,gpt-oss-120b-high,minequake_gpt-oss-120b-high_6.cpp,ACCEPTED,100,100.00%,100.00%,0.060,9.2890625
BOI-2023-contest-mineraldeposits,gpt-oss-120b-high,mineraldeposits_gpt-oss-120b-high_0.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,0.00%,0.020,1.48828125
BOI-2023-contest-mineraldeposits,gpt-oss-120b-high,mineraldeposits_gpt-oss-120b-high_3.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.020,1.48828125
BOI-2023-contest-mineraldeposits,gpt-oss-120b-high,mineraldeposits_gpt-oss-120b-high_4.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,0.00%,0.020,1.484375
BOI-2023-contest-mineraldeposits,gpt-oss-120b-high,mineraldeposits_gpt-oss-120b-high_5.cpp,RUNTIME_ERROR,9,9.00%,61.49%,0.020,1.55078125
BOI-2023-contest-mineraldeposits,gpt-oss-120b-high,mineraldeposits_gpt-oss-120b-high_6.cpp,RUNTIME_ERROR,9,9.00%,53.38%,0.020,1.546875
BOI-2023-contest-mineraldeposits,gpt-oss-120b-high,mineraldeposits_gpt-oss-120b-high_7.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,0.00%,0.020,1.48828125
BOI-2023-contest-sequence,gpt-oss-120b-high,sequence_gpt-oss-120b-high_0.cpp,RUNTIME_ERROR,11,11.00%,54.55%,0.020,1.55859375
BOI-2023-contest-sequence,gpt-oss-120b-high,sequence_gpt-oss-120b-high_1.cpp,RUNTIME_ERROR,11,11.00%,54.55%,0.020,0
BOI-2023-contest-sequence,gpt-oss-120b-high,sequence_gpt-oss-120b-high_2.cpp,RUNTIME_ERROR,11,11.00%,54.55%,0.020,1.5546875
BOI-2023-contest-sequence,gpt-oss-120b-high,sequence_gpt-oss-120b-high_4.cpp,RUNTIME_ERROR,11,11.00%,54.55%,0.020,0
BOI-2023-contest-sequence,gpt-oss-120b-high,sequence_gpt-oss-120b-high_5.cpp,RUNTIME_ERROR,0,0.00%,8.00%,0.020,0
BOI-2023-contest-sequence,gpt-oss-120b-high,sequence_gpt-oss-120b-high_6.cpp,RUNTIME_ERROR,11,11.00%,54.55%,0.020,0
BOI-2023-contest-staringcontest,gpt-oss-120b-high,staringcontest_gpt-oss-120b-high_0.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,0.00%,0.020,1.546875
BOI-2023-contest-staringcontest,gpt-oss-120b-high,staringcontest_gpt-oss-120b-high_1.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,0.00%,0.020,1.48828125
BOI-2023-contest-staringcontest,gpt-oss-120b-high,staringcontest_gpt-oss-120b-high_2.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,0.00%,0.020,1.546875
BOI-2023-contest-staringcontest,gpt-oss-120b-high,staringcontest_gpt-oss-120b-high_3.cpp,RUNTIME_ERROR,0,0.00%,16.24%,0.030,1.55078125
BOI-2023-contest-staringcontest,gpt-oss-120b-high,staringcontest_gpt-oss-120b-high_4.cpp,RUNTIME_ERROR,0,0.00%,0.85%,0.030,1.546875
BOI-2023-contest-staringcontest,gpt-oss-120b-high,staringcontest_gpt-oss-120b-high_5.cpp,RUNTIME_ERROR,0,0.00%,2.56%,0.030,3.3515625
BOI-2023-contest-staringcontest,gpt-oss-120b-high,staringcontest_gpt-oss-120b-high_6.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,0.00%,0.020,1.55078125
BOI-2023-contest-staringcontest,gpt-oss-120b-high,staringcontest_gpt-oss-120b-high_7.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,0.00%,0.020,1.484375
BOI-2023-contest-tycho,gpt-oss-120b-high,tycho_gpt-oss-120b-high_0.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
BOI-2023-contest-tycho,gpt-oss-120b-high,tycho_gpt-oss-120b-high_3.cpp,RUNTIME_ERROR,8,8.00%,30.88%,0.060,8.35546875
BOI-2023-contest-tycho,gpt-oss-120b-high,tycho_gpt-oss-120b-high_4.cpp,RUNTIME_ERROR,0,0.00%,70.91%,0.020,0
BOI-2023-contest-tycho,gpt-oss-120b-high,tycho_gpt-oss-120b-high_5.cpp,RUNTIME_ERROR,0,0.00%,70.05%,0.020,0
BOI-2024-contest-fire,gpt-oss-120b-high,fire_gpt-oss-120b-high_0.cpp,ACCEPTED,100,100.00%,100.00%,0.330,52.6015625
BOI-2024-contest-fire,gpt-oss-120b-high,fire_gpt-oss-120b-high_3.cpp,ACCEPTED,100,100.00%,100.00%,0.280,52.6015625
BOI-2024-contest-fire,gpt-oss-120b-high,fire_gpt-oss-120b-high_4.cpp,ACCEPTED,100,100.00%,100.00%,0.180,53.6328125
BOI-2024-contest-fire,gpt-oss-120b-high,fire_gpt-oss-120b-high_5.cpp,ACCEPTED,100,100.00%,100.00%,0.150,49.24609375
BOI-2024-contest-fire,gpt-oss-120b-high,fire_gpt-oss-120b-high_7.cpp,RUNTIME_ERROR,0,0.00%,39.56%,0.130,108.43359375
BOI-2024-contest-jobs,gpt-oss-120b-high,jobs_gpt-oss-120b-high_0.cpp,RUNTIME_ERROR,0,0.00%,0.72%,0.100,38.484375
BOI-2024-contest-jobs,gpt-oss-120b-high,jobs_gpt-oss-120b-high_3.cpp,RUNTIME_ERROR,11,11.00%,9.42%,0.110,24.5
BOI-2024-contest-jobs,gpt-oss-120b-high,jobs_gpt-oss-120b-high_4.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.120,37.125
BOI-2024-contest-jobs,gpt-oss-120b-high,jobs_gpt-oss-120b-high_5.cpp,RUNTIME_ERROR,11,11.00%,9.42%,0.110,24.3828125
BOI-2024-contest-jobs,gpt-oss-120b-high,jobs_gpt-oss-120b-high_6.cpp,RUNTIME_ERROR,11,11.00%,16.31%,0.170,25.78515625
BOI-2024-contest-jobs,gpt-oss-120b-high,jobs_gpt-oss-120b-high_7.cpp,RUNTIME_ERROR,11,11.00%,10.07%,0.160,25.140625
BOI-2024-contest-portal,gpt-oss-120b-high,portal_gpt-oss-120b-high_0.cpp,RUNTIME_ERROR,40,40.00%,55.73%,0.040,5.94140625
BOI-2024-contest-portal,gpt-oss-120b-high,portal_gpt-oss-120b-high_1.cpp,RUNTIME_ERROR,11,11.00%,33.51%,0.030,2.84765625
BOI-2024-contest-portal,gpt-oss-120b-high,portal_gpt-oss-120b-high_2.cpp,RUNTIME_ERROR,21,21.00%,45.55%,0.040,4.39453125
BOI-2024-contest-portal,gpt-oss-120b-high,portal_gpt-oss-120b-high_3.cpp,RUNTIME_ERROR,11,11.00%,41.44%,0.040,4.39453125
BOI-2024-contest-portal,gpt-oss-120b-high,portal_gpt-oss-120b-high_4.cpp,RUNTIME_ERROR,21,21.00%,45.55%,0.040,2.84765625
BOI-2024-contest-portal,gpt-oss-120b-high,portal_gpt-oss-120b-high_5.cpp,RUNTIME_ERROR,21,21.00%,45.55%,0.040,2.84765625
BOI-2024-contest-portal,gpt-oss-120b-high,portal_gpt-oss-120b-high_6.cpp,RUNTIME_ERROR,21,21.00%,45.55%,0.040,2.84765625
BOI-2024-contest-portal,gpt-oss-120b-high,portal_gpt-oss-120b-high_7.cpp,RUNTIME_ERROR,21,21.00%,45.55%,0.040,4.39453125
BOI-2024-contest-tiles,gpt-oss-120b-high,tiles_gpt-oss-120b-high_0.cpp,RUNTIME_ERROR,24,24.00%,66.34%,0.180,20.33984375
BOI-2024-contest-tiles,gpt-oss-120b-high,tiles_gpt-oss-120b-high_1.cpp,RUNTIME_ERROR,0,0.00%,27.84%,0.200,34.8359375
BOI-2024-contest-tiles,gpt-oss-120b-high,tiles_gpt-oss-120b-high_2.cpp,RUNTIME_ERROR,0,0.00%,3.31%,0.040,4.48828125
BOI-2024-contest-tiles,gpt-oss-120b-high,tiles_gpt-oss-120b-high_3.cpp,RUNTIME_ERROR,4,4.00%,8.61%,0.050,12.77734375
BOI-2024-contest-tiles,gpt-oss-120b-high,tiles_gpt-oss-120b-high_4.cpp,RUNTIME_ERROR,4,4.00%,16.56%,0.110,28.16015625
BOI-2024-contest-tiles,gpt-oss-120b-high,tiles_gpt-oss-120b-high_6.cpp,RUNTIME_ERROR,4,4.00%,9.80%,0.060,17.55078125
BOI-2024-contest-tiles,gpt-oss-120b-high,tiles_gpt-oss-120b-high_7.cpp,RUNTIME_ERROR,4,4.00%,27.06%,0.150,42.98828125
BOI-2024-contest-trains,gpt-oss-120b-high,trains_gpt-oss-120b-high_0.cpp,RUNTIME_ERROR,0,0.00%,51.16%,0.170,4.90625
BOI-2024-contest-trains,gpt-oss-120b-high,trains_gpt-oss-120b-high_1.cpp,ACCEPTED,100,100.00%,100.00%,0.180,9.546875
BOI-2024-contest-trains,gpt-oss-120b-high,trains_gpt-oss-120b-high_2.cpp,ACCEPTED,100,100.00%,100.00%,0.170,9.03125
BOI-2024-contest-trains,gpt-oss-120b-high,trains_gpt-oss-120b-high_4.cpp,ACCEPTED,100,100.00%,100.00%,0.180,9.03125
BOI-2024-contest-trains,gpt-oss-120b-high,trains_gpt-oss-120b-high_5.cpp,ACCEPTED,100,100.00%,100.00%,0.190,8.7734375
BOI-2024-contest-trains,gpt-oss-120b-high,trains_gpt-oss-120b-high_6.cpp,ACCEPTED,100,100.00%,100.00%,0.170,6.96875
BOI-2024-contest-trains,gpt-oss-120b-high,trains_gpt-oss-120b-high_7.cpp,ACCEPTED,100,100.00%,100.00%,0.170,8.515625
BOI-2024-contest-wall,gpt-oss-120b-high,wall_gpt-oss-120b-high_0.cpp,RUNTIME_ERROR,0,0.00%,22.73%,0.470,64.75390625
BOI-2024-contest-wall,gpt-oss-120b-high,wall_gpt-oss-120b-high_1.cpp,ACCEPTED,100,100.00%,100.00%,0.720,70.3203125
BOI-2024-contest-wall,gpt-oss-120b-high,wall_gpt-oss-120b-high_3.cpp,ACCEPTED,100,100.00%,100.00%,0.790,99.08984375
BOI-2024-contest-wall,gpt-oss-120b-high,wall_gpt-oss-120b-high_4.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.000,0
BOI-2024-contest-wall,gpt-oss-120b-high,wall_gpt-oss-120b-high_7.cpp,ACCEPTED,100,100.00%,100.00%,0.970,112.1328125
BOI-2025-contest-boi,gpt-oss-120b-high,boi_gpt-oss-120b-high_0.cpp,RUNTIME_ERROR,0,0.00%,11.90%,0.030,0.00390625
BOI-2025-contest-boi,gpt-oss-120b-high,boi_gpt-oss-120b-high_1.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,0.00%,1.230,1.55078125
BOI-2025-contest-boi,gpt-oss-120b-high,boi_gpt-oss-120b-high_2.cpp,RUNTIME_ERROR,0,0.00%,11.90%,0.030,1.5546875
BOI-2025-contest-boi,gpt-oss-120b-high,boi_gpt-oss-120b-high_3.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.030,1.609375
BOI-2025-contest-boi,gpt-oss-120b-high,boi_gpt-oss-120b-high_4.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.020,0.00390625
BOI-2025-contest-boi,gpt-oss-120b-high,boi_gpt-oss-120b-high_5.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.030,1.5546875
BOI-2025-contest-boi,gpt-oss-120b-high,boi_gpt-oss-120b-high_6.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.030,1.546875
BOI-2025-contest-boi,gpt-oss-120b-high,boi_gpt-oss-120b-high_7.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.030,0.00390625
BOI-2025-contest-dev,gpt-oss-120b-high,dev_gpt-oss-120b-high_0.cpp,RUNTIME_ERROR,0,0.00%,1.10%,0.030,1.80859375
BOI-2025-contest-dev,gpt-oss-120b-high,dev_gpt-oss-120b-high_1.cpp,RUNTIME_ERROR,0,0.00%,1.10%,0.030,1.55859375
BOI-2025-contest-dev,gpt-oss-120b-high,dev_gpt-oss-120b-high_2.cpp,RUNTIME_ERROR,0,0.00%,1.10%,0.040,1.80859375
BOI-2025-contest-dev,gpt-oss-120b-high,dev_gpt-oss-120b-high_3.cpp,RUNTIME_ERROR,0,0.00%,1.10%,0.130,2.1484375
BOI-2025-contest-dev,gpt-oss-120b-high,dev_gpt-oss-120b-high_4.cpp,RUNTIME_ERROR,0,0.00%,1.10%,0.030,1.5546875
BOI-2025-contest-dev,gpt-oss-120b-high,dev_gpt-oss-120b-high_5.cpp,RUNTIME_ERROR,0,0.00%,1.10%,0.030,1.55859375
BOI-2025-contest-dev,gpt-oss-120b-high,dev_gpt-oss-120b-high_6.cpp,RUNTIME_ERROR,0,0.00%,1.10%,0.030,0.00390625
BOI-2025-contest-dev,gpt-oss-120b-high,dev_gpt-oss-120b-high_7.cpp,RUNTIME_ERROR,0,0.00%,1.10%,0.030,1.5
BOI-2025-contest-exp,gpt-oss-120b-high,exp_gpt-oss-120b-high_1.cpp,RUNTIME_ERROR,0,0.00%,0.67%,0.540,109.41796875
BOI-2025-contest-exp,gpt-oss-120b-high,exp_gpt-oss-120b-high_3.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.690,27.59375
BOI-2025-contest-exp,gpt-oss-120b-high,exp_gpt-oss-120b-high_4.cpp,RUNTIME_ERROR,0,0.00%,1.34%,0.350,32.234375
BOI-2025-contest-exp,gpt-oss-120b-high,exp_gpt-oss-120b-high_5.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,1.34%,1.220,7.07421875
BOI-2025-contest-exp,gpt-oss-120b-high,exp_gpt-oss-120b-high_6.cpp,RUNTIME_ERROR,0,0.00%,1.34%,0.900,51.1796875
BOI-2025-contest-gcd,gpt-oss-120b-high,gcd_gpt-oss-120b-high_0.cpp,RUNTIME_ERROR,0,0.00%,3.28%,0.000,0
BOI-2025-contest-gcd,gpt-oss-120b-high,gcd_gpt-oss-120b-high_1.cpp,RUNTIME_ERROR,0,0.00%,3.28%,0.000,0
BOI-2025-contest-gcd,gpt-oss-120b-high,gcd_gpt-oss-120b-high_2.cpp,RUNTIME_ERROR,0,0.00%,3.28%,0.030,0
BOI-2025-contest-gcd,gpt-oss-120b-high,gcd_gpt-oss-120b-high_3.cpp,RUNTIME_ERROR,0,0.00%,3.28%,0.060,26.3203125
BOI-2025-contest-gcd,gpt-oss-120b-high,gcd_gpt-oss-120b-high_4.cpp,RUNTIME_ERROR,0,0.00%,3.28%,0.030,0
BOI-2025-contest-gcd,gpt-oss-120b-high,gcd_gpt-oss-120b-high_5.cpp,RUNTIME_ERROR,0,0.00%,3.28%,0.000,0
BOI-2025-contest-gcd,gpt-oss-120b-high,gcd_gpt-oss-120b-high_6.cpp,RUNTIME_ERROR,0,0.00%,3.28%,0.000,0
BOI-2025-contest-tou,gpt-oss-120b-high,tou_gpt-oss-120b-high_0.cpp,ACCEPTED,100,100.00%,100.00%,1.340,280.9296875
BOI-2025-contest-tou,gpt-oss-120b-high,tou_gpt-oss-120b-high_1.cpp,RUNTIME_ERROR,0,0.00%,16.81%,2.080,336.640625
BOI-2025-contest-tou,gpt-oss-120b-high,tou_gpt-oss-120b-high_2.cpp,MEMORY_LIMIT_EXCEEDED,32,32.00%,62.50%,1.720,834.30859375
BOI-2025-contest-tou,gpt-oss-120b-high,tou_gpt-oss-120b-high_3.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,5.17%,2.410,383.73828125
BOI-2025-contest-tou,gpt-oss-120b-high,tou_gpt-oss-120b-high_4.cpp,ACCEPTED,100,100.00%,100.00%,1.100,190.26953125
BOI-2025-contest-tou,gpt-oss-120b-high,tou_gpt-oss-120b-high_5.cpp,UNKNOWN,0,0.00%,0.00%,0.000,0
BOI-2025-contest-tou,gpt-oss-120b-high,tou_gpt-oss-120b-high_6.cpp,TIME_LIMIT_EXCEEDED,32,32.00%,57.76%,2.400,1204.79296875
BOI-2025-contest-tou,gpt-oss-120b-high,tou_gpt-oss-120b-high_7.cpp,RUNTIME_ERROR,0,0.00%,1.72%,1.960,439.21484375
BOI-2025-contest-tow,gpt-oss-120b-high,tow_gpt-oss-120b-high_0.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,0.00%,2.410,229.27734375
BOI-2025-contest-tow,gpt-oss-120b-high,tow_gpt-oss-120b-high_1.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.080,3.1875
BOI-2025-contest-tow,gpt-oss-120b-high,tow_gpt-oss-120b-high_2.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,0.00%,0.030,1.55078125
BOI-2025-contest-tow,gpt-oss-120b-high,tow_gpt-oss-120b-high_3.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,0.00%,0.040,1.48828125
BOI-2025-contest-tow,gpt-oss-120b-high,tow_gpt-oss-120b-high_4.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,0.00%,0.030,1.48828125
BOI-2025-contest-tow,gpt-oss-120b-high,tow_gpt-oss-120b-high_5.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,0.00%,0.030,1.55078125
BOI-2025-contest-tow,gpt-oss-120b-high,tow_gpt-oss-120b-high_6.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,0.00%,0.030,1.546875
BOI-2025-contest-tow,gpt-oss-120b-high,tow_gpt-oss-120b-high_7.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,0.00%,0.030,1.546875
CCO-2023-Canadian_Computing_Competition_Junior-j1,gpt-oss-120b-high,j1_gpt-oss-120b-high_0.cpp,ACCEPTED,15,100.00%,100.00%,0.000,0
CCO-2023-Canadian_Computing_Competition_Junior-j1,gpt-oss-120b-high,j1_gpt-oss-120b-high_1.cpp,ACCEPTED,15,100.00%,100.00%,0.000,0
CCO-2023-Canadian_Computing_Competition_Junior-j1,gpt-oss-120b-high,j1_gpt-oss-120b-high_3.cpp,ACCEPTED,15,100.00%,100.00%,0.040,0
CCO-2023-Canadian_Computing_Competition_Junior-j1,gpt-oss-120b-high,j1_gpt-oss-120b-high_4.cpp,ACCEPTED,15,100.00%,100.00%,0.000,0
CCO-2023-Canadian_Computing_Competition_Junior-j1,gpt-oss-120b-high,j1_gpt-oss-120b-high_6.cpp,ACCEPTED,15,100.00%,100.00%,0.000,0
CCO-2023-Canadian_Computing_Competition_Junior-j2,gpt-oss-120b-high,j2_gpt-oss-120b-high_0.cpp,ACCEPTED,15,100.00%,100.00%,0.000,0
CCO-2023-Canadian_Computing_Competition_Junior-j2,gpt-oss-120b-high,j2_gpt-oss-120b-high_1.cpp,ACCEPTED,15,100.00%,100.00%,0.000,0
CCO-2023-Canadian_Computing_Competition_Junior-j2,gpt-oss-120b-high,j2_gpt-oss-120b-high_2.cpp,ACCEPTED,15,100.00%,100.00%,0.040,0
CCO-2023-Canadian_Computing_Competition_Junior-j2,gpt-oss-120b-high,j2_gpt-oss-120b-high_3.cpp,ACCEPTED,15,100.00%,100.00%,0.000,0
CCO-2023-Canadian_Computing_Competition_Junior-j2,gpt-oss-120b-high,j2_gpt-oss-120b-high_4.cpp,ACCEPTED,15,100.00%,100.00%,0.000,0
CCO-2023-Canadian_Computing_Competition_Junior-j2,gpt-oss-120b-high,j2_gpt-oss-120b-high_5.cpp,ACCEPTED,15,100.00%,100.00%,0.000,0
CCO-2023-Canadian_Computing_Competition_Junior-j2,gpt-oss-120b-high,j2_gpt-oss-120b-high_6.cpp,ACCEPTED,15,100.00%,100.00%,0.040,0
CCO-2023-Canadian_Computing_Competition_Junior-j2,gpt-oss-120b-high,j2_gpt-oss-120b-high_7.cpp,ACCEPTED,15,100.00%,100.00%,0.000,0
