problem,status,score,%test passed,time,memory,pass_rate,subtask_0,subtask_1,subtask_10,subtask_11,subtask_12,subtask_13,subtask_14,subtask_15,subtask_16,subtask_17,subtask_18,subtask_19,subtask_2,subtask_20,subtask_3,subtask_4,subtask_5,subtask_6,subtask_7,subtask_8,subtask_9
platinum_Mana_Collection,COMPILATION_ERROR,0,0.00%,0.000,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
platinum_Subtree_Activation,COMPILATION_ERROR,0,0.00%,0.000,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gold_Find_and_Replace,COMPILATION_ERROR,0,0.00%,0.000,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gold_Lights_Off,COMPILATION_ERROR,0,0.00%,0.000,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gold_Moo_Route,COMPILATION_ERROR,0,0.00%,0.000,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
silver_Find_and_Replace,WRONG_ANSWER,0,0.00%,0.000,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
silver_Following_Directions,TIME_LIMIT_EXCEEDED,143,46.67%,8.860,35.32421875,,0,23.809523809523807,0,0,0,0,0,0,0,0,0,0,23.809523809523807,0,23.809523809523807,23.809523809523807,23.809523809523807,23.809523809523807,0,0,0
silver_Moo_Route,RUNTIME_ERROR,19,5.00%,0.110,2.9375,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.51851851851852
bronze_Leaders,TIME_LIMIT_EXCEEDED,244,76.47%,2.310,3.359375,,0,22.22222222222222,0,0,0,22.22222222222222,22.22222222222222,22.22222222222222,0,0,0,0,22.22222222222222,0,22.22222222222222,22.22222222222222,22.22222222222222,22.22222222222222,22.22222222222222,22.22222222222222,0
bronze_Air_Cownditioning_II,ACCEPTED,333,100.00%,0.000,0,,0,33.33333333333333,33.33333333333333,0,0,0,0,0,0,0,0,0,33.33333333333333,0,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333
bronze_Moo_Operations,WRONG_ANSWER,100,36.36%,0.000,0,,0,33.33333333333333,0,0,0,0,0,0,0,0,0,0,33.33333333333333,0,33.33333333333333,0,0,0,0,0,0
platinum_Hungry_Cow,RUNTIME_ERROR,0,0.00%,0.250,22.71484375,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
platinum_Problem_Setting,RUNTIME_ERROR,0,0.00%,0.150,33.41015625,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
platinum_Watching_Cowflix,COMPILATION_ERROR,0,0.00%,0.000,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gold_Equal_Sum_Subarrays,TIME_LIMIT_EXCEEDED,0,12.50%,3.440,14.69921875,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gold_Fertilizing_Pastures,COMPILATION_ERROR,0,0.00%,0.000,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gold_Piling_Papers,COMPILATION_ERROR,0,0.00%,0.000,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
silver_Bakery,TIME_LIMIT_EXCEEDED,100,36.36%,2.260,0.00390625,,0,33.33333333333333,0,0,0,0,0,0,0,0,0,0,33.33333333333333,0,33.33333333333333,0,0,0,0,0,0
silver_Cow-libi,WRONG_ANSWER,0,9.09%,0.130,3.6171875,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
silver_Moo_Route_II,RUNTIME_ERROR,130,35.00%,0.210,17.54296875,,0,0,18.51851851851852,0,0,0,0,0,0,0,0,0,0,0,0,18.51851851851852,18.51851851851852,18.51851851851852,18.51851851851852,18.51851851851852,18.51851851851852
bronze_Hungry_Cow,ACCEPTED,333,100.00%,0.120,2.7890625,,0,33.33333333333333,33.33333333333333,0,0,0,0,0,0,0,0,0,33.33333333333333,0,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333
bronze_Stamp_Grid,ACCEPTED,333,100.00%,0.110,0,,0,25.64102564102564,25.64102564102564,25.64102564102564,25.64102564102564,25.64102564102564,0,0,0,0,0,0,25.64102564102564,0,25.64102564102564,25.64102564102564,25.64102564102564,25.64102564102564,25.64102564102564,25.64102564102564,25.64102564102564
bronze_Watching_Mooloo,ACCEPTED,333,100.00%,0.120,2.015625,,0,33.33333333333333,33.33333333333333,0,0,0,0,0,0,0,0,0,33.33333333333333,0,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333
platinum_Cowntact_Tracing,COMPILATION_ERROR,0,0.00%,0.000,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
platinum_A_Graph_Problem,COMPILATION_ERROR,0,0.00%,0.000,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
platinum_Train_Scheduling,RUNTIME_ERROR,0,8.33%,0.110,1.55078125,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gold_Flight_Routes,ACCEPTED,333,100.00%,0.390,10.0625,,0,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664
gold_Minimum_Longest_Trip,RUNTIME_ERROR,104,30.00%,0.260,20.453125,,0,20.833333333333332,0,0,20.833333333333332,20.833333333333332,20.833333333333332,0,0,0,0,0,20.833333333333332,0,0,0,0,0,0,0,0
gold_Haybale_Distribution,ACCEPTED,333,100.00%,0.420,5.99609375,,0,22.22222222222222,22.22222222222222,22.22222222222222,22.22222222222222,22.22222222222222,22.22222222222222,22.22222222222222,0,0,0,0,22.22222222222222,0,22.22222222222222,22.22222222222222,22.22222222222222,22.22222222222222,22.22222222222222,22.22222222222222,22.22222222222222
silver_Bovine_Acrobatics,COMPILATION_ERROR,0,0.00%,0.000,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
silver_Cycle_Correspondence,WRONG_ANSWER,0,20.00%,0.240,31.6796875,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
silver_Target_Practice,TIME_LIMIT_EXCEEDED,83,40.00%,2.270,10.83203125,,0,27.777777777777775,0,0,0,0,0,0,0,0,0,0,27.777777777777775,0,27.777777777777775,0,0,0,0,0,0
bronze_Candy_Cane_Feast,WRONG_ANSWER,51,14.29%,0.150,4.39453125,,0,25.64102564102564,25.64102564102564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bronze_Cowntact_Tracing_2,WRONG_ANSWER,100,33.33%,0.110,1.73828125,,0,33.33333333333333,0,0,0,0,0,0,0,0,0,0,33.33333333333333,0,0,33.33333333333333,0,0,0,0,0
bronze_Farmer_John_Actually_Farms,COMPILATION_ERROR,0,0.00%,0.000,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TOTAL,,3597,24.65%,,,12.50%,,,,,,,,,,,,,,,,,,,,,
