problem_id,model,solution_file,status,score,tests_passed,execution_time,memory_usage
APIO-2023-contest-sequence,seed-oss_8192,sequence_seed-oss_0.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
APIO-2023-contest-sequence,seed-oss_8192,sequence_seed-oss_1.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,1.800,37.09375
APIO-2023-contest-sequence,seed-oss_8192,sequence_seed-oss_2.cpp,RUNTIME_ERROR,0,0.00%,0.050,10.8359375
APIO-2023-contest-sequence,seed-oss_8192,sequence_seed-oss_3.cpp,RUNTIME_ERROR,0,0.00%,0.120,46.8203125
APIO-2023-contest-sequence,seed-oss_8192,sequence_seed-oss_4.cpp,TIME_LIMIT_EXCEEDED,0,8.24%,1.810,48.46484375
APIO-2023-contest-sequence,seed-oss_8192,sequence_seed-oss_5.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,1.800,21.83984375
APIO-2023-contest-sequence,seed-oss_8192,sequence_seed-oss_6.cpp,TIME_LIMIT_EXCEEDED,0,8.24%,1.800,38.828125
APIO-2023-contest-sequence,seed-oss_8192,sequence_seed-oss_7.cpp,TIME_LIMIT_EXCEEDED,0,9.41%,1.800,33.203125
APIO-2024-contest-september,seed-oss_8192,september_seed-oss_0.cpp,RUNTIME_ERROR,0,0.00%,0.130,16.43359375
APIO-2024-contest-september,seed-oss_8192,september_seed-oss_1.cpp,RUNTIME_ERROR,0,0.00%,1.210,15.2734375
APIO-2024-contest-september,seed-oss_8192,september_seed-oss_2.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,1.210,1.84765625
APIO-2024-contest-september,seed-oss_8192,september_seed-oss_3.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,1.210,13.65234375
APIO-2024-contest-september,seed-oss_8192,september_seed-oss_4.cpp,MEMORY_LIMIT_EXCEEDED,0,0.00%,0.940,1225.28515625
APIO-2024-contest-september,seed-oss_8192,september_seed-oss_5.cpp,RUNTIME_ERROR,0,0.00%,0.460,11.76171875
APIO-2024-contest-september,seed-oss_8192,september_seed-oss_6.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
APIO-2024-contest-september,seed-oss_8192,september_seed-oss_7.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,1.220,68.19921875
APIO-2024-contest-show,seed-oss_8192,show_seed-oss_0.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
APIO-2024-contest-show,seed-oss_8192,show_seed-oss_1.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
APIO-2024-contest-show,seed-oss_8192,show_seed-oss_2.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
APIO-2024-contest-show,seed-oss_8192,show_seed-oss_3.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
APIO-2024-contest-show,seed-oss_8192,show_seed-oss_4.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
APIO-2024-contest-show,seed-oss_8192,show_seed-oss_5.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
APIO-2024-contest-show,seed-oss_8192,show_seed-oss_6.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
APIO-2024-contest-show,seed-oss_8192,show_seed-oss_7.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
APIO-2024-contest-train,seed-oss_8192,train_seed-oss_0.cpp,RUNTIME_ERROR,0,0.00%,0.080,12.5390625
APIO-2024-contest-train,seed-oss_8192,train_seed-oss_1.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
APIO-2024-contest-train,seed-oss_8192,train_seed-oss_2.cpp,RUNTIME_ERROR,5,17.86%,0.080,13.1640625
APIO-2024-contest-train,seed-oss_8192,train_seed-oss_3.cpp,TIME_LIMIT_EXCEEDED,0,1.79%,1.210,462.0390625
APIO-2024-contest-train,seed-oss_8192,train_seed-oss_4.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
APIO-2024-contest-train,seed-oss_8192,train_seed-oss_5.cpp,RUNTIME_ERROR,5,17.86%,0.080,12.4375
APIO-2024-contest-train,seed-oss_8192,train_seed-oss_6.cpp,RUNTIME_ERROR,0,1.79%,0.090,14.05859375
APIO-2024-contest-train,seed-oss_8192,train_seed-oss_7.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
BOI-2023-contest-astronomer,seed-oss_8192,astronomer_seed-oss_0.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
BOI-2023-contest-astronomer,seed-oss_8192,astronomer_seed-oss_1.cpp,RUNTIME_ERROR,0,0.00%,0.000,0.00390625
BOI-2023-contest-astronomer,seed-oss_8192,astronomer_seed-oss_2.cpp,RUNTIME_ERROR,0,0.00%,0.020,0.00390625
BOI-2023-contest-astronomer,seed-oss_8192,astronomer_seed-oss_3.cpp,RUNTIME_ERROR,0,4.14%,0.000,0.00390625
BOI-2023-contest-astronomer,seed-oss_8192,astronomer_seed-oss_4.cpp,RUNTIME_ERROR,0,2.74%,0.040,1.5859375
BOI-2023-contest-astronomer,seed-oss_8192,astronomer_seed-oss_5.cpp,RUNTIME_ERROR,0,0.00%,0.010,0.00390625
BOI-2023-contest-astronomer,seed-oss_8192,astronomer_seed-oss_6.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
BOI-2023-contest-astronomer,seed-oss_8192,astronomer_seed-oss_7.cpp,RUNTIME_ERROR,0,23.17%,0.320,1.5859375
BOI-2023-contest-minequake,seed-oss_8192,minequake_seed-oss_0.cpp,RUNTIME_ERROR,0,2.96%,0.000,0
BOI-2023-contest-minequake,seed-oss_8192,minequake_seed-oss_1.cpp,RUNTIME_ERROR,0,19.21%,0.010,6.453125
BOI-2023-contest-minequake,seed-oss_8192,minequake_seed-oss_2.cpp,RUNTIME_ERROR,0,0.00%,0.000,0
BOI-2023-contest-minequake,seed-oss_8192,minequake_seed-oss_3.cpp,RUNTIME_ERROR,0,0.00%,0.000,0
BOI-2023-contest-minequake,seed-oss_8192,minequake_seed-oss_4.cpp,ACCEPTED,100,100.00%,0.040,10.0625
BOI-2023-contest-minequake,seed-oss_8192,minequake_seed-oss_5.cpp,RUNTIME_ERROR,0,2.22%,0.000,0
BOI-2023-contest-minequake,seed-oss_8192,minequake_seed-oss_6.cpp,RUNTIME_ERROR,0,2.22%,0.000,0
BOI-2023-contest-minequake,seed-oss_8192,minequake_seed-oss_7.cpp,RUNTIME_ERROR,0,0.00%,0.000,3.5
BOI-2023-contest-mineraldeposits,seed-oss_8192,mineraldeposits_seed-oss_0.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,0.000,1.546875
BOI-2023-contest-mineraldeposits,seed-oss_8192,mineraldeposits_seed-oss_1.cpp,RUNTIME_ERROR,0,0.00%,0.000,1.5546875
BOI-2023-contest-mineraldeposits,seed-oss_8192,mineraldeposits_seed-oss_3.cpp,RUNTIME_ERROR,0,0.00%,0.000,1.484375
BOI-2023-contest-mineraldeposits,seed-oss_8192,mineraldeposits_seed-oss_5.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,0.000,1.48828125
BOI-2023-contest-mineraldeposits,seed-oss_8192,mineraldeposits_seed-oss_6.cpp,RUNTIME_ERROR,0,0.00%,0.000,1.48828125
BOI-2023-contest-mineraldeposits,seed-oss_8192,mineraldeposits_seed-oss_7.cpp,RUNTIME_ERROR,0,0.00%,0.000,1.55078125
BOI-2023-contest-sequence,seed-oss_8192,sequence_seed-oss_0.cpp,RUNTIME_ERROR,0,6.00%,0.000,0
BOI-2023-contest-sequence,seed-oss_8192,sequence_seed-oss_1.cpp,RUNTIME_ERROR,0,6.00%,0.000,0
BOI-2023-contest-sequence,seed-oss_8192,sequence_seed-oss_2.cpp,RUNTIME_ERROR,0,8.00%,0.000,0
BOI-2023-contest-sequence,seed-oss_8192,sequence_seed-oss_3.cpp,RUNTIME_ERROR,0,6.00%,0.000,0
BOI-2023-contest-sequence,seed-oss_8192,sequence_seed-oss_4.cpp,RUNTIME_ERROR,0,6.00%,0.000,0
BOI-2023-contest-sequence,seed-oss_8192,sequence_seed-oss_5.cpp,RUNTIME_ERROR,0,6.00%,0.000,0
BOI-2023-contest-sequence,seed-oss_8192,sequence_seed-oss_6.cpp,RUNTIME_ERROR,0,13.46%,0.000,0
BOI-2023-contest-sequence,seed-oss_8192,sequence_seed-oss_7.cpp,RUNTIME_ERROR,0,8.00%,0.000,0
BOI-2023-contest-staringcontest,seed-oss_8192,staringcontest_seed-oss_0.cpp,RUNTIME_ERROR,0,2.56%,0.010,1.55078125
BOI-2023-contest-staringcontest,seed-oss_8192,staringcontest_seed-oss_1.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
BOI-2023-contest-staringcontest,seed-oss_8192,staringcontest_seed-oss_2.cpp,RUNTIME_ERROR,0,0.00%,0.010,1.484375
BOI-2023-contest-staringcontest,seed-oss_8192,staringcontest_seed-oss_3.cpp,RUNTIME_ERROR,0,0.00%,0.010,1.55078125
BOI-2023-contest-staringcontest,seed-oss_8192,staringcontest_seed-oss_4.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,0.000,1.48828125
BOI-2023-contest-staringcontest,seed-oss_8192,staringcontest_seed-oss_5.cpp,RUNTIME_ERROR,0,0.85%,0.020,1.55078125
BOI-2023-contest-staringcontest,seed-oss_8192,staringcontest_seed-oss_6.cpp,RUNTIME_ERROR,0,4.27%,0.010,1.55078125
BOI-2023-contest-staringcontest,seed-oss_8192,staringcontest_seed-oss_7.cpp,RUNTIME_ERROR,0,2.56%,0.010,1.546875
BOI-2023-contest-tycho,seed-oss_8192,tycho_seed-oss_0.cpp,RUNTIME_ERROR,0,4.50%,0.000,0
BOI-2023-contest-tycho,seed-oss_8192,tycho_seed-oss_1.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
BOI-2023-contest-tycho,seed-oss_8192,tycho_seed-oss_2.cpp,RUNTIME_ERROR,0,0.00%,0.000,0
BOI-2023-contest-tycho,seed-oss_8192,tycho_seed-oss_3.cpp,RUNTIME_ERROR,0,11.11%,0.000,0
BOI-2023-contest-tycho,seed-oss_8192,tycho_seed-oss_4.cpp,RUNTIME_ERROR,0,65.24%,0.000,0
BOI-2023-contest-tycho,seed-oss_8192,tycho_seed-oss_5.cpp,TIME_LIMIT_EXCEEDED,32,87.94%,2.410,63.890625
BOI-2023-contest-tycho,seed-oss_8192,tycho_seed-oss_6.cpp,RUNTIME_ERROR,0,4.50%,0.000,0
BOI-2023-contest-tycho,seed-oss_8192,tycho_seed-oss_7.cpp,RUNTIME_ERROR,0,0.00%,0.000,0
BOI-2024-contest-fire,seed-oss_8192,fire_seed-oss_0.cpp,RUNTIME_ERROR,0,44.64%,0.040,12.88671875
BOI-2024-contest-fire,seed-oss_8192,fire_seed-oss_1.cpp,TIME_LIMIT_EXCEEDED,40,84.44%,1.210,10.55078125
BOI-2024-contest-fire,seed-oss_8192,fire_seed-oss_2.cpp,TIME_LIMIT_EXCEEDED,40,92.93%,1.210,9.5390625
BOI-2024-contest-fire,seed-oss_8192,fire_seed-oss_3.cpp,ACCEPTED,100,100.00%,0.070,25.01171875
BOI-2024-contest-fire,seed-oss_8192,fire_seed-oss_4.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,1.210,10.578125
BOI-2024-contest-fire,seed-oss_8192,fire_seed-oss_5.cpp,RUNTIME_ERROR,0,0.00%,0.080,44.2421875
BOI-2024-contest-fire,seed-oss_8192,fire_seed-oss_6.cpp,RUNTIME_ERROR,0,4.05%,0.030,7.4765625
BOI-2024-contest-fire,seed-oss_8192,fire_seed-oss_7.cpp,RUNTIME_ERROR,0,44.64%,0.030,4.390625
BOI-2024-contest-jobs,seed-oss_8192,jobs_seed-oss_0.cpp,RUNTIME_ERROR,0,0.00%,0.050,29.140625
BOI-2024-contest-jobs,seed-oss_8192,jobs_seed-oss_1.cpp,RUNTIME_ERROR,0,0.00%,0.050,21.77734375
BOI-2024-contest-jobs,seed-oss_8192,jobs_seed-oss_2.cpp,RUNTIME_ERROR,11,9.42%,0.070,24.23828125
BOI-2024-contest-jobs,seed-oss_8192,jobs_seed-oss_3.cpp,RUNTIME_ERROR,11,9.42%,0.070,24.2421875
BOI-2024-contest-jobs,seed-oss_8192,jobs_seed-oss_4.cpp,RUNTIME_ERROR,0,0.00%,0.050,19.34375
BOI-2024-contest-jobs,seed-oss_8192,jobs_seed-oss_5.cpp,RUNTIME_ERROR,0,0.00%,0.040,16.9140625
BOI-2024-contest-jobs,seed-oss_8192,jobs_seed-oss_6.cpp,RUNTIME_ERROR,0,0.00%,0.040,23.984375
BOI-2024-contest-jobs,seed-oss_8192,jobs_seed-oss_7.cpp,RUNTIME_ERROR,11,9.42%,0.070,24.2421875
BOI-2024-contest-portal,seed-oss_8192,portal_seed-oss_0.cpp,RUNTIME_ERROR,0,0.00%,0.020,2.84375
BOI-2024-contest-portal,seed-oss_8192,portal_seed-oss_1.cpp,RUNTIME_ERROR,11,33.51%,0.000,2.84765625
BOI-2024-contest-portal,seed-oss_8192,portal_seed-oss_2.cpp,RUNTIME_ERROR,11,32.11%,0.010,2.84765625
BOI-2024-contest-portal,seed-oss_8192,portal_seed-oss_3.cpp,RUNTIME_ERROR,11,32.11%,0.000,2.7890625
BOI-2024-contest-portal,seed-oss_8192,portal_seed-oss_4.cpp,MEMORY_LIMIT_EXCEEDED,0,0.00%,0.110,281.30859375
BOI-2024-contest-portal,seed-oss_8192,portal_seed-oss_5.cpp,RUNTIME_ERROR,0,0.00%,0.000,2.7890625
BOI-2024-contest-portal,seed-oss_8192,portal_seed-oss_6.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
BOI-2024-contest-portal,seed-oss_8192,portal_seed-oss_7.cpp,RUNTIME_ERROR,1,10.53%,0.010,2.84375
BOI-2024-contest-tiles,seed-oss_8192,tiles_seed-oss_0.cpp,TIME_LIMIT_EXCEEDED,0,1.99%,1.210,11.2578125
BOI-2024-contest-tiles,seed-oss_8192,tiles_seed-oss_1.cpp,RUNTIME_ERROR,0,0.00%,0.020,9.3359375
BOI-2024-contest-tiles,seed-oss_8192,tiles_seed-oss_2.cpp,RUNTIME_ERROR,4,8.00%,0.020,11.859375
BOI-2024-contest-tiles,seed-oss_8192,tiles_seed-oss_3.cpp,RUNTIME_ERROR,0,1.33%,0.020,6.9296875
BOI-2024-contest-tiles,seed-oss_8192,tiles_seed-oss_4.cpp,RUNTIME_ERROR,0,0.00%,0.050,9.51953125
BOI-2024-contest-tiles,seed-oss_8192,tiles_seed-oss_5.cpp,TIME_LIMIT_EXCEEDED,0,1.32%,1.210,9.62890625
BOI-2024-contest-tiles,seed-oss_8192,tiles_seed-oss_6.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
BOI-2024-contest-tiles,seed-oss_8192,tiles_seed-oss_7.cpp,RUNTIME_ERROR,0,0.67%,0.040,13.75390625
BOI-2024-contest-trains,seed-oss_8192,trains_seed-oss_0.cpp,RUNTIME_ERROR,0,0.00%,0.000,0
BOI-2024-contest-trains,seed-oss_8192,trains_seed-oss_1.cpp,RUNTIME_ERROR,0,6.25%,0.450,4.65234375
BOI-2024-contest-trains,seed-oss_8192,trains_seed-oss_2.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
BOI-2024-contest-trains,seed-oss_8192,trains_seed-oss_3.cpp,RUNTIME_ERROR,0,6.25%,0.090,61.109375
BOI-2024-contest-trains,seed-oss_8192,trains_seed-oss_4.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
BOI-2024-contest-trains,seed-oss_8192,trains_seed-oss_5.cpp,RUNTIME_ERROR,0,6.25%,0.050,1.5546875
BOI-2024-contest-trains,seed-oss_8192,trains_seed-oss_6.cpp,RUNTIME_ERROR,0,6.25%,0.060,1.5546875
BOI-2024-contest-trains,seed-oss_8192,trains_seed-oss_7.cpp,ACCEPTED,100,100.00%,0.580,249.3125
BOI-2024-contest-wall,seed-oss_8192,wall_seed-oss_0.cpp,RUNTIME_ERROR,0,0.00%,0.000,0
BOI-2024-contest-wall,seed-oss_8192,wall_seed-oss_1.cpp,RUNTIME_ERROR,0,0.00%,0.000,0
BOI-2024-contest-wall,seed-oss_8192,wall_seed-oss_2.cpp,RUNTIME_ERROR,0,0.00%,0.000,0
BOI-2024-contest-wall,seed-oss_8192,wall_seed-oss_3.cpp,RUNTIME_ERROR,0,0.00%,0.000,0
BOI-2024-contest-wall,seed-oss_8192,wall_seed-oss_4.cpp,RUNTIME_ERROR,0,0.00%,0.000,0
BOI-2024-contest-wall,seed-oss_8192,wall_seed-oss_5.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
BOI-2024-contest-wall,seed-oss_8192,wall_seed-oss_6.cpp,MEMORY_LIMIT_EXCEEDED,0,0.00%,0.000,0.00390625
BOI-2024-contest-wall,seed-oss_8192,wall_seed-oss_7.cpp,RUNTIME_ERROR,0,0.00%,0.000,0
BOI-2025-contest-boi,seed-oss_8192,boi_seed-oss_0.cpp,RUNTIME_ERROR,0,0.00%,0.000,0
BOI-2025-contest-boi,seed-oss_8192,boi_seed-oss_1.cpp,RUNTIME_ERROR,0,0.00%,0.000,0.00390625
BOI-2025-contest-boi,seed-oss_8192,boi_seed-oss_2.cpp,RUNTIME_ERROR,0,0.00%,0.000,0.00390625
BOI-2025-contest-boi,seed-oss_8192,boi_seed-oss_3.cpp,TIME_LIMIT_EXCEEDED,0,1.19%,1.210,0.00390625
BOI-2025-contest-boi,seed-oss_8192,boi_seed-oss_4.cpp,RUNTIME_ERROR,0,0.00%,0.000,0
BOI-2025-contest-boi,seed-oss_8192,boi_seed-oss_5.cpp,RUNTIME_ERROR,0,1.19%,0.000,0
BOI-2025-contest-boi,seed-oss_8192,boi_seed-oss_6.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
BOI-2025-contest-boi,seed-oss_8192,boi_seed-oss_7.cpp,RUNTIME_ERROR,0,0.00%,0.000,0
BOI-2025-contest-dev,seed-oss_8192,dev_seed-oss_0.cpp,RUNTIME_ERROR,0,1.10%,0.010,1.5546875
BOI-2025-contest-dev,seed-oss_8192,dev_seed-oss_1.cpp,MEMORY_LIMIT_EXCEEDED,0,1.10%,0.210,607.92578125
BOI-2025-contest-dev,seed-oss_8192,dev_seed-oss_2.cpp,RUNTIME_ERROR,0,1.10%,0.010,1.5546875
BOI-2025-contest-dev,seed-oss_8192,dev_seed-oss_3.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
BOI-2025-contest-dev,seed-oss_8192,dev_seed-oss_4.cpp,TIME_LIMIT_EXCEEDED,0,1.10%,2.420,2.2421875
BOI-2025-contest-dev,seed-oss_8192,dev_seed-oss_5.cpp,RUNTIME_ERROR,0,1.10%,0.010,1.5546875
BOI-2025-contest-dev,seed-oss_8192,dev_seed-oss_6.cpp,RUNTIME_ERROR,0,1.10%,0.010,1.5546875
BOI-2025-contest-dev,seed-oss_8192,dev_seed-oss_7.cpp,RUNTIME_ERROR,0,1.10%,0.010,1.55859375
BOI-2025-contest-exp,seed-oss_8192,exp_seed-oss_0.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,1.210,16.59765625
BOI-2025-contest-exp,seed-oss_8192,exp_seed-oss_1.cpp,RUNTIME_ERROR,0,0.00%,0.170,32.046875
BOI-2025-contest-exp,seed-oss_8192,exp_seed-oss_2.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,1.220,25.51953125
BOI-2025-contest-exp,seed-oss_8192,exp_seed-oss_3.cpp,RUNTIME_ERROR,0,1.34%,0.100,48.19921875
BOI-2025-contest-exp,seed-oss_8192,exp_seed-oss_4.cpp,TIME_LIMIT_EXCEEDED,0,1.34%,1.210,76.00390625
BOI-2025-contest-exp,seed-oss_8192,exp_seed-oss_5.cpp,MEMORY_LIMIT_EXCEEDED,0,0.00%,0.300,301.390625
BOI-2025-contest-exp,seed-oss_8192,exp_seed-oss_6.cpp,RUNTIME_ERROR,0,1.34%,0.070,14.703125
BOI-2025-contest-exp,seed-oss_8192,exp_seed-oss_7.cpp,TIME_LIMIT_EXCEEDED,0,1.34%,1.210,77.5703125
BOI-2025-contest-gcd,seed-oss_8192,gcd_seed-oss_0.cpp,ACCEPTED,100,100.00%,0.080,16.51171875
BOI-2025-contest-gcd,seed-oss_8192,gcd_seed-oss_1.cpp,RUNTIME_ERROR,0,1.64%,0.120,115.76953125
BOI-2025-contest-gcd,seed-oss_8192,gcd_seed-oss_2.cpp,RUNTIME_ERROR,0,3.28%,0.010,0
BOI-2025-contest-gcd,seed-oss_8192,gcd_seed-oss_3.cpp,RUNTIME_ERROR,0,3.28%,0.000,0
BOI-2025-contest-gcd,seed-oss_8192,gcd_seed-oss_4.cpp,RUNTIME_ERROR,0,3.28%,0.010,0
BOI-2025-contest-gcd,seed-oss_8192,gcd_seed-oss_5.cpp,RUNTIME_ERROR,0,1.64%,0.000,0
BOI-2025-contest-gcd,seed-oss_8192,gcd_seed-oss_6.cpp,RUNTIME_ERROR,0,3.28%,0.010,0
BOI-2025-contest-gcd,seed-oss_8192,gcd_seed-oss_7.cpp,RUNTIME_ERROR,0,0.00%,0.020,24.76171875
BOI-2025-contest-tou,seed-oss_8192,tou_seed-oss_0.cpp,MEMORY_LIMIT_EXCEEDED,32,50.86%,1.530,1179.75390625
BOI-2025-contest-tou,seed-oss_8192,tou_seed-oss_1.cpp,TIME_LIMIT_EXCEEDED,0,3.88%,2.410,220.17578125
BOI-2025-contest-tou,seed-oss_8192,tou_seed-oss_2.cpp,MEMORY_LIMIT_EXCEEDED,0,0.00%,0.750,781.328125
BOI-2025-contest-tou,seed-oss_8192,tou_seed-oss_3.cpp,RUNTIME_ERROR,0,17.67%,1.510,201.6171875
BOI-2025-contest-tou,seed-oss_8192,tou_seed-oss_4.cpp,TIME_LIMIT_EXCEEDED,0,2.59%,2.410,99.78125
BOI-2025-contest-tou,seed-oss_8192,tou_seed-oss_5.cpp,RUNTIME_ERROR,0,7.76%,1.260,209.86328125
BOI-2025-contest-tou,seed-oss_8192,tou_seed-oss_6.cpp,UNKNOWN,0,0.00%,0.000,0
BOI-2025-contest-tou,seed-oss_8192,tou_seed-oss_7.cpp,UNKNOWN,0,0.00%,0.000,0
BOI-2025-contest-tow,seed-oss_8192,tow_seed-oss_0.cpp,TIME_LIMIT_EXCEEDED,0,16.67%,2.410,1.61328125
BOI-2025-contest-tow,seed-oss_8192,tow_seed-oss_1.cpp,RUNTIME_ERROR,0,0.00%,0.010,1.55078125
BOI-2025-contest-tow,seed-oss_8192,tow_seed-oss_2.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,2.410,1.671875
BOI-2025-contest-tow,seed-oss_8192,tow_seed-oss_3.cpp,TIME_LIMIT_EXCEEDED,0,16.67%,0.030,1.67578125
BOI-2025-contest-tow,seed-oss_8192,tow_seed-oss_4.cpp,TIME_LIMIT_EXCEEDED,0,16.67%,0.240,1.55078125
BOI-2025-contest-tow,seed-oss_8192,tow_seed-oss_5.cpp,TIME_LIMIT_EXCEEDED,0,16.67%,2.410,1.671875
BOI-2025-contest-tow,seed-oss_8192,tow_seed-oss_6.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
BOI-2025-contest-tow,seed-oss_8192,tow_seed-oss_7.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,0.010,1.484375
CCO-2023-Canadian_Computing_Competition_Junior-j1,seed-oss_8192,j1_seed-oss_7.cpp,ACCEPTED,15,100.00%,0.000,0
CCO-2023-Canadian_Computing_Competition_Junior-j2,seed-oss_8192,j2_seed-oss_0.cpp,ACCEPTED,15,100.00%,0.010,0
CCO-2023-Canadian_Computing_Competition_Junior-j2,seed-oss_8192,j2_seed-oss_1.cpp,ACCEPTED,15,100.00%,0.010,0
CCO-2023-Canadian_Computing_Competition_Junior-j2,seed-oss_8192,j2_seed-oss_3.cpp,ACCEPTED,15,100.00%,0.000,0
CCO-2023-Canadian_Computing_Competition_Junior-j2,seed-oss_8192,j2_seed-oss_5.cpp,ACCEPTED,15,100.00%,0.000,0
CCO-2023-Canadian_Computing_Competition_Junior-j2,seed-oss_8192,j2_seed-oss_6.cpp,ACCEPTED,15,100.00%,0.000,0
CCO-2023-Canadian_Computing_Competition_Junior-j2,seed-oss_8192,j2_seed-oss_7.cpp,ACCEPTED,15,100.00%,0.010,0
CCO-2023-Canadian_Computing_Competition_Junior-j3,seed-oss_8192,j3_seed-oss_0.cpp,ACCEPTED,15,100.00%,0.000,0
CCO-2023-Canadian_Computing_Competition_Junior-j3,seed-oss_8192,j3_seed-oss_1.cpp,ACCEPTED,15,100.00%,0.010,0
CCO-2023-Canadian_Computing_Competition_Junior-j3,seed-oss_8192,j3_seed-oss_2.cpp,ACCEPTED,15,100.00%,0.010,0
CCO-2023-Canadian_Computing_Competition_Junior-j3,seed-oss_8192,j3_seed-oss_3.cpp,ACCEPTED,15,100.00%,0.010,0
CCO-2023-Canadian_Computing_Competition_Junior-j3,seed-oss_8192,j3_seed-oss_4.cpp,ACCEPTED,15,100.00%,0.010,0
CCO-2023-Canadian_Computing_Competition_Junior-j3,seed-oss_8192,j3_seed-oss_5.cpp,ACCEPTED,15,100.00%,0.000,0
CCO-2023-Canadian_Computing_Competition_Junior-j3,seed-oss_8192,j3_seed-oss_6.cpp,ACCEPTED,15,100.00%,0.010,0
CCO-2023-Canadian_Computing_Competition_Junior-j3,seed-oss_8192,j3_seed-oss_7.cpp,ACCEPTED,15,100.00%,0.010,0
CCO-2023-Canadian_Computing_Competition_Junior-j5,seed-oss_8192,j5_seed-oss_0.cpp,RUNTIME_ERROR,6,72.22%,0.000,0
