problem,status,score,relative_score,%test passed,time,memory,pass_rate,subtask_0,subtask_1,subtask_10,subtask_11,subtask_12,subtask_13,subtask_14,subtask_15,subtask_16,subtask_17,subtask_18,subtask_19,subtask_2,subtask_20,subtask_3,subtask_4,subtask_5,subtask_6,subtask_7,subtask_8,subtask_9
platinum_Minimum_Sum_of_Maximums,RUNTIME_ERROR,0,0.00%,0.00%,0.140,0.00390625,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
platinum_Infinite_Adventure,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gold_Bessla_Motors,MEMORY_LIMIT_EXCEEDED,83,25.62%,40.00%,0.370,305.9140625,,0,27.777777777777775,0,0,0,0,0,0,0,0,0,0,27.777777777777775,0,0,0,27.777777777777775,0,0,0,0
gold_Milk_Exchange,TIME_LIMIT_EXCEEDED,50,15.62%,26.09%,2.570,18.65234375,,0,16.666666666666664,0,0,0,0,0,0,0,0,0,0,16.666666666666664,0,0,0,16.666666666666664,0,0,0,0
gold_Quantum_Moochanics,RUNTIME_ERROR,0,0.00%,0.00%,0.180,4.65234375,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
silver_Target_Practice_II,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
silver_Test_Tubes,MEMORY_LIMIT_EXCEEDED,17,5.31%,4.76%,0.280,130.2109375,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.666666666666664,0,0,0,0
silver_Moorbles,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bronze_Palindrome_Game,WRONG_ANSWER,0,0.00%,0.00%,0.140,1.546875,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bronze_Milk_Exchange,MEMORY_LIMIT_EXCEEDED,26,8.00%,18.75%,0.460,305.1796875,,0,0,0,0,0,25.64102564102564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bronze_Maximizing_Productivity,ACCEPTED,333,104.06%,100.00%,0.220,3.62109375,,0,20.833333333333332,20.833333333333332,20.833333333333332,20.833333333333332,20.833333333333332,20.833333333333332,20.833333333333332,20.833333333333332,0,0,0,20.833333333333332,0,20.833333333333332,20.833333333333332,20.833333333333332,20.833333333333332,20.833333333333332,20.833333333333332,20.833333333333332
platinum_All_Pairs_Similarity,TIME_LIMIT_EXCEEDED,48,14.91%,20.00%,2.590,43.578125,,0,23.809523809523807,0,0,0,0,0,0,0,0,0,0,23.809523809523807,0,0,0,0,0,0,0,0
platinum_Its_Mooin_Time,RUNTIME_ERROR,24,7.45%,16.67%,0.180,7.7421875,,0,0,0,0,0,0,0,0,0,0,0,0,23.809523809523807,0,0,0,0,0,0,0,0
platinum_Maximize_Minimum_Difference,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gold_Cowdependence,MEMORY_LIMIT_EXCEEDED,35,10.84%,15.00%,0.260,303.7109375,,0,17.543859649122805,0,0,0,0,0,0,0,0,0,0,17.543859649122805,0,0,0,0,0,0,0,0
gold_Interstellar_Intervals,TIME_LIMIT_EXCEEDED,0,0.00%,0.00%,2.420,2.1875,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gold_Job_Completion,WRONG_ANSWER,22,6.67%,12.50%,0.230,4.58203125,,0,22.22222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
silver_Cake_Game,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
silver_Deforestation,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
silver_2D_Conveyor_Belt,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bronze_Roundabout_Rounding,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bronze_Farmer_Johns_Cheese_Block,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bronze_Its_Mooin_Time,TIME_LIMIT_EXCEEDED,167,50.61%,61.54%,2.480,0.00390625,,0,33.33333333333333,0,0,0,0,0,0,0,0,0,0,33.33333333333333,0,33.33333333333333,33.33333333333333,33.33333333333333,0,0,0,0
TOTAL,,1315,,10.81%,,,2.08%,,,,,,,,,,,,,,,,,,,,,
