problem_id,model,solution_file,status,score,relative_score,tests_passed,execution_time,memory_usage
APIO-2023-contest-sequence,Qwen3-14B-Non-Thinking,sequence_Qwen3-14B-Non-Thinking_3.cpp,RUNTIME_ERROR,0,0.00%,2.47%,0.200,4.65234375
APIO-2023-contest-sequence,Qwen3-14B-Non-Thinking,sequence_Qwen3-14B-Non-Thinking_4.cpp,RUNTIME_ERROR,0,0.00%,2.47%,0.220,42.68359375
APIO-2023-contest-sequence,Qwen3-14B-Non-Thinking,sequence_Qwen3-14B-Non-Thinking_5.cpp,TIME_LIMIT_EXCEEDED,11,11.00%,44.92%,1.890,46.8046875
APIO-2023-contest-sequence,Qwen3-14B-Non-Thinking,sequence_Qwen3-14B-Non-Thinking_6.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,0.00%,1.860,43.08203125
APIO-2023-contest-sequence,Qwen3-14B-Non-Thinking,sequence_Qwen3-14B-Non-Thinking_7.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,28.71%,1.880,58.0234375
APIO-2024-contest-september,Qwen3-14B-Non-Thinking,september_Qwen3-14B-Non-Thinking_0.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
APIO-2024-contest-september,Qwen3-14B-Non-Thinking,september_Qwen3-14B-Non-Thinking_1.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
APIO-2024-contest-september,Qwen3-14B-Non-Thinking,september_Qwen3-14B-Non-Thinking_2.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
APIO-2024-contest-september,Qwen3-14B-Non-Thinking,september_Qwen3-14B-Non-Thinking_3.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
APIO-2024-contest-september,Qwen3-14B-Non-Thinking,september_Qwen3-14B-Non-Thinking_4.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
APIO-2024-contest-september,Qwen3-14B-Non-Thinking,september_Qwen3-14B-Non-Thinking_5.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
APIO-2024-contest-september,Qwen3-14B-Non-Thinking,september_Qwen3-14B-Non-Thinking_6.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
APIO-2024-contest-september,Qwen3-14B-Non-Thinking,september_Qwen3-14B-Non-Thinking_7.cpp,MEMORY_LIMIT_EXCEEDED,0,0.00%,0.00%,0.780,1096.83203125
APIO-2024-contest-show,Qwen3-14B-Non-Thinking,show_Qwen3-14B-Non-Thinking_2.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
APIO-2024-contest-show,Qwen3-14B-Non-Thinking,show_Qwen3-14B-Non-Thinking_7.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
APIO-2024-contest-train,Qwen3-14B-Non-Thinking,train_Qwen3-14B-Non-Thinking_0.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.200,12.4921875
APIO-2024-contest-train,Qwen3-14B-Non-Thinking,train_Qwen3-14B-Non-Thinking_1.cpp,MEMORY_LIMIT_EXCEEDED,5,5.00%,17.86%,0.590,1225.8125
APIO-2024-contest-train,Qwen3-14B-Non-Thinking,train_Qwen3-14B-Non-Thinking_2.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
APIO-2024-contest-train,Qwen3-14B-Non-Thinking,train_Qwen3-14B-Non-Thinking_3.cpp,RUNTIME_ERROR,5,5.00%,23.21%,0.740,14.05078125
APIO-2024-contest-train,Qwen3-14B-Non-Thinking,train_Qwen3-14B-Non-Thinking_4.cpp,MEMORY_LIMIT_EXCEEDED,0,0.00%,1.79%,0.560,1050.55859375
APIO-2024-contest-train,Qwen3-14B-Non-Thinking,train_Qwen3-14B-Non-Thinking_5.cpp,RUNTIME_ERROR,5,5.00%,17.86%,0.250,27.03125
APIO-2024-contest-train,Qwen3-14B-Non-Thinking,train_Qwen3-14B-Non-Thinking_6.cpp,TIME_LIMIT_EXCEEDED,5,5.00%,17.86%,1.260,128.13671875
APIO-2024-contest-train,Qwen3-14B-Non-Thinking,train_Qwen3-14B-Non-Thinking_7.cpp,RUNTIME_ERROR,0,0.00%,1.79%,0.220,11.578125
BOI-2023-contest-astronomer,Qwen3-14B-Non-Thinking,astronomer_Qwen3-14B-Non-Thinking_0.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,0.00%,5.980,0.00390625
BOI-2023-contest-astronomer,Qwen3-14B-Non-Thinking,astronomer_Qwen3-14B-Non-Thinking_1.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.020,0.00390625
BOI-2023-contest-astronomer,Qwen3-14B-Non-Thinking,astronomer_Qwen3-14B-Non-Thinking_2.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.020,0.00390625
BOI-2023-contest-astronomer,Qwen3-14B-Non-Thinking,astronomer_Qwen3-14B-Non-Thinking_4.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.020,0.00390625
BOI-2023-contest-astronomer,Qwen3-14B-Non-Thinking,astronomer_Qwen3-14B-Non-Thinking_5.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
BOI-2023-contest-astronomer,Qwen3-14B-Non-Thinking,astronomer_Qwen3-14B-Non-Thinking_6.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.320,0.00390625
BOI-2023-contest-astronomer,Qwen3-14B-Non-Thinking,astronomer_Qwen3-14B-Non-Thinking_7.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
BOI-2023-contest-minequake,Qwen3-14B-Non-Thinking,minequake_Qwen3-14B-Non-Thinking_0.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
BOI-2023-contest-mineraldeposits,Qwen3-14B-Non-Thinking,mineraldeposits_Qwen3-14B-Non-Thinking_0.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
BOI-2023-contest-mineraldeposits,Qwen3-14B-Non-Thinking,mineraldeposits_Qwen3-14B-Non-Thinking_1.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,0.00%,0.020,1.484375
BOI-2023-contest-mineraldeposits,Qwen3-14B-Non-Thinking,mineraldeposits_Qwen3-14B-Non-Thinking_2.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.020,1.5546875
BOI-2023-contest-mineraldeposits,Qwen3-14B-Non-Thinking,mineraldeposits_Qwen3-14B-Non-Thinking_3.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,0.00%,0.020,1.4921875
BOI-2023-contest-mineraldeposits,Qwen3-14B-Non-Thinking,mineraldeposits_Qwen3-14B-Non-Thinking_4.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,0.00%,0.020,1.48828125
BOI-2023-contest-mineraldeposits,Qwen3-14B-Non-Thinking,mineraldeposits_Qwen3-14B-Non-Thinking_5.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,0.00%,0.020,1.4921875
BOI-2023-contest-mineraldeposits,Qwen3-14B-Non-Thinking,mineraldeposits_Qwen3-14B-Non-Thinking_6.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
BOI-2023-contest-mineraldeposits,Qwen3-14B-Non-Thinking,mineraldeposits_Qwen3-14B-Non-Thinking_7.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
BOI-2023-contest-sequence,Qwen3-14B-Non-Thinking,sequence_Qwen3-14B-Non-Thinking_0.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
BOI-2023-contest-sequence,Qwen3-14B-Non-Thinking,sequence_Qwen3-14B-Non-Thinking_1.cpp,RUNTIME_ERROR,0,0.00%,8.00%,0.000,0
BOI-2023-contest-sequence,Qwen3-14B-Non-Thinking,sequence_Qwen3-14B-Non-Thinking_3.cpp,RUNTIME_ERROR,0,0.00%,13.46%,0.020,0.00390625
BOI-2023-contest-sequence,Qwen3-14B-Non-Thinking,sequence_Qwen3-14B-Non-Thinking_4.cpp,COMPILATION_ERROR,0,,0.00%,0.000,0
BOI-2023-contest-sequence,Qwen3-14B-Non-Thinking,sequence_Qwen3-14B-Non-Thinking_5.cpp,RUNTIME_ERROR,0,0.00%,13.46%,0.000,0
BOI-2023-contest-staringcontest,Qwen3-14B-Non-Thinking,staringcontest_Qwen3-14B-Non-Thinking_0.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
BOI-2023-contest-staringcontest,Qwen3-14B-Non-Thinking,staringcontest_Qwen3-14B-Non-Thinking_1.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,0.00%,0.030,11.7890625
BOI-2023-contest-staringcontest,Qwen3-14B-Non-Thinking,staringcontest_Qwen3-14B-Non-Thinking_2.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.020,1.484375
BOI-2023-contest-staringcontest,Qwen3-14B-Non-Thinking,staringcontest_Qwen3-14B-Non-Thinking_3.cpp,RUNTIME_ERROR,0,0.00%,1.71%,0.030,1.48828125
BOI-2023-contest-staringcontest,Qwen3-14B-Non-Thinking,staringcontest_Qwen3-14B-Non-Thinking_4.cpp,RUNTIME_ERROR,0,0.00%,7.69%,0.030,3.28515625
BOI-2023-contest-staringcontest,Qwen3-14B-Non-Thinking,staringcontest_Qwen3-14B-Non-Thinking_5.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.030,1.55078125
BOI-2023-contest-staringcontest,Qwen3-14B-Non-Thinking,staringcontest_Qwen3-14B-Non-Thinking_6.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.020,1.48828125
BOI-2023-contest-staringcontest,Qwen3-14B-Non-Thinking,staringcontest_Qwen3-14B-Non-Thinking_7.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.020,11.6796875
BOI-2023-contest-tycho,Qwen3-14B-Non-Thinking,tycho_Qwen3-14B-Non-Thinking_0.cpp,RUNTIME_ERROR,0,0.00%,4.50%,0.020,0
BOI-2023-contest-tycho,Qwen3-14B-Non-Thinking,tycho_Qwen3-14B-Non-Thinking_1.cpp,RUNTIME_ERROR,0,0.00%,4.50%,0.020,0
BOI-2023-contest-tycho,Qwen3-14B-Non-Thinking,tycho_Qwen3-14B-Non-Thinking_2.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.020,0
BOI-2023-contest-tycho,Qwen3-14B-Non-Thinking,tycho_Qwen3-14B-Non-Thinking_3.cpp,RUNTIME_ERROR,0,0.00%,4.50%,0.020,0
BOI-2023-contest-tycho,Qwen3-14B-Non-Thinking,tycho_Qwen3-14B-Non-Thinking_4.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.000,0
BOI-2023-contest-tycho,Qwen3-14B-Non-Thinking,tycho_Qwen3-14B-Non-Thinking_5.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.020,0
BOI-2023-contest-tycho,Qwen3-14B-Non-Thinking,tycho_Qwen3-14B-Non-Thinking_6.cpp,RUNTIME_ERROR,0,0.00%,4.50%,0.020,0
BOI-2024-contest-fire,Qwen3-14B-Non-Thinking,fire_Qwen3-14B-Non-Thinking_0.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.060,2.84765625
BOI-2024-contest-fire,Qwen3-14B-Non-Thinking,fire_Qwen3-14B-Non-Thinking_1.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.050,2.84765625
BOI-2024-contest-fire,Qwen3-14B-Non-Thinking,fire_Qwen3-14B-Non-Thinking_2.cpp,RUNTIME_ERROR,0,0.00%,5.33%,0.050,2.84765625
BOI-2024-contest-fire,Qwen3-14B-Non-Thinking,fire_Qwen3-14B-Non-Thinking_3.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.060,2.84375
BOI-2024-contest-fire,Qwen3-14B-Non-Thinking,fire_Qwen3-14B-Non-Thinking_4.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.050,2.84765625
BOI-2024-contest-fire,Qwen3-14B-Non-Thinking,fire_Qwen3-14B-Non-Thinking_5.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.060,2.84765625
BOI-2024-contest-fire,Qwen3-14B-Non-Thinking,fire_Qwen3-14B-Non-Thinking_6.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.060,2.84375
BOI-2024-contest-fire,Qwen3-14B-Non-Thinking,fire_Qwen3-14B-Non-Thinking_7.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.050,2.84765625
BOI-2024-contest-jobs,Qwen3-14B-Non-Thinking,jobs_Qwen3-14B-Non-Thinking_1.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.050,6.97265625
BOI-2024-contest-jobs,Qwen3-14B-Non-Thinking,jobs_Qwen3-14B-Non-Thinking_3.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,0.00%,1.200,306.2890625
BOI-2024-contest-jobs,Qwen3-14B-Non-Thinking,jobs_Qwen3-14B-Non-Thinking_6.cpp,MEMORY_LIMIT_EXCEEDED,0,0.00%,0.00%,1.000,306.2890625
BOI-2024-contest-portal,Qwen3-14B-Non-Thinking,portal_Qwen3-14B-Non-Thinking_1.cpp,COMPILATION_ERROR,0,,0.00%,0.000,0
BOI-2024-contest-portal,Qwen3-14B-Non-Thinking,portal_Qwen3-14B-Non-Thinking_3.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
BOI-2024-contest-tiles,Qwen3-14B-Non-Thinking,tiles_Qwen3-14B-Non-Thinking_0.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
BOI-2024-contest-tiles,Qwen3-14B-Non-Thinking,tiles_Qwen3-14B-Non-Thinking_1.cpp,RUNTIME_ERROR,0,0.00%,1.99%,0.070,2.84765625
BOI-2024-contest-tiles,Qwen3-14B-Non-Thinking,tiles_Qwen3-14B-Non-Thinking_2.cpp,RUNTIME_ERROR,0,0.00%,0.66%,0.040,2.84765625
BOI-2024-contest-tiles,Qwen3-14B-Non-Thinking,tiles_Qwen3-14B-Non-Thinking_3.cpp,RUNTIME_ERROR,0,0.00%,0.67%,1.170,2.84375
BOI-2024-contest-tiles,Qwen3-14B-Non-Thinking,tiles_Qwen3-14B-Non-Thinking_4.cpp,RUNTIME_ERROR,0,0.00%,1.99%,0.060,2.84765625
BOI-2024-contest-tiles,Qwen3-14B-Non-Thinking,tiles_Qwen3-14B-Non-Thinking_5.cpp,RUNTIME_ERROR,0,0.00%,0.66%,0.080,2.84765625
BOI-2024-contest-tiles,Qwen3-14B-Non-Thinking,tiles_Qwen3-14B-Non-Thinking_6.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,0.00%,1.220,2.83984375
BOI-2024-contest-tiles,Qwen3-14B-Non-Thinking,tiles_Qwen3-14B-Non-Thinking_7.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
BOI-2024-contest-trains,Qwen3-14B-Non-Thinking,trains_Qwen3-14B-Non-Thinking_1.cpp,RUNTIME_ERROR,0,0.00%,37.66%,0.870,2.33203125
BOI-2024-contest-trains,Qwen3-14B-Non-Thinking,trains_Qwen3-14B-Non-Thinking_2.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,11.94%,1.220,1.7578125
BOI-2024-contest-trains,Qwen3-14B-Non-Thinking,trains_Qwen3-14B-Non-Thinking_3.cpp,TIME_LIMIT_EXCEEDED,21,21.00%,78.26%,1.230,2.84765625
BOI-2024-contest-trains,Qwen3-14B-Non-Thinking,trains_Qwen3-14B-Non-Thinking_5.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,11.94%,1.210,1.7578125
BOI-2024-contest-wall,Qwen3-14B-Non-Thinking,wall_Qwen3-14B-Non-Thinking_0.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.030,0
BOI-2024-contest-wall,Qwen3-14B-Non-Thinking,wall_Qwen3-14B-Non-Thinking_1.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.020,0
BOI-2025-contest-boi,Qwen3-14B-Non-Thinking,boi_Qwen3-14B-Non-Thinking_2.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
BOI-2025-contest-dev,Qwen3-14B-Non-Thinking,dev_Qwen3-14B-Non-Thinking_0.cpp,RUNTIME_ERROR,0,0.00%,1.10%,0.030,1.5
BOI-2025-contest-dev,Qwen3-14B-Non-Thinking,dev_Qwen3-14B-Non-Thinking_1.cpp,RUNTIME_ERROR,0,0.00%,1.10%,0.030,1.55859375
BOI-2025-contest-dev,Qwen3-14B-Non-Thinking,dev_Qwen3-14B-Non-Thinking_2.cpp,RUNTIME_ERROR,0,0.00%,1.10%,0.030,1.55859375
BOI-2025-contest-dev,Qwen3-14B-Non-Thinking,dev_Qwen3-14B-Non-Thinking_3.cpp,RUNTIME_ERROR,0,0.00%,1.10%,0.030,1.55859375
BOI-2025-contest-dev,Qwen3-14B-Non-Thinking,dev_Qwen3-14B-Non-Thinking_4.cpp,RUNTIME_ERROR,0,0.00%,1.10%,0.030,1.55859375
BOI-2025-contest-dev,Qwen3-14B-Non-Thinking,dev_Qwen3-14B-Non-Thinking_6.cpp,RUNTIME_ERROR,0,0.00%,1.10%,0.030,1.5
BOI-2025-contest-dev,Qwen3-14B-Non-Thinking,dev_Qwen3-14B-Non-Thinking_7.cpp,RUNTIME_ERROR,0,0.00%,1.10%,0.030,1.55859375
BOI-2025-contest-exp,Qwen3-14B-Non-Thinking,exp_Qwen3-14B-Non-Thinking_0.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.400,118.08203125
BOI-2025-contest-exp,Qwen3-14B-Non-Thinking,exp_Qwen3-14B-Non-Thinking_1.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,1.34%,1.240,26.56640625
BOI-2025-contest-exp,Qwen3-14B-Non-Thinking,exp_Qwen3-14B-Non-Thinking_2.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
BOI-2025-contest-exp,Qwen3-14B-Non-Thinking,exp_Qwen3-14B-Non-Thinking_3.cpp,RUNTIME_ERROR,0,0.00%,1.34%,0.130,18.57421875
BOI-2025-contest-exp,Qwen3-14B-Non-Thinking,exp_Qwen3-14B-Non-Thinking_4.cpp,MEMORY_LIMIT_EXCEEDED,0,0.00%,0.00%,0.070,86.375
BOI-2025-contest-exp,Qwen3-14B-Non-Thinking,exp_Qwen3-14B-Non-Thinking_5.cpp,RUNTIME_ERROR,0,0.00%,1.34%,0.150,18.5703125
BOI-2025-contest-exp,Qwen3-14B-Non-Thinking,exp_Qwen3-14B-Non-Thinking_7.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.240,82.52734375
BOI-2025-contest-gcd,Qwen3-14B-Non-Thinking,gcd_Qwen3-14B-Non-Thinking_1.cpp,RUNTIME_ERROR,0,0.00%,1.64%,0.030,0
BOI-2025-contest-gcd,Qwen3-14B-Non-Thinking,gcd_Qwen3-14B-Non-Thinking_3.cpp,RUNTIME_ERROR,0,0.00%,1.64%,0.030,0
BOI-2025-contest-gcd,Qwen3-14B-Non-Thinking,gcd_Qwen3-14B-Non-Thinking_4.cpp,RUNTIME_ERROR,0,0.00%,1.64%,0.030,0
BOI-2025-contest-gcd,Qwen3-14B-Non-Thinking,gcd_Qwen3-14B-Non-Thinking_5.cpp,RUNTIME_ERROR,0,0.00%,1.64%,0.000,0
BOI-2025-contest-tou,Qwen3-14B-Non-Thinking,tou_Qwen3-14B-Non-Thinking_0.cpp,UNKNOWN,0,0.00%,0.00%,0.000,0
BOI-2025-contest-tou,Qwen3-14B-Non-Thinking,tou_Qwen3-14B-Non-Thinking_1.cpp,UNKNOWN,0,0.00%,0.00%,0.000,0
BOI-2025-contest-tou,Qwen3-14B-Non-Thinking,tou_Qwen3-14B-Non-Thinking_2.cpp,MEMORY_LIMIT_EXCEEDED,0,0.00%,5.17%,1.200,559.56640625
BOI-2025-contest-tou,Qwen3-14B-Non-Thinking,tou_Qwen3-14B-Non-Thinking_3.cpp,UNKNOWN,0,0.00%,0.00%,0.000,0
BOI-2025-contest-tou,Qwen3-14B-Non-Thinking,tou_Qwen3-14B-Non-Thinking_4.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,1.72%,2.420,109.6328125
BOI-2025-contest-tou,Qwen3-14B-Non-Thinking,tou_Qwen3-14B-Non-Thinking_5.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,1.72%,2.420,139.23046875
BOI-2025-contest-tou,Qwen3-14B-Non-Thinking,tou_Qwen3-14B-Non-Thinking_6.cpp,RUNTIME_ERROR,0,0.00%,5.17%,0.620,99.83984375
BOI-2025-contest-tou,Qwen3-14B-Non-Thinking,tou_Qwen3-14B-Non-Thinking_7.cpp,UNKNOWN,0,0.00%,0.00%,0.000,0
BOI-2025-contest-tow,Qwen3-14B-Non-Thinking,tow_Qwen3-14B-Non-Thinking_0.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.030,1.55078125
BOI-2025-contest-tow,Qwen3-14B-Non-Thinking,tow_Qwen3-14B-Non-Thinking_1.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.520,4.39453125
BOI-2025-contest-tow,Qwen3-14B-Non-Thinking,tow_Qwen3-14B-Non-Thinking_2.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.030,1.546875
BOI-2025-contest-tow,Qwen3-14B-Non-Thinking,tow_Qwen3-14B-Non-Thinking_3.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,0.00%,2.410,3.86328125
BOI-2025-contest-tow,Qwen3-14B-Non-Thinking,tow_Qwen3-14B-Non-Thinking_4.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
BOI-2025-contest-tow,Qwen3-14B-Non-Thinking,tow_Qwen3-14B-Non-Thinking_5.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,0.00%,2.400,1.546875
BOI-2025-contest-tow,Qwen3-14B-Non-Thinking,tow_Qwen3-14B-Non-Thinking_6.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.080,1.55078125
BOI-2025-contest-tow,Qwen3-14B-Non-Thinking,tow_Qwen3-14B-Non-Thinking_7.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,0.00%,0.030,1.55078125
CCO-2023-Canadian_Computing_Competition_Junior-j1,Qwen3-14B-Non-Thinking,j1_Qwen3-14B-Non-Thinking_0.cpp,COMPILATION_ERROR,0,,0.00%,0.000,0
CCO-2023-Canadian_Computing_Competition_Junior-j1,Qwen3-14B-Non-Thinking,j1_Qwen3-14B-Non-Thinking_2.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
CCO-2023-Canadian_Computing_Competition_Junior-s1j4,Qwen3-14B-Non-Thinking,s1j4_Qwen3-14B-Non-Thinking_0.cpp,RUNTIME_ERROR,6,40.00%,52.50%,0.040,0
CCO-2023-Canadian_Computing_Competition_Junior-s1j4,Qwen3-14B-Non-Thinking,s1j4_Qwen3-14B-Non-Thinking_1.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
CCO-2023-Canadian_Computing_Competition_Junior-s1j4,Qwen3-14B-Non-Thinking,s1j4_Qwen3-14B-Non-Thinking_3.cpp,RUNTIME_ERROR,6,40.00%,52.50%,0.050,0.00390625
CCO-2023-Canadian_Computing_Competition_Junior-s1j4,Qwen3-14B-Non-Thinking,s1j4_Qwen3-14B-Non-Thinking_6.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.000,0
CCO-2023-Canadian_Computing_Competition_Junior-s1j4,Qwen3-14B-Non-Thinking,s1j4_Qwen3-14B-Non-Thinking_7.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.000,0
CCO-2023-Canadian_Computing_Competition_Senior-s1j4,Qwen3-14B-Non-Thinking,s1j4_Qwen3-14B-Non-Thinking_0.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
CCO-2023-Canadian_Computing_Competition_Senior-s1j4,Qwen3-14B-Non-Thinking,s1j4_Qwen3-14B-Non-Thinking_1.cpp,COMPILATION_ERROR,0,,0.00%,0.000,0
CCO-2023-Canadian_Computing_Competition_Senior-s1j4,Qwen3-14B-Non-Thinking,s1j4_Qwen3-14B-Non-Thinking_2.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
CCO-2023-Canadian_Computing_Competition_Senior-s1j4,Qwen3-14B-Non-Thinking,s1j4_Qwen3-14B-Non-Thinking_3.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.040,0
CCO-2023-Canadian_Computing_Competition_Senior-s1j4,Qwen3-14B-Non-Thinking,s1j4_Qwen3-14B-Non-Thinking_4.cpp,RUNTIME_ERROR,6,40.00%,52.50%,0.040,1.5546875
