problem_id,model,solution_file,status,score,relative_score,tests_passed,execution_time,memory_usage
APIO-2024-contest-train,claude-haiku-4.5,train_claude-haiku-4.5_2.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,5.36%,1.280,496.74609375
APIO-2024-contest-train,claude-haiku-4.5,train_claude-haiku-4.5_3.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,5.36%,1.210,54.32421875
APIO-2024-contest-train,claude-haiku-4.5,train_claude-haiku-4.5_4.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,0.00%,1.230,39.69140625
APIO-2024-contest-train,claude-haiku-4.5,train_claude-haiku-4.5_5.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,0.00%,1.250,751.99609375
APIO-2024-contest-train,claude-haiku-4.5,train_claude-haiku-4.5_6.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
APIO-2024-contest-train,claude-haiku-4.5,train_claude-haiku-4.5_7.cpp,TIME_LIMIT_EXCEEDED,5,5.00%,14.29%,1.210,7.30859375
IOI-2023-contest-beechtree,claude-haiku-4.5,beechtree_claude-haiku-4.5_0.cpp,TIME_LIMIT_EXCEEDED,9,9.00%,27.06%,1.810,29.30859375
IOI-2023-contest-beechtree,claude-haiku-4.5,beechtree_claude-haiku-4.5_1.cpp,TIME_LIMIT_EXCEEDED,9,9.00%,32.00%,1.810,29.28125
IOI-2023-contest-beechtree,claude-haiku-4.5,beechtree_claude-haiku-4.5_2.cpp,RUNTIME_ERROR,0,0.00%,4.22%,0.100,74.77734375
IOI-2023-contest-beechtree,claude-haiku-4.5,beechtree_claude-haiku-4.5_3.cpp,TIME_LIMIT_EXCEEDED,9,9.00%,32.00%,1.810,803.4375
IOI-2023-contest-beechtree,claude-haiku-4.5,beechtree_claude-haiku-4.5_4.cpp,TIME_LIMIT_EXCEEDED,9,9.00%,27.06%,1.810,29.28125
IOI-2023-contest-beechtree,claude-haiku-4.5,beechtree_claude-haiku-4.5_5.cpp,TIME_LIMIT_EXCEEDED,9,9.00%,28.07%,1.800,17.734375
IOI-2023-contest-beechtree,claude-haiku-4.5,beechtree_claude-haiku-4.5_6.cpp,TIME_LIMIT_EXCEEDED,9,9.00%,27.06%,1.810,37.32421875
IOI-2023-contest-beechtree,claude-haiku-4.5,beechtree_claude-haiku-4.5_7.cpp,TIME_LIMIT_EXCEEDED,9,9.00%,27.06%,1.810,25.19140625
IOI-2023-contest-closing,claude-haiku-4.5,closing_claude-haiku-4.5_0.cpp,TIME_LIMIT_EXCEEDED,9,9.00%,31.36%,1.210,44.61328125
IOI-2023-contest-closing,claude-haiku-4.5,closing_claude-haiku-4.5_1.cpp,TIME_LIMIT_EXCEEDED,9,9.00%,31.36%,1.210,44.35546875
IOI-2023-contest-closing,claude-haiku-4.5,closing_claude-haiku-4.5_2.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,4.48%,1.220,27.53125
IOI-2023-contest-closing,claude-haiku-4.5,closing_claude-haiku-4.5_3.cpp,TIME_LIMIT_EXCEEDED,18,18.00%,50.77%,1.220,975.6484375
IOI-2023-contest-closing,claude-haiku-4.5,closing_claude-haiku-4.5_4.cpp,MEMORY_LIMIT_EXCEEDED,9,9.00%,31.36%,0.610,1377.9765625
IOI-2023-contest-closing,claude-haiku-4.5,closing_claude-haiku-4.5_5.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
IOI-2023-contest-closing,claude-haiku-4.5,closing_claude-haiku-4.5_6.cpp,TIME_LIMIT_EXCEEDED,9,9.00%,37.29%,1.210,639.3828125
IOI-2023-contest-closing,claude-haiku-4.5,closing_claude-haiku-4.5_7.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
IOI-2023-contest-longesttrip,claude-haiku-4.5,longesttrip_claude-haiku-4.5_0.cpp,RUNTIME_ERROR,5,5.00%,6.63%,2.070,4.06640625
IOI-2023-contest-longesttrip,claude-haiku-4.5,longesttrip_claude-haiku-4.5_1.cpp,RUNTIME_ERROR,15,15.00%,44.58%,2.030,4.07421875
IOI-2023-contest-longesttrip,claude-haiku-4.5,longesttrip_claude-haiku-4.5_2.cpp,RUNTIME_ERROR,5,5.00%,31.33%,1.130,4.1015625
IOI-2023-contest-longesttrip,claude-haiku-4.5,longesttrip_claude-haiku-4.5_3.cpp,RUNTIME_ERROR,5,5.00%,9.64%,2.040,4.078125
IOI-2023-contest-longesttrip,claude-haiku-4.5,longesttrip_claude-haiku-4.5_4.cpp,RUNTIME_ERROR,5,5.00%,8.43%,2.010,4.08203125
IOI-2023-contest-longesttrip,claude-haiku-4.5,longesttrip_claude-haiku-4.5_5.cpp,RUNTIME_ERROR,5,5.00%,10.84%,2.010,4.04296875
IOI-2023-contest-longesttrip,claude-haiku-4.5,longesttrip_claude-haiku-4.5_6.cpp,RUNTIME_ERROR,5,5.00%,5.42%,1.660,3.97265625
IOI-2023-contest-longesttrip,claude-haiku-4.5,longesttrip_claude-haiku-4.5_7.cpp,RUNTIME_ERROR,5,5.00%,5.42%,1.290,3.93359375
IOI-2023-contest-overtaking,claude-haiku-4.5,overtaking_claude-haiku-4.5_0.cpp,TIME_LIMIT_EXCEEDED,39,39.00%,70.35%,2.990,8.5234375
IOI-2023-contest-overtaking,claude-haiku-4.5,overtaking_claude-haiku-4.5_1.cpp,TIME_LIMIT_EXCEEDED,65,65.00%,86.26%,2.990,25.27734375
IOI-2023-contest-overtaking,claude-haiku-4.5,overtaking_claude-haiku-4.5_2.cpp,TIME_LIMIT_EXCEEDED,65,65.00%,86.26%,2.990,25.79296875
IOI-2023-contest-overtaking,claude-haiku-4.5,overtaking_claude-haiku-4.5_3.cpp,TIME_LIMIT_EXCEEDED,39,39.00%,70.35%,2.990,8.6953125
IOI-2023-contest-overtaking,claude-haiku-4.5,overtaking_claude-haiku-4.5_4.cpp,RUNTIME_ERROR,19,19.00%,34.84%,0.010,1.04296875
IOI-2023-contest-overtaking,claude-haiku-4.5,overtaking_claude-haiku-4.5_5.cpp,RUNTIME_ERROR,19,19.00%,34.84%,0.010,0.00390625
IOI-2023-contest-overtaking,claude-haiku-4.5,overtaking_claude-haiku-4.5_6.cpp,TIME_LIMIT_EXCEEDED,39,39.00%,69.78%,2.980,0.98828125
IOI-2023-contest-overtaking,claude-haiku-4.5,overtaking_claude-haiku-4.5_7.cpp,TIME_LIMIT_EXCEEDED,65,65.00%,86.26%,2.980,29.14453125
IOI-2023-contest-robot,claude-haiku-4.5,robot_claude-haiku-4.5_0.cpp,RUNTIME_ERROR,0,0.00%,1.32%,0.250,8.6484375
IOI-2023-contest-robot,claude-haiku-4.5,robot_claude-haiku-4.5_1.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.260,8.63671875
IOI-2023-contest-robot,claude-haiku-4.5,robot_claude-haiku-4.5_2.cpp,RUNTIME_ERROR,0,0.00%,0.00%,1.020,226.62109375
IOI-2023-contest-robot,claude-haiku-4.5,robot_claude-haiku-4.5_3.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.010,3.8125
IOI-2023-contest-robot,claude-haiku-4.5,robot_claude-haiku-4.5_4.cpp,RUNTIME_ERROR,0,0.00%,0.00%,1.010,160.23046875
IOI-2023-contest-robot,claude-haiku-4.5,robot_claude-haiku-4.5_5.cpp,RUNTIME_ERROR,0,0.00%,0.00%,1.010,181.109375
IOI-2023-contest-robot,claude-haiku-4.5,robot_claude-haiku-4.5_6.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.270,8.62109375
IOI-2023-contest-robot,claude-haiku-4.5,robot_claude-haiku-4.5_7.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.260,8.640625
IOI-2023-contest-soccer,claude-haiku-4.5,soccer_claude-haiku-4.5_0.cpp,RUNTIME_ERROR,0,0.00%,0.88%,0.000,0
IOI-2023-contest-soccer,claude-haiku-4.5,soccer_claude-haiku-4.5_1.cpp,RUNTIME_ERROR,0,0.00%,0.88%,0.000,0
IOI-2023-contest-soccer,claude-haiku-4.5,soccer_claude-haiku-4.5_2.cpp,RUNTIME_ERROR,0,0.00%,3.54%,0.000,0.00390625
IOI-2023-contest-soccer,claude-haiku-4.5,soccer_claude-haiku-4.5_3.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,11.40%,4.210,0.00390625
IOI-2023-contest-soccer,claude-haiku-4.5,soccer_claude-haiku-4.5_4.cpp,RUNTIME_ERROR,0,0.00%,0.88%,0.000,0
IOI-2023-contest-soccer,claude-haiku-4.5,soccer_claude-haiku-4.5_5.cpp,RUNTIME_ERROR,0,0.00%,11.40%,0.100,1.11328125
IOI-2023-contest-soccer,claude-haiku-4.5,soccer_claude-haiku-4.5_6.cpp,RUNTIME_ERROR,0,0.00%,0.88%,0.010,0.00390625
IOI-2023-contest-soccer,claude-haiku-4.5,soccer_claude-haiku-4.5_7.cpp,RUNTIME_ERROR,0,0.00%,3.54%,0.010,0
IOI-2024-contest-hieroglyphs,claude-haiku-4.5,hieroglyphs_claude-haiku-4.5_0.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,9.40%,1.200,2440.6015625
IOI-2024-contest-hieroglyphs,claude-haiku-4.5,hieroglyphs_claude-haiku-4.5_1.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.040,1.5546875
IOI-2024-contest-hieroglyphs,claude-haiku-4.5,hieroglyphs_claude-haiku-4.5_2.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,4.82%,1.210,2438.1015625
IOI-2024-contest-hieroglyphs,claude-haiku-4.5,hieroglyphs_claude-haiku-4.5_3.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,5.22%,1.220,93.12109375
IOI-2024-contest-hieroglyphs,claude-haiku-4.5,hieroglyphs_claude-haiku-4.5_4.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,8.12%,1.200,2449.4921875
IOI-2024-contest-hieroglyphs,claude-haiku-4.5,hieroglyphs_claude-haiku-4.5_5.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,3.96%,1.200,2454.1328125
IOI-2024-contest-hieroglyphs,claude-haiku-4.5,hieroglyphs_claude-haiku-4.5_6.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,0.00%,1.220,1571.19921875
IOI-2024-contest-hieroglyphs,claude-haiku-4.5,hieroglyphs_claude-haiku-4.5_7.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,7.69%,1.220,227.83984375
IOI-2024-contest-message,claude-haiku-4.5,message_claude-haiku-4.5_0.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.150,3.8984375
IOI-2024-contest-message,claude-haiku-4.5,message_claude-haiku-4.5_1.cpp,RUNTIME_ERROR,0,0.00%,6.67%,0.200,3.8046875
IOI-2024-contest-message,claude-haiku-4.5,message_claude-haiku-4.5_2.cpp,RUNTIME_ERROR,0,0.00%,6.67%,0.180,4.0546875
IOI-2024-contest-message,claude-haiku-4.5,message_claude-haiku-4.5_3.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.180,3.9765625
IOI-2024-contest-message,claude-haiku-4.5,message_claude-haiku-4.5_4.cpp,RUNTIME_ERROR,0,0.00%,6.67%,0.250,3.90625
IOI-2024-contest-message,claude-haiku-4.5,message_claude-haiku-4.5_5.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.170,3.80078125
IOI-2024-contest-message,claude-haiku-4.5,message_claude-haiku-4.5_6.cpp,RUNTIME_ERROR,0,0.00%,6.67%,0.200,3.9765625
IOI-2024-contest-message,claude-haiku-4.5,message_claude-haiku-4.5_7.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.170,4.04296875
IOI-2024-contest-mosaic,claude-haiku-4.5,mosaic_claude-haiku-4.5_0.cpp,MEMORY_LIMIT_EXCEEDED,29,29.00%,73.85%,0.770,2452.328125
IOI-2024-contest-mosaic,claude-haiku-4.5,mosaic_claude-haiku-4.5_1.cpp,MEMORY_LIMIT_EXCEEDED,22,22.00%,64.86%,0.800,2448.9765625
IOI-2024-contest-mosaic,claude-haiku-4.5,mosaic_claude-haiku-4.5_2.cpp,TIME_LIMIT_EXCEEDED,19,19.00%,65.29%,1.210,2452.0703125
IOI-2024-contest-mosaic,claude-haiku-4.5,mosaic_claude-haiku-4.5_3.cpp,TIME_LIMIT_EXCEEDED,12,12.00%,57.66%,1.220,104.171875
IOI-2024-contest-mosaic,claude-haiku-4.5,mosaic_claude-haiku-4.5_4.cpp,TIME_LIMIT_EXCEEDED,22,22.00%,64.86%,1.220,294.953125
IOI-2024-contest-mosaic,claude-haiku-4.5,mosaic_claude-haiku-4.5_5.cpp,TIME_LIMIT_EXCEEDED,12,12.00%,57.66%,1.210,1993.140625
IOI-2024-contest-mosaic,claude-haiku-4.5,mosaic_claude-haiku-4.5_6.cpp,TIME_LIMIT_EXCEEDED,12,12.00%,57.66%,1.210,2456.44921875
IOI-2024-contest-mosaic,claude-haiku-4.5,mosaic_claude-haiku-4.5_7.cpp,MEMORY_LIMIT_EXCEEDED,22,22.00%,64.86%,0.790,2434.796875
IOI-2024-contest-nile,claude-haiku-4.5,nile_claude-haiku-4.5_0.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,3.70%,2.420,2453.875
IOI-2024-contest-nile,claude-haiku-4.5,nile_claude-haiku-4.5_1.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,3.70%,2.410,3.8828125
IOI-2024-contest-nile,claude-haiku-4.5,nile_claude-haiku-4.5_2.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,3.70%,2.410,20.8984375
IOI-2024-contest-nile,claude-haiku-4.5,nile_claude-haiku-4.5_3.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,3.70%,2.410,1150.88671875
IOI-2024-contest-nile,claude-haiku-4.5,nile_claude-haiku-4.5_4.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,3.70%,2.420,3.3671875
IOI-2024-contest-nile,claude-haiku-4.5,nile_claude-haiku-4.5_5.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,3.70%,2.410,2450.78125
IOI-2024-contest-nile,claude-haiku-4.5,nile_claude-haiku-4.5_6.cpp,TIME_LIMIT_EXCEEDED,17,17.00%,45.07%,2.420,6.203125
IOI-2024-contest-nile,claude-haiku-4.5,nile_claude-haiku-4.5_7.cpp,TIME_LIMIT_EXCEEDED,6,6.00%,36.62%,2.410,1027.08203125
IOI-2024-contest-sphinx,claude-haiku-4.5,sphinx_claude-haiku-4.5_0.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.030,3.921875
IOI-2024-contest-sphinx,claude-haiku-4.5,sphinx_claude-haiku-4.5_1.cpp,RUNTIME_ERROR,0,0.00%,6.38%,0.030,3.94921875
IOI-2024-contest-sphinx,claude-haiku-4.5,sphinx_claude-haiku-4.5_2.cpp,RUNTIME_ERROR,0,0.00%,6.38%,0.030,3.8828125
IOI-2024-contest-sphinx,claude-haiku-4.5,sphinx_claude-haiku-4.5_3.cpp,RUNTIME_ERROR,0,0.00%,3.26%,0.030,3.83203125
IOI-2024-contest-sphinx,claude-haiku-4.5,sphinx_claude-haiku-4.5_4.cpp,RUNTIME_ERROR,2,2.00%,9.38%,0.040,3.8828125
IOI-2024-contest-sphinx,claude-haiku-4.5,sphinx_claude-haiku-4.5_5.cpp,RUNTIME_ERROR,0,0.00%,6.38%,0.030,3.84765625
IOI-2024-contest-sphinx,claude-haiku-4.5,sphinx_claude-haiku-4.5_6.cpp,RUNTIME_ERROR,0,0.00%,3.26%,0.040,3.9296875
IOI-2024-contest-sphinx,claude-haiku-4.5,sphinx_claude-haiku-4.5_7.cpp,RUNTIME_ERROR,0,0.00%,6.38%,0.030,3.8828125
IOI-2024-contest-tree,claude-haiku-4.5,tree_claude-haiku-4.5_0.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,2.67%,2.420,1090.20703125
IOI-2024-contest-tree,claude-haiku-4.5,tree_claude-haiku-4.5_1.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,2.67%,2.430,591.8125
IOI-2024-contest-tree,claude-haiku-4.5,tree_claude-haiku-4.5_2.cpp,TIME_LIMIT_EXCEEDED,10,10.00%,25.88%,2.420,26.15625
IOI-2024-contest-tree,claude-haiku-4.5,tree_claude-haiku-4.5_3.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,2.67%,2.420,1146.14453125
IOI-2024-contest-tree,claude-haiku-4.5,tree_claude-haiku-4.5_4.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,2.67%,2.410,627.90625
IOI-2024-contest-tree,claude-haiku-4.5,tree_claude-haiku-4.5_5.cpp,TIME_LIMIT_EXCEEDED,10,10.00%,25.88%,2.420,22.52734375
IOI-2024-contest-tree,claude-haiku-4.5,tree_claude-haiku-4.5_6.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,2.67%,2.420,1558.09375
IOI-2024-contest-tree,claude-haiku-4.5,tree_claude-haiku-4.5_7.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,2.67%,2.430,1512.84765625
