problem_id,model,solution_file,status,score,tests_passed,execution_time,memory_usage
APIO-2023-contest-sequence,seed-oss_-1,sequence_seed-oss_0.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
APIO-2023-contest-sequence,seed-oss_-1,sequence_seed-oss_1.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
APIO-2023-contest-sequence,seed-oss_-1,sequence_seed-oss_2.cpp,TIME_LIMIT_EXCEEDED,0,22.11%,1.800,50.42578125
APIO-2023-contest-sequence,seed-oss_-1,sequence_seed-oss_3.cpp,TIME_LIMIT_EXCEEDED,0,22.11%,1.800,33.203125
APIO-2023-contest-sequence,seed-oss_-1,sequence_seed-oss_4.cpp,TIME_LIMIT_EXCEEDED,0,24.21%,1.810,46.80859375
APIO-2023-contest-sequence,seed-oss_-1,sequence_seed-oss_5.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
APIO-2023-contest-sequence,seed-oss_-1,sequence_seed-oss_6.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
APIO-2023-contest-sequence,seed-oss_-1,sequence_seed-oss_7.cpp,TIME_LIMIT_EXCEEDED,0,22.11%,1.800,9.25
APIO-2024-contest-september,seed-oss_-1,september_seed-oss_0.cpp,RUNTIME_ERROR,0,0.00%,0.190,18.27734375
APIO-2024-contest-september,seed-oss_-1,september_seed-oss_1.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
APIO-2024-contest-september,seed-oss_-1,september_seed-oss_2.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,1.210,251.37109375
APIO-2024-contest-september,seed-oss_-1,september_seed-oss_3.cpp,RUNTIME_ERROR,0,0.00%,0.280,17.4609375
APIO-2024-contest-september,seed-oss_-1,september_seed-oss_4.cpp,RUNTIME_ERROR,0,0.00%,0.200,13.95703125
APIO-2024-contest-september,seed-oss_-1,september_seed-oss_5.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
APIO-2024-contest-september,seed-oss_-1,september_seed-oss_6.cpp,RUNTIME_ERROR,0,0.00%,0.130,10.30859375
APIO-2024-contest-september,seed-oss_-1,september_seed-oss_7.cpp,RUNTIME_ERROR,0,0.00%,0.120,8.89453125
APIO-2024-contest-show,seed-oss_-1,show_seed-oss_0.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
APIO-2024-contest-show,seed-oss_-1,show_seed-oss_1.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
APIO-2024-contest-show,seed-oss_-1,show_seed-oss_2.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
APIO-2024-contest-show,seed-oss_-1,show_seed-oss_3.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
APIO-2024-contest-show,seed-oss_-1,show_seed-oss_4.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
APIO-2024-contest-show,seed-oss_-1,show_seed-oss_5.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
APIO-2024-contest-show,seed-oss_-1,show_seed-oss_7.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
APIO-2024-contest-train,seed-oss_-1,train_seed-oss_0.cpp,TIME_LIMIT_EXCEEDED,0,42.86%,1.230,62.2890625
APIO-2024-contest-train,seed-oss_-1,train_seed-oss_1.cpp,RUNTIME_ERROR,5,17.86%,0.100,33.15625
APIO-2024-contest-train,seed-oss_-1,train_seed-oss_2.cpp,RUNTIME_ERROR,0,8.93%,0.170,50.57421875
APIO-2024-contest-train,seed-oss_-1,train_seed-oss_3.cpp,TIME_LIMIT_EXCEEDED,0,42.86%,1.210,64.25
APIO-2024-contest-train,seed-oss_-1,train_seed-oss_4.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
APIO-2024-contest-train,seed-oss_-1,train_seed-oss_5.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
APIO-2024-contest-train,seed-oss_-1,train_seed-oss_6.cpp,TIME_LIMIT_EXCEEDED,0,12.50%,1.210,93.48828125
APIO-2024-contest-train,seed-oss_-1,train_seed-oss_7.cpp,RUNTIME_ERROR,0,0.00%,0.130,54.56640625
BOI-2023-contest-astronomer,seed-oss_-1,astronomer_seed-oss_0.cpp,RUNTIME_ERROR,8,23.72%,0.000,0.00390625
BOI-2023-contest-astronomer,seed-oss_-1,astronomer_seed-oss_1.cpp,RUNTIME_ERROR,0,4.83%,0.230,0.00390625
BOI-2023-contest-astronomer,seed-oss_-1,astronomer_seed-oss_2.cpp,TIME_LIMIT_EXCEEDED,0,19.61%,5.980,3.39453125
BOI-2023-contest-astronomer,seed-oss_-1,astronomer_seed-oss_3.cpp,RUNTIME_ERROR,32,86.62%,0.020,0.00390625
BOI-2023-contest-astronomer,seed-oss_-1,astronomer_seed-oss_4.cpp,TIME_LIMIT_EXCEEDED,0,31.36%,5.980,0.00390625
BOI-2023-contest-astronomer,seed-oss_-1,astronomer_seed-oss_5.cpp,RUNTIME_ERROR,8,28.66%,2.120,6.92578125
BOI-2023-contest-astronomer,seed-oss_-1,astronomer_seed-oss_6.cpp,RUNTIME_ERROR,8,23.72%,0.000,0.00390625
BOI-2023-contest-astronomer,seed-oss_-1,astronomer_seed-oss_7.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
BOI-2023-contest-minequake,seed-oss_-1,minequake_seed-oss_0.cpp,RUNTIME_ERROR,37,88.46%,0.060,14.640625
BOI-2023-contest-minequake,seed-oss_-1,minequake_seed-oss_1.cpp,ACCEPTED,100,100.00%,0.030,9.890625
BOI-2023-contest-minequake,seed-oss_-1,minequake_seed-oss_2.cpp,RUNTIME_ERROR,37,39.66%,0.030,11.109375
BOI-2023-contest-minequake,seed-oss_-1,minequake_seed-oss_3.cpp,RUNTIME_ERROR,0,7.30%,0.000,0
BOI-2023-contest-minequake,seed-oss_-1,minequake_seed-oss_4.cpp,RUNTIME_ERROR,18,28.03%,0.040,14.03515625
BOI-2023-contest-minequake,seed-oss_-1,minequake_seed-oss_5.cpp,RUNTIME_ERROR,0,2.96%,0.000,0
BOI-2023-contest-minequake,seed-oss_-1,minequake_seed-oss_6.cpp,RUNTIME_ERROR,0,2.96%,0.000,0
BOI-2023-contest-minequake,seed-oss_-1,minequake_seed-oss_7.cpp,RUNTIME_ERROR,0,2.96%,0.000,0
BOI-2023-contest-mineraldeposits,seed-oss_-1,mineraldeposits_seed-oss_0.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,0.000,1.546875
BOI-2023-contest-mineraldeposits,seed-oss_-1,mineraldeposits_seed-oss_1.cpp,TIME_LIMIT_EXCEEDED,0,37.27%,0.000,1.546875
BOI-2023-contest-mineraldeposits,seed-oss_-1,mineraldeposits_seed-oss_2.cpp,RUNTIME_ERROR,9,53.38%,0.010,1.546875
BOI-2023-contest-mineraldeposits,seed-oss_-1,mineraldeposits_seed-oss_3.cpp,RUNTIME_ERROR,9,53.38%,0.000,1.48828125
BOI-2023-contest-mineraldeposits,seed-oss_-1,mineraldeposits_seed-oss_4.cpp,RUNTIME_ERROR,0,37.27%,0.000,1.484375
BOI-2023-contest-mineraldeposits,seed-oss_-1,mineraldeposits_seed-oss_5.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,0.010,1.484375
BOI-2023-contest-mineraldeposits,seed-oss_-1,mineraldeposits_seed-oss_6.cpp,RUNTIME_ERROR,9,53.38%,0.000,1.5546875
BOI-2023-contest-mineraldeposits,seed-oss_-1,mineraldeposits_seed-oss_7.cpp,RUNTIME_ERROR,0,0.00%,0.000,1.484375
BOI-2023-contest-sequence,seed-oss_-1,sequence_seed-oss_0.cpp,RUNTIME_ERROR,0,8.00%,0.000,0
BOI-2023-contest-sequence,seed-oss_-1,sequence_seed-oss_1.cpp,RUNTIME_ERROR,11,54.55%,0.000,1.55859375
BOI-2023-contest-sequence,seed-oss_-1,sequence_seed-oss_2.cpp,RUNTIME_ERROR,11,54.55%,0.000,0
BOI-2023-contest-sequence,seed-oss_-1,sequence_seed-oss_3.cpp,RUNTIME_ERROR,0,13.46%,0.000,0
BOI-2023-contest-sequence,seed-oss_-1,sequence_seed-oss_4.cpp,RUNTIME_ERROR,0,13.46%,0.000,0
BOI-2023-contest-sequence,seed-oss_-1,sequence_seed-oss_5.cpp,RUNTIME_ERROR,11,54.55%,0.000,0
BOI-2023-contest-sequence,seed-oss_-1,sequence_seed-oss_6.cpp,RUNTIME_ERROR,11,54.55%,0.000,0
BOI-2023-contest-sequence,seed-oss_-1,sequence_seed-oss_7.cpp,RUNTIME_ERROR,11,54.55%,0.000,0
BOI-2023-contest-staringcontest,seed-oss_-1,staringcontest_seed-oss_0.cpp,RUNTIME_ERROR,0,2.56%,0.010,1.484375
BOI-2023-contest-staringcontest,seed-oss_-1,staringcontest_seed-oss_1.cpp,RUNTIME_ERROR,0,5.98%,0.010,1.55078125
BOI-2023-contest-staringcontest,seed-oss_-1,staringcontest_seed-oss_2.cpp,RUNTIME_ERROR,9,48.72%,0.020,1.55078125
BOI-2023-contest-staringcontest,seed-oss_-1,staringcontest_seed-oss_3.cpp,RUNTIME_ERROR,0,2.56%,0.010,1.48828125
BOI-2023-contest-staringcontest,seed-oss_-1,staringcontest_seed-oss_4.cpp,RUNTIME_ERROR,0,5.13%,0.010,1.55078125
BOI-2023-contest-staringcontest,seed-oss_-1,staringcontest_seed-oss_5.cpp,RUNTIME_ERROR,0,12.82%,0.020,1.55078125
BOI-2023-contest-staringcontest,seed-oss_-1,staringcontest_seed-oss_6.cpp,RUNTIME_ERROR,0,2.56%,0.010,1.546875
BOI-2023-contest-staringcontest,seed-oss_-1,staringcontest_seed-oss_7.cpp,RUNTIME_ERROR,0,2.56%,0.010,1.48828125
BOI-2023-contest-tycho,seed-oss_-1,tycho_seed-oss_0.cpp,TIME_LIMIT_EXCEEDED,0,73.91%,2.410,25.8828125
BOI-2023-contest-tycho,seed-oss_-1,tycho_seed-oss_1.cpp,RUNTIME_ERROR,0,4.50%,0.000,0.00390625
BOI-2023-contest-tycho,seed-oss_-1,tycho_seed-oss_2.cpp,TIME_LIMIT_EXCEEDED,32,87.94%,2.420,42.06640625
BOI-2023-contest-tycho,seed-oss_-1,tycho_seed-oss_3.cpp,RUNTIME_ERROR,0,4.50%,0.000,0
BOI-2023-contest-tycho,seed-oss_-1,tycho_seed-oss_4.cpp,TIME_LIMIT_EXCEEDED,0,73.91%,2.410,27.40625
BOI-2023-contest-tycho,seed-oss_-1,tycho_seed-oss_5.cpp,RUNTIME_ERROR,0,63.24%,0.000,0.00390625
BOI-2023-contest-tycho,seed-oss_-1,tycho_seed-oss_6.cpp,RUNTIME_ERROR,0,12.07%,0.000,0
BOI-2023-contest-tycho,seed-oss_-1,tycho_seed-oss_7.cpp,TIME_LIMIT_EXCEEDED,32,87.94%,2.420,41.00390625
BOI-2024-contest-fire,seed-oss_-1,fire_seed-oss_0.cpp,RUNTIME_ERROR,0,44.64%,0.040,4.640625
BOI-2024-contest-fire,seed-oss_-1,fire_seed-oss_1.cpp,ACCEPTED,100,100.00%,0.430,103.703125
BOI-2024-contest-fire,seed-oss_-1,fire_seed-oss_2.cpp,TIME_LIMIT_EXCEEDED,40,84.44%,1.210,9.03125
BOI-2024-contest-fire,seed-oss_-1,fire_seed-oss_3.cpp,TIME_LIMIT_EXCEEDED,40,92.93%,1.220,4.546875
BOI-2024-contest-fire,seed-oss_-1,fire_seed-oss_4.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,1.210,77.76171875
BOI-2024-contest-fire,seed-oss_-1,fire_seed-oss_5.cpp,RUNTIME_ERROR,0,4.05%,0.060,10.73046875
BOI-2024-contest-fire,seed-oss_-1,fire_seed-oss_6.cpp,TIME_LIMIT_EXCEEDED,40,84.44%,1.210,5.94140625
BOI-2024-contest-fire,seed-oss_-1,fire_seed-oss_7.cpp,TIME_LIMIT_EXCEEDED,40,92.93%,1.220,10.703125
BOI-2024-contest-jobs,seed-oss_-1,jobs_seed-oss_0.cpp,RUNTIME_ERROR,11,9.42%,0.070,24.2421875
BOI-2024-contest-jobs,seed-oss_-1,jobs_seed-oss_1.cpp,RUNTIME_ERROR,11,9.42%,0.060,24.2421875
BOI-2024-contest-jobs,seed-oss_-1,jobs_seed-oss_2.cpp,RUNTIME_ERROR,11,9.42%,0.070,24.2421875
BOI-2024-contest-jobs,seed-oss_-1,jobs_seed-oss_3.cpp,RUNTIME_ERROR,0,0.00%,0.030,4.90625
BOI-2024-contest-jobs,seed-oss_-1,jobs_seed-oss_4.cpp,RUNTIME_ERROR,11,10.14%,0.050,21.921875
BOI-2024-contest-jobs,seed-oss_-1,jobs_seed-oss_5.cpp,RUNTIME_ERROR,11,9.42%,0.060,24.3828125
BOI-2024-contest-jobs,seed-oss_-1,jobs_seed-oss_6.cpp,RUNTIME_ERROR,0,0.00%,0.060,29.13671875
BOI-2024-contest-jobs,seed-oss_-1,jobs_seed-oss_7.cpp,RUNTIME_ERROR,0,0.00%,0.040,9.29296875
BOI-2024-contest-portal,seed-oss_-1,portal_seed-oss_0.cpp,TIME_LIMIT_EXCEEDED,1,10.53%,1.220,4.65625
BOI-2024-contest-portal,seed-oss_-1,portal_seed-oss_1.cpp,RUNTIME_ERROR,11,32.11%,0.010,2.7890625
BOI-2024-contest-portal,seed-oss_-1,portal_seed-oss_2.cpp,RUNTIME_ERROR,21,45.55%,0.020,4.65625
BOI-2024-contest-portal,seed-oss_-1,portal_seed-oss_3.cpp,TIME_LIMIT_EXCEEDED,1,10.53%,1.220,2.7890625
BOI-2024-contest-portal,seed-oss_-1,portal_seed-oss_4.cpp,RUNTIME_ERROR,11,32.11%,0.020,2.7890625
BOI-2024-contest-portal,seed-oss_-1,portal_seed-oss_5.cpp,RUNTIME_ERROR,21,45.55%,0.020,2.84765625
BOI-2024-contest-portal,seed-oss_-1,portal_seed-oss_6.cpp,RUNTIME_ERROR,11,33.51%,0.010,2.84765625
BOI-2024-contest-portal,seed-oss_-1,portal_seed-oss_7.cpp,RUNTIME_ERROR,21,45.55%,0.020,4.9296875
BOI-2024-contest-tiles,seed-oss_-1,tiles_seed-oss_0.cpp,RUNTIME_ERROR,0,7.28%,0.030,12.5546875
BOI-2024-contest-tiles,seed-oss_-1,tiles_seed-oss_1.cpp,TIME_LIMIT_EXCEEDED,0,3.33%,1.210,7.69921875
BOI-2024-contest-tiles,seed-oss_-1,tiles_seed-oss_2.cpp,RUNTIME_ERROR,4,8.61%,0.020,7.69921875
BOI-2024-contest-tiles,seed-oss_-1,tiles_seed-oss_3.cpp,RUNTIME_ERROR,0,1.99%,0.050,11.44921875
BOI-2024-contest-tiles,seed-oss_-1,tiles_seed-oss_4.cpp,RUNTIME_ERROR,0,0.66%,0.040,6.1640625
BOI-2024-contest-tiles,seed-oss_-1,tiles_seed-oss_5.cpp,RUNTIME_ERROR,0,0.67%,0.010,6.203125
BOI-2024-contest-tiles,seed-oss_-1,tiles_seed-oss_6.cpp,TIME_LIMIT_EXCEEDED,0,1.96%,1.210,18.96484375
BOI-2024-contest-tiles,seed-oss_-1,tiles_seed-oss_7.cpp,RUNTIME_ERROR,0,7.28%,0.890,11.37109375
BOI-2024-contest-trains,seed-oss_-1,trains_seed-oss_0.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
BOI-2024-contest-trains,seed-oss_-1,trains_seed-oss_1.cpp,TIME_LIMIT_EXCEEDED,37,85.11%,1.210,4.39453125
BOI-2024-contest-trains,seed-oss_-1,trains_seed-oss_2.cpp,TIME_LIMIT_EXCEEDED,37,81.72%,1.220,3.6171875
BOI-2024-contest-trains,seed-oss_-1,trains_seed-oss_3.cpp,RUNTIME_ERROR,8,61.73%,0.990,520.0078125
BOI-2024-contest-trains,seed-oss_-1,trains_seed-oss_4.cpp,ACCEPTED,100,100.00%,0.160,12.125
BOI-2024-contest-trains,seed-oss_-1,trains_seed-oss_5.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
BOI-2024-contest-trains,seed-oss_-1,trains_seed-oss_6.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
BOI-2024-contest-trains,seed-oss_-1,trains_seed-oss_7.cpp,TIME_LIMIT_EXCEEDED,21,78.26%,1.210,3.62109375
BOI-2024-contest-wall,seed-oss_-1,wall_seed-oss_0.cpp,ACCEPTED,100,100.00%,4.360,176.0625
BOI-2024-contest-wall,seed-oss_-1,wall_seed-oss_1.cpp,RUNTIME_ERROR,0,0.00%,0.000,2.015625
BOI-2024-contest-wall,seed-oss_-1,wall_seed-oss_2.cpp,RUNTIME_ERROR,0,0.00%,0.000,1.8046875
BOI-2024-contest-wall,seed-oss_-1,wall_seed-oss_3.cpp,TIME_LIMIT_EXCEEDED,70,96.94%,5.980,47.203125
BOI-2024-contest-wall,seed-oss_-1,wall_seed-oss_4.cpp,TIME_LIMIT_EXCEEDED,0,22.73%,5.980,39.625
BOI-2024-contest-wall,seed-oss_-1,wall_seed-oss_5.cpp,RUNTIME_ERROR,0,23.60%,0.140,35.7734375
BOI-2024-contest-wall,seed-oss_-1,wall_seed-oss_6.cpp,RUNTIME_ERROR,0,0.00%,0.000,0
BOI-2024-contest-wall,seed-oss_-1,wall_seed-oss_7.cpp,RUNTIME_ERROR,0,0.00%,0.000,0
BOI-2025-contest-boi,seed-oss_-1,boi_seed-oss_0.cpp,RUNTIME_ERROR,0,0.00%,0.000,0
BOI-2025-contest-boi,seed-oss_-1,boi_seed-oss_1.cpp,RUNTIME_ERROR,0,26.19%,0.000,1.5546875
BOI-2025-contest-boi,seed-oss_-1,boi_seed-oss_2.cpp,RUNTIME_ERROR,0,0.00%,0.000,0
BOI-2025-contest-boi,seed-oss_-1,boi_seed-oss_3.cpp,RUNTIME_ERROR,0,11.90%,0.000,0
BOI-2025-contest-boi,seed-oss_-1,boi_seed-oss_4.cpp,RUNTIME_ERROR,12,15.48%,0.070,16.765625
BOI-2025-contest-boi,seed-oss_-1,boi_seed-oss_5.cpp,RUNTIME_ERROR,0,11.90%,0.000,0
BOI-2025-contest-boi,seed-oss_-1,boi_seed-oss_6.cpp,RUNTIME_ERROR,0,26.19%,0.000,1.5546875
BOI-2025-contest-boi,seed-oss_-1,boi_seed-oss_7.cpp,RUNTIME_ERROR,0,0.00%,0.000,0.00390625
BOI-2025-contest-dev,seed-oss_-1,dev_seed-oss_0.cpp,RUNTIME_ERROR,0,1.10%,0.160,1.8125
BOI-2025-contest-dev,seed-oss_-1,dev_seed-oss_1.cpp,RUNTIME_ERROR,0,1.10%,0.010,1.5546875
BOI-2025-contest-dev,seed-oss_-1,dev_seed-oss_2.cpp,RUNTIME_ERROR,0,1.10%,0.010,1.55859375
BOI-2025-contest-dev,seed-oss_-1,dev_seed-oss_3.cpp,RUNTIME_ERROR,0,1.10%,0.010,1.96484375
BOI-2025-contest-dev,seed-oss_-1,dev_seed-oss_4.cpp,TIME_LIMIT_EXCEEDED,0,1.10%,2.400,2.36328125
BOI-2025-contest-dev,seed-oss_-1,dev_seed-oss_5.cpp,RUNTIME_ERROR,0,1.10%,0.010,1.55859375
BOI-2025-contest-dev,seed-oss_-1,dev_seed-oss_6.cpp,RUNTIME_ERROR,0,1.10%,0.010,1.5546875
BOI-2025-contest-dev,seed-oss_-1,dev_seed-oss_7.cpp,RUNTIME_ERROR,0,1.10%,0.370,2.0703125
BOI-2025-contest-exp,seed-oss_-1,exp_seed-oss_0.cpp,RUNTIME_ERROR,0,0.00%,0.000,0
BOI-2025-contest-exp,seed-oss_-1,exp_seed-oss_1.cpp,RUNTIME_ERROR,0,0.00%,0.070,4.90625
BOI-2025-contest-exp,seed-oss_-1,exp_seed-oss_2.cpp,TIME_LIMIT_EXCEEDED,0,1.34%,1.210,54.5546875
BOI-2025-contest-exp,seed-oss_-1,exp_seed-oss_3.cpp,TIME_LIMIT_EXCEEDED,0,4.03%,1.210,43.37890625
BOI-2025-contest-exp,seed-oss_-1,exp_seed-oss_4.cpp,RUNTIME_ERROR,0,1.34%,0.140,298.27734375
BOI-2025-contest-exp,seed-oss_-1,exp_seed-oss_5.cpp,RUNTIME_ERROR,0,1.34%,0.090,7.07421875
BOI-2025-contest-exp,seed-oss_-1,exp_seed-oss_6.cpp,RUNTIME_ERROR,0,0.00%,0.210,25.51953125
BOI-2025-contest-exp,seed-oss_-1,exp_seed-oss_7.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
BOI-2025-contest-gcd,seed-oss_-1,gcd_seed-oss_0.cpp,RUNTIME_ERROR,0,3.28%,0.010,0
BOI-2025-contest-gcd,seed-oss_-1,gcd_seed-oss_1.cpp,RUNTIME_ERROR,0,3.28%,0.010,0
BOI-2025-contest-gcd,seed-oss_-1,gcd_seed-oss_2.cpp,RUNTIME_ERROR,0,3.28%,0.010,0
BOI-2025-contest-gcd,seed-oss_-1,gcd_seed-oss_3.cpp,RUNTIME_ERROR,0,3.28%,0.010,0
BOI-2025-contest-gcd,seed-oss_-1,gcd_seed-oss_4.cpp,RUNTIME_ERROR,0,3.28%,0.000,0
BOI-2025-contest-gcd,seed-oss_-1,gcd_seed-oss_5.cpp,RUNTIME_ERROR,0,3.28%,0.000,0
BOI-2025-contest-gcd,seed-oss_-1,gcd_seed-oss_6.cpp,RUNTIME_ERROR,0,3.28%,0.010,0
BOI-2025-contest-gcd,seed-oss_-1,gcd_seed-oss_7.cpp,RUNTIME_ERROR,0,3.28%,0.000,0
BOI-2025-contest-tou,seed-oss_-1,tou_seed-oss_0.cpp,RUNTIME_ERROR,0,6.47%,0.540,59.046875
BOI-2025-contest-tou,seed-oss_-1,tou_seed-oss_1.cpp,TIME_LIMIT_EXCEEDED,0,3.88%,2.410,219.3984375
BOI-2025-contest-tou,seed-oss_-1,tou_seed-oss_2.cpp,RUNTIME_ERROR,0,6.03%,1.460,165.77734375
BOI-2025-contest-tou,seed-oss_-1,tou_seed-oss_3.cpp,TIME_LIMIT_EXCEEDED,9,36.21%,2.420,61.375
BOI-2025-contest-tou,seed-oss_-1,tou_seed-oss_4.cpp,TIME_LIMIT_EXCEEDED,9,36.21%,2.420,61.375
BOI-2025-contest-tou,seed-oss_-1,tou_seed-oss_5.cpp,TIME_LIMIT_EXCEEDED,9,32.76%,2.420,239.9453125
BOI-2025-contest-tou,seed-oss_-1,tou_seed-oss_6.cpp,TIME_LIMIT_EXCEEDED,0,2.59%,2.410,60.7578125
BOI-2025-contest-tou,seed-oss_-1,tou_seed-oss_7.cpp,RUNTIME_ERROR,0,6.47%,0.370,89.46875
BOI-2025-contest-tow,seed-oss_-1,tow_seed-oss_0.cpp,RUNTIME_ERROR,0,0.00%,0.030,3.26171875
BOI-2025-contest-tow,seed-oss_-1,tow_seed-oss_1.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,0.200,1.55078125
BOI-2025-contest-tow,seed-oss_-1,tow_seed-oss_2.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,2.410,1.671875
BOI-2025-contest-tow,seed-oss_-1,tow_seed-oss_3.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,0.010,1.546875
BOI-2025-contest-tow,seed-oss_-1,tow_seed-oss_4.cpp,TIME_LIMIT_EXCEEDED,0,16.67%,0.020,1.671875
BOI-2025-contest-tow,seed-oss_-1,tow_seed-oss_5.cpp,TIME_LIMIT_EXCEEDED,0,16.67%,0.270,1.55078125
BOI-2025-contest-tow,seed-oss_-1,tow_seed-oss_6.cpp,TIME_LIMIT_EXCEEDED,0,16.67%,2.410,1.55078125
BOI-2025-contest-tow,seed-oss_-1,tow_seed-oss_7.cpp,TIME_LIMIT_EXCEEDED,0,16.67%,0.240,1.546875
CCO-2023-Canadian_Computing_Competition_Junior-j1,seed-oss_-1,j1_seed-oss_6.cpp,ACCEPTED,15,100.00%,0.010,0
CCO-2023-Canadian_Computing_Competition_Junior-j2,seed-oss_-1,j2_seed-oss_0.cpp,ACCEPTED,15,100.00%,0.000,0
CCO-2023-Canadian_Computing_Competition_Junior-j2,seed-oss_-1,j2_seed-oss_1.cpp,ACCEPTED,15,100.00%,0.010,0
CCO-2023-Canadian_Computing_Competition_Junior-j2,seed-oss_-1,j2_seed-oss_2.cpp,ACCEPTED,15,100.00%,0.010,0
CCO-2023-Canadian_Computing_Competition_Junior-j2,seed-oss_-1,j2_seed-oss_3.cpp,ACCEPTED,15,100.00%,0.000,0
CCO-2023-Canadian_Computing_Competition_Junior-j3,seed-oss_-1,j3_seed-oss_0.cpp,ACCEPTED,15,100.00%,0.000,0
CCO-2023-Canadian_Computing_Competition_Junior-j3,seed-oss_-1,j3_seed-oss_1.cpp,ACCEPTED,15,100.00%,0.000,0
CCO-2023-Canadian_Computing_Competition_Junior-j3,seed-oss_-1,j3_seed-oss_2.cpp,ACCEPTED,15,100.00%,0.010,0
CCO-2023-Canadian_Computing_Competition_Junior-j3,seed-oss_-1,j3_seed-oss_4.cpp,ACCEPTED,15,100.00%,0.000,0
CCO-2023-Canadian_Computing_Competition_Junior-j3,seed-oss_-1,j3_seed-oss_5.cpp,ACCEPTED,15,100.00%,0.010,0
CCO-2023-Canadian_Computing_Competition_Junior-j3,seed-oss_-1,j3_seed-oss_6.cpp,ACCEPTED,15,100.00%,0.000,0
CCO-2023-Canadian_Computing_Competition_Junior-j3,seed-oss_-1,j3_seed-oss_7.cpp,ACCEPTED,15,100.00%,0.000,0
CCO-2023-Canadian_Computing_Competition_Junior-j5,seed-oss_-1,j5_seed-oss_0.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
CCO-2023-Canadian_Computing_Competition_Junior-j5,seed-oss_-1,j5_seed-oss_1.cpp,RUNTIME_ERROR,6,72.22%,0.010,0
CCO-2023-Canadian_Computing_Competition_Junior-j5,seed-oss_-1,j5_seed-oss_2.cpp,ACCEPTED,15,100.00%,0.010,0
